name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
The Devil Wears Prada,75,76,75,"['Comedy', 'Drama']",PG-13,1h 49m,2006,"['Meryl Streep', 'Anne Hathaway', 'Adrian Grenier', 'Stanley Tucci', 'Emily Blunt']",['David Frankel']
The Workshop,88,59,78,"['Drama', 'Mystery & Thriller']",,1h 53m,2017,"['Marina Foïs', 'Matthieu Lucci', 'Warda Rammach', 'Issam Talbi', 'Florian Beaujean']",['Laurent Cantet']
Siesta,14,63,30,['Mystery & Thriller'],R,1h 37m,1987,"['Ellen Barkin', 'Gabriel Byrne', 'Jodie Foster', 'Martin Sheen', 'Grace Jones']",['Mary Lambert']
Knuckleball,83,45,70,"['Horror', 'Mystery & Thriller']",,1h 28m,2018,"['Michael Ironside', 'Kathleen Munroe', 'Munro Chambers', 'Krista Bridges', 'Drew Nelson']",['Michael Peterson']
Advanced Style,89,75,84,"['Documentary', 'Biography', 'Comedy']",,1h 13m,2014,"['Iris Apfel', 'Joyce Carpati', 'Simon Doonan', 'Ricki Lake', 'Debra Rapoport']",['Lina Plioplyte']
Land of the Lost,26,32,28,"['Comedy', 'Adventure']",PG-13,1h 42m,2009,"['Will Ferrell', 'Anna Friel', 'Danny McBride', 'Jorma Taccone', 'John Boylan']",['Brad Silberling']
Maria Full of Grace,97,87,93,['Drama'],R,1h 41m,2004,"['Catalina Sandino Moreno', 'Yenny Paola Vega', 'Guilied Lopez', 'Jhon Álex Toro', 'Patricia Rae']",['Joshua Marston']
Cowboys & Aliens,44,43,43,"['Sci-Fi', 'Western', 'Action']",PG-13,1h 58m,2011,"['Daniel Craig', 'Harrison Ford', 'Olivia Wilde', 'Sam Rockwell', 'Adam Beach']",['Jon Favreau 2']
All I Wanna Do,67,73,69,"['Comedy', 'Drama']",PG-13,1h 50m,1998,"['Lynn Redgrave', 'Gaby Hoffmann', 'Kirsten Dunst', 'Monica Keena', 'Merritt Wever']",['Sarah Kernochan']
Hideous Kinky,66,60,64,['Drama'],R,1h 37m,1998,"['Kate Winslet', 'Said Taghmaoui', 'Bella Riza', 'Carrie Mullan', 'Pierre Clémenti']",['Gillies Mackinnon']
The Standbys,80,83,81,['Drama'],,1h 16m,2012,"['Stephanie Riggs', 'Steven C. Beer', 'Lily Fan', 'John Pinckard', 'Stephanie Riggs']",['Stephanie Riggs 2']
