name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
The Rehearsal,83,44,70,['Comedy'],,1h 42m,2016,"['James Rolleston', 'Kerry Fox', 'Ella Edward', 'Alice Englert', 'Kieran Charnock']",['Alison Maclean']
Bent,72,77,73,"['Drama', 'LGBTQ+']",NC-17,1h 57m,1997,"['Clive Owen', 'Lothaire Bluteau', 'Brian Webber', 'Ian McKellen', 'Mick Jagger']",['Sean Mathias']
The Killing of John Lennon,39,46,41,['Drama'],,1h 54m,2006,"['Jonas Ball', 'Mie Omori', 'Krisha Fairchild', 'Robert C. Kirk', 'Anthony Solis']",['Andrew Piddington']
A Map of the World,67,55,63,['Drama'],R,2h 5m,1999,"['Sigourney Weaver', 'Julianne Moore', 'David Strathairn', 'Ron Lea', 'Arliss Howard']",['Scott Elliott']
Only the Brave,87,91,88,"['Drama', 'Adventure']",PG-13,2h 14m,2017,"['Josh Brolin', 'Miles Teller', 'Jeff Bridges', 'Jennifer Connelly', 'James Badge Dale']",['Joseph Kosinski']
The Equalizer 2,52,61,55,"['Action', 'Mystery & Thriller']",R,2h 1m,2018,"['Denzel Washington', 'Pedro Pascal', 'Ashton Sanders', 'Bill Pullman', 'Melissa Leo']",['Antoine Fuqua']
Before We Go,29,57,38,"['Comedy', 'Drama', 'Romance']",PG-13,1h 35m,2014,"['Chris Evans', 'Alice Eve', 'Emma Fitzpatrick', 'John Cullum', 'Mark Kassen']",['Chris Evans']
Blood Brother,17,65,33,"['Action', 'Crime', 'Drama']",R,1h 25m,2018,"['Trey Songz', 'Jack Kesy', 'China Anne McClain', 'Hassan Johnson', 'Fetty Wap']",['John Pogue']
Knuckleball,83,45,70,"['Horror', 'Mystery & Thriller']",,1h 28m,2018,"['Michael Ironside', 'Kathleen Munroe', 'Munro Chambers', 'Krista Bridges', 'Drew Nelson']",['Michael Peterson']
Batman: Gotham by Gaslight,75,68,72,"['Mystery & Thriller', 'Adventure', 'Animation']",R,1h 18m,2018,"['Bruce Greenwood', 'Jennifer Carpenter', 'Scott Patterson', 'Yuri Lowenthal', 'Anthony Head']",['Sam Liu']
When a Stranger Calls Back,63,60,62,['Mystery & Thriller'],R,1h 34m,1993,"['Charles Durning', 'Carol Kane', 'Jill Schoelen', 'Gene Lythgow', 'Karen Austin']",['Fred Walton']
Resistance,57,79,64,"['Biography', 'History', 'Drama']",R,2h 0m,2020,"['Jesse Eisenberg', 'Ed Harris', 'Edgar Ramírez', 'Clémence Poésy', 'Matthias Schweighöfer']",['Jonathan Jakubowicz']
The Twin,41,29,37,"['Horror', 'Mystery & Thriller']",,1h 49m,2022,"['Teresa Palmer', 'Steven Cree', 'Barbara Marten', 'Tristan Ruggeri', 'Ergo Küppas']",['Taneli Mustonen']
A Personal Journey With Martin Scorsese Through American Movies,100,95,98,['Documentary'],,3h 46m,1995,"['Martin Scorsese', 'Kathryn Bigelow', 'Frank Capra', 'John Cassavetes', 'Philippe Collin']","['Martin Scorsese', 'Michael Henry Wilson']"
South Beach Shark Club,100,92,97,['Documentary'],,1h 44m,2022,"['Rene de Dios', 'JD ""Jimbo"" Hammer', 'Shannon ""Seaweed Jr."" Bustamante', 'Robert Requejo Ramos', 'Pedro Gomez']",['Robert Requejo Ramos']
Beautiful People,80,85,81,['Drama'],R,1h 47m,1999,"['Charlotte Coleman', 'Charles Kay', 'Rosalind Ayres', 'Roger Sloman', 'Heather Tobias']",['Jasmin Dizdar']
The Seagull,67,45,59,['Drama'],PG-13,1h 38m,2018,"['Saoirse Ronan', 'Annette Bening', 'Corey Stoll', 'Billy Howle', 'Elisabeth Moss']",['Michael Mayer 3']
Modern Life Is Rubbish,33,74,46,"['Romance', 'Comedy']",,1h 45m,2017,"['Freya Mavor', 'Josh Whitehouse', 'Tom Riley', 'Ian Hart', 'Jessie Cave']",['Daniel Jerome Gill']
Edge Codes.com: The Art of Motion Picture Editing,100,100,99,['Documentary'],,1h 15m,2004,"['Cameron Bailey', 'Mathilde Bonnefoy', 'Sarah Flack', 'Norman Jewison', 'George Lucas']",['Alex Shuper']
Galaxy Quest,90,79,86,"['Comedy', 'Sci-Fi', 'Adventure', 'Action']",PG,1h 44m,1999,"['Tim Allen', 'Sigourney Weaver', 'Alan Rickman', 'Tony Shalhoub', 'Sam Rockwell']",['Dean Parisot']
Rogers Park,100,87,95,"['Comedy', 'Drama']",,1h 27m,2017,"['Christine Horn', 'Jonny Mars', 'Antoine McKay', 'Sara Sevigny', 'Carlos Trevino']",['Kyle Henry']
The Black Balloon,85,84,84,['Drama'],PG-13,1h 37m,2008,"['Rhys Wakefield', 'Gemma Ward', 'Luke Ford', 'Toni Collette', 'Erik Thomson']",['Elissa Down 4']
Krystal,13,48,24,"['Comedy', 'Drama']",R,1h 33m,2017,"['Rosario Dawson', 'Nick Robinson', 'T.I.', 'Jacob Latimore', 'Grant Gustin']",['William H Macy']
The Cremator,88,91,89,"['Comedy', 'Drama']",,1h 40m,1969,"['Rudolf Hrusínský', 'Vlasta Chramosotova', 'Jana Stehnova', 'Milos Vognic', 'Ilja Prachar']",['Juraj Herz']
