name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Dream Big: Engineering Our World,100,64,87,['Documentary'],,40m,2017,"['Jeff Bridges', 'Greg MacGillivray', 'Shaun MacGillivray']",['Greg Macgillivray']
Please Stand By,56,69,60,"['Comedy', 'Drama']",PG-13,1h 33m,2017,"['Dakota Fanning', 'Toni Collette', 'Alice Eve', 'Patton Oswalt', 'Michael Stahl-David']",['Ben Lewin']
The Order,10,38,19,"['Mystery & Thriller', 'Horror']",R,1h 42m,2003,"['Heath Ledger', 'Shannyn Sossamon', 'Benno Fürmann', 'Mark Addy', 'Peter Weller']",['Brian Helgeland']
Windfall,59,37,51,"['Mystery & Thriller', 'Drama']",R,1h 32m,2022,"['Jason Segel', 'Lily Collins', 'Jesse Plemons', 'Omar Leyva', 'Charlie McDowell']",['Charlie Mcdowell']
Frank Miller's Sin City: A Dame to Kill For,43,44,43,"['Action', 'Crime', 'Drama', 'Mystery & Thriller']",R,1h 41m,2014,"['Mickey Rourke', 'Jessica Alba', 'Josh Brolin', 'Joseph Gordon-Levitt', 'Rosario Dawson']","['Robert Rodriguez', 'Frank Miller']"
Brothers by Blood,23,33,26,"['Crime', 'Drama', 'Mystery & Thriller']",R,1h 30m,2020,"['Matthias Schoenaerts', 'Joel Kinnaman', 'Maika Monroe', 'Ryan Phillippe', 'Nicholas Crovetti']",['Jeremie Guez']
Every Act of Life,91,100,94,"['Documentary', 'Biography']",,1h 32m,2018,"['Bryan Cranston', 'Dan Bucatinsky', 'F. Murray Abraham', 'Jon Robin Baitz', 'Christine Baranski']",['Jeff Kaufman']
Aquarius,97,78,90,['Drama'],,2h 25m,2016,"['Sonia Braga', 'Maeve Jinkings', 'Irandhir Santos', 'Humberto Carrão', 'Zoraide Coleto']",['Kleber Mendonca Filho']
Hearts of the West,90,43,74,['Comedy'],PG,1h 42m,1975,"['Jeff Bridges', 'Andy Griffith', 'Donald Pleasence', 'Blythe Danner', 'Alan Arkin']",['Howard Zieff']
Asher,46,36,42,['Action'],R,1h 44m,2018,"['Ron Perlman', 'Famke Janssen', 'Peter Facinelli', 'Richard Dreyfuss', 'Jacqueline Bisset']",['Michael Catonjones']
Kiki,83,51,72,"['Documentary', 'LGBTQ+']",,1h 35m,2016,"['Sara Jordenö', 'Sara Jordenö', 'Twiggy Pucci Garcon', 'Annika Rogell', 'Lori Cheatle']",['Sara Jordeno']
TerrorVision,10,43,21,['Sci-Fi'],R,1h 23m,1986,"['Diane Franklin', 'Gerrit Graham', 'Mary Woronov', 'Jennifer Richards', 'Chad Allen']",['Ted Nicolaou']
Samson & Delilah,94,76,88,"['Drama', 'Romance']",,1h 41m,2009,"['Marissa Gibson', 'Mitjili Napanangka Gibson', 'Scott Thornton', 'Matthew Gibson', 'Peter Bartlett']",['770839015']
The Recall,0,49,16,"['Sci-Fi', 'Horror', 'Mystery & Thriller']",R,1h 30m,2017,"['Wesley Snipes', 'RJ Mitte', 'Jedidiah Goodacre', 'Laura Bilgeri', 'Niko Pepaj']",['Mauro Borrelli']
All Nighter,14,39,22,['Comedy'],R,1h 26m,2017,"['J.K. Simmons', 'Emile Hirsch', 'Lio Tipton', 'Taran Killam', 'Kristen Schaal']",['Gavin Wiesen']
Tijuana Jackson: Purpose Over Prison,67,97,77,['Comedy'],,1h 36m,2020,"['Romany Malco', 'Regina Hall', 'Alkoya Brunson', 'Tami Roman', 'Tyler Cassidy']",['Romany Malco']
Alice in Wonderland,51,55,52,"['Kids & Family', 'Fantasy', 'Adventure']",PG,1h 49m,2010,"['Johnny Depp', 'Mia Wasikowska', 'Helena Bonham Carter', 'Anne Hathaway', 'Crispin Glover']",['Tim Burton']
The Marriage App,33,55,40,"['Romance', 'Comedy']",,1h 41m,2022,"['Luisana Lopilato', 'Juan Minujín', 'Cristina Castaño', 'Andrea Rincón', 'Betiana Blum']",['Sebastian De Caro']
Beside Bowie: The Mick Ronson Story,80,60,73,"['Documentary', 'Music']",,1h 48m,2017,"['David Bowie', 'Bob Harris', 'Mick Ronson', 'Jon Brewer']",['Jon Brewer']
Matchstick Men,83,74,80,"['Comedy', 'Crime', 'Drama', 'Mystery & Thriller']",PG-13,1h 56m,2003,"['Nicolas Cage', 'Sam Rockwell', 'Alison Lohman', 'Bruce Altman', 'Bruce McGill']",['Ridley Scott']
Walk of Shame,15,38,22,['Comedy'],R,1h 35m,2014,"['Elizabeth Banks', 'James Marsden', 'Gillian Jacobs', 'Sarah Wright', 'Ethan Suplee']",['Steve Brill']
Another Evil,67,39,57,"['Horror', 'Comedy']",,1h 30m,2016,"['Steve Zissis', 'Mark Proksch', 'Jennifer Irwin', 'Dax Flame', 'Dan Bakkedahl']",['Carson Mell']
Danger Close: The Battle of Long Tan,71,74,72,"['War', 'History', 'Drama']",R,1h 58m,2019,"['Travis Fimmel', 'Luke Bracey', 'Daniel Webber', 'Richard Roxburgh', 'Nicholas Hamilton']",['Kriv Stender']
The Lovebirds,66,51,61,"['Romance', 'Comedy']",R,1h 26m,2020,"['Kumail Nanjiani', 'Issa Rae', 'Paul Sparks', 'Anna Camp', 'Nicholas X. Parsons']",['Michael Showalter']
Cuba and the Cameraman,100,93,97,['Documentary'],,1h 53m,2017,"['Jon Alpert', 'Jon Alpert', 'Jon Alpert', 'Jon Alpert', ""Matthew O'Neill""]",['Jon Alpert']
Tallulah,85,69,79,['Drama'],,1h 51m,2016,"['Elliot Page', 'Allison Janney', 'Uzo Aduba', 'Zachary Quinto', 'David Zayas']",['Sian Heder']
Planet Earth: One Amazing Day,100,85,94,['Documentary'],G,1h 35m,2017,"['Robert Redford', 'Jackie Chan', 'Richard Dale', 'Peter Webber', 'Lixin Fan']","['Richard Dale', 'Peter Webber', 'Lixin Fan']"
F for Fake,88,88,88,['Documentary'],PG,1h 28m,1973,"['Orson Welles', 'Oja Kodar', 'Joseph Cotten', 'Francois Reichenbach', 'Richard Wilson']",['Orson Welles']
The Seventh Fire,92,53,79,"['Documentary', 'Drama']",,1h 18m,2015,"['Jack Pettibone Riccobono', 'Jack Pettibone Riccobono', 'Shane Slattery-Quintanilla', 'Andrew Ford', 'Lonnie Anderson']",['Jack Pettibone Riccobono']
