name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
The Philadelphia Experiment,50,40,46,['Sci-Fi'],PG,1h 42m,1984,"['Michael Paré', 'Nancy Allen', 'Eric Christmas', 'Bobby Di Ciccio', 'Kene Holliday']",['Stewart Raffill']
A Haunted House 2,8,43,19,"['Comedy', 'Horror']",R,1h 27m,2014,"['Marlon Wayans', 'Jaime Pressly', 'Essence Atkins', 'Gabriel ""Fluffy"" Iglesias', 'Cedric the Entertainer']",['Michael Tiddes']
The Painted Veil,74,85,77,"['Drama', 'Romance']",PG-13,2h 5m,2006,"['Naomi Watts', 'Ed Norton', 'Liev Schreiber', 'Diana Rigg', 'Zoe Telford']",['John Curran']
Destiny,90,88,89,"['Fantasy', 'Drama']",,1h 38m,1921,"['Lil Dagover', 'Rudolf Klein-Rogge', 'Bernhard Goetzke', 'Walter Janssen', 'Hans Sternberg']",['Fritz Lang']
Map of the Human Heart,78,81,79,['Romance'],R,1h 46m,1993,"['Jason Scott Lee', 'Anne Parillaud', 'Patrick Bergin', 'Robert Joamie', 'Annie Galipeau']",['Vincent Ward']
Monsieur Verdoux,97,88,93,"['Comedy', 'Drama']",,2h 3m,1947,"['Charlie Chaplin', 'Mady Correll', 'Allison Roddan', 'Robert Lewis', 'Audrey Betz']",['771481752']
Frances Ha,92,78,87,['Comedy'],R,1h 25m,2012,"['Greta Gerwig', 'Mickey Sumner', 'Michael Zegen', 'Adam Driver', ""Charlotte d'Amboise""]",['Noah Baumbach']
Mickey's Christmas Carol,100,90,96,"['Kids & Family', 'Holiday', 'Fantasy', 'Animation']",G,25m,1983,"['Alan Young', 'Wayne Allwine', 'Hal Smith', 'Will Ryan', 'Eddie Carroll']",['Burny Mattinson']
Passionada,57,53,55,"['Romance', 'Comedy']",PG-13,1h 48m,2002,"['Jason Isaacs', 'Sofia Milos', 'Emmy Rossum', 'Theresa Russell', 'Lupe Ontiveros']",['Dan Ireland']
The Summoned,63,33,53,"['Horror', 'Mystery & Thriller']",,1h 24m,2022,"['J. Quinton Johnson', 'Emma Fitzpatrick', 'Angela Gulner', 'Salvador Chacon', 'Frederick Stuart']",['Mark Meir']
Mariachi gringo,43,68,51,"['Romance', 'Comedy']",,1h 47m,2012,"['Shawn Ashmore', 'Martha Higareda', 'Kate Burton', 'Adriana Barraza', 'Fernando Becerril']",['Tom Gustafson']
