name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Violet Tendencies,63,50,58,['Comedy'],,1h 39m,2010,"['Mindy Cohn', 'Shari Albert', 'Marcus Patrick', 'Vincent De Paul', 'Casper Andreas']",['Casper Andreas']
Oppenheimer,93,91,92,"['History', 'Drama', 'Biography']",R,3h 0m,2023,"['Cillian Murphy', 'Emily Blunt', 'Robert Downey Jr.', 'Matt Damon', 'Rami Malek']",['Christopher Nolan']
True Grit,95,85,91,"['Western', 'Drama']",PG-13,1h 50m,2010,"['Jeff Bridges', 'Matt Damon', 'Josh Brolin', 'Barry Pepper', 'Hailee Steinfeld']","['Joel Coen', 'Ethan Coen']"
"Mother, May I Sleep With Danger?",64,21,49,"['Mystery & Thriller', 'LGBTQ+']",TV14,1h 30m,2016,"['Leila George', 'Tori Spelling', 'Emily Meade', 'Nick Eversman', 'James Franco']",['Melanie Aitkenhead 2']
Let Me In,88,76,84,['Horror'],R,1h 55m,2010,"['Kodi Smit-McPhee', 'Chloë Grace Moretz', 'Richard Jenkins', 'Cara Buono', 'Elias Koteas']",['Matt Reeves']
Paul,70,62,67,"['Comedy', 'Adventure', 'Sci-Fi']",R,1h 44m,2011,"['Simon Pegg', 'Nick Frost', 'Seth Rogen', 'Jason Bateman', 'Kristen Wiig']",['Greg Mottola']
Thor,77,76,76,"['Action', 'Adventure', 'Fantasy']",PG-13,1h 53m,2011,"['Chris Hemsworth', 'Natalie Portman', 'Anthony Hopkins', 'Tom Hiddleston', 'Stellan Skarsgård']",['Kenneth Branagh']
Reign Over Me,64,81,69,['Drama'],R,2h 4m,2007,"['Adam Sandler', 'Don Cheadle', 'Jada Pinkett Smith', 'Liv Tyler', 'Saffron Burrows']",['Mike Binder']
Shoeshine,100,92,97,['Drama'],,1h 33m,1946,"['Rinaldo Smordoni', 'Franco Interlenghi', 'Annielo Mele', 'Bruno Ortenzi', 'Emilio Cigoli']",['Vittorio De Sica']
Still Breathing,62,78,67,"['Romance', 'Comedy']",PG-13,1h 49m,1997,"['Brendan Fraser', 'Joanna Going', 'Celeste Holm', 'Ann Magnuson', 'Lou Rawls']",['James F Robinson']
The Devil Rides Out,96,75,89,['Horror'],G,1h 35m,1968,"['Christopher Lee', 'Charles Gray', 'Nike Arrighi', 'Leon Greene', 'Patrick Mower']",['Terence Fisher']
Vanishing of the Bees,58,63,59,['Documentary'],,1h 27m,2009,"['Elliot Page', 'George Langworthy', 'Maryam Henein', 'Maryam Henein', 'George Langworthy']","['Undefined', 'Maryam Henein']"
I Am Number Four,33,57,41,"['Action', 'Sci-Fi', 'Mystery & Thriller']",PG-13,1h 50m,2011,"['Alex Pettyfer', 'Timothy Olyphant', 'Dianna Agron', 'Teresa Palmer', 'Callan McAuliffe']",['Dj Caruso']
Captain America: The Winter Soldier,90,92,90,"['Action', 'Adventure', 'Fantasy']",PG-13,2h 15m,2014,"['Chris Evans', 'Scarlett Johansson', 'Samuel L. Jackson', 'Sebastian Stan', 'Robert Redford']","['Anthony Russo', 'Joseph Russo']"
Frankie Starlight,71,69,70,['Romance'],R,1h 40m,1995,"['Anne Parillaud', 'Matt Dillon', 'Gabriel Byrne', 'Corban Walker', 'Rudi Davies']",['Michael Lindsayhogg']
Conan O'Brien Can't Stop,82,68,77,['Documentary'],R,1h 29m,2011,"[""Conan O'Brien"", 'Rodman Flender', 'Gavin Polone', 'Rachel Griffin', 'Kathy Landsberg']",['Rodman Flender']
Cairo Time,80,62,74,"['Drama', 'Romance']",PG,1h 28m,2009,"['Patricia Clarkson', 'Alexander Siddig', 'Elena Anaya', 'Tom McCamus', 'Amina Annabi']",['Ruba Nadda']
Fort Apache,100,82,93,['Western'],,2h 7m,1948,"['John Wayne', 'Henry Fonda', 'Shirley Temple', 'Pedro Armendáriz', 'John Agar']",['John Ford']
A Smile Like Yours,6,19,10,"['Romance', 'Comedy']",R,1h 38m,1997,"['Greg Kinnear', 'Lauren Holly', 'Joan Cusack', 'Jay Thomas', 'Jill Hennessy']",['Keith Samples']
Bunny and the Bull,67,65,66,['Comedy'],,1h 41m,2009,"['Edward Hogg', 'Simon Farnaby', 'Verónica Echegui', 'Richard Ayoade', 'Julian Barratt']",['Paul King 4']
Gone in Sixty Seconds,25,77,42,"['Action', 'Mystery & Thriller']",PG-13,1h 57m,2000,"['Nicolas Cage', 'Angelina Jolie', 'Giovanni Ribisi', 'Delroy Lindo', 'Will Patton']",['Dominic Sena']
The Santa Clause 3: The Escape Clause,17,39,24,"['Kids & Family', 'Holiday', 'Comedy']",G,1h 32m,2006,"['Tim Allen', 'Martin Short', 'Elizabeth Mitchell', 'Spencer Breslin', 'Wendy Crewson']",['Michael Lembeck']
Wild in the Country,50,57,52,['Drama'],,1h 54m,1961,"['Elvis Presley', 'Hope Lange', 'Tuesday Weld', 'Millie Perkins', 'Rafer Johnson']",['Philip Dunne']
Sharktopus,50,24,41,"['Sci-Fi', 'Horror']",TVG,1h 29m,2010,"['Eric Roberts', 'Kerem Bürsin', 'Sara Malakul Lane', 'Liv Boughn', 'Julian Gonzalez Esparza']",['Declan Obrien']
The Great Dictator,92,95,93,['Comedy'],G,2h 8m,1940,"['Charlie Chaplin', 'Paulette Goddard', 'Jack Oakie', 'Reginald Gardiner', 'Henry Daniell']",['771481752']
