name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
She's Missing,67,33,55,"['Mystery & Thriller', 'Drama']",,1h 40m,2019,"['Lucy Fry', 'Eiza González', 'Josh Hartnett', 'Christian Camargo', 'Blake Berris']",['Alexandra Mcguinness']
Intimacy,66,58,63,['Drama'],R,1h 59m,2001,"['Mark Rylance', 'Kerry Fox', 'Timothy Spall', 'Alastair Galbraith', 'Philippe Calvario']",['Patrice Chereau']
His & Hers,86,68,80,['Documentary'],,1h 20m,2009,"['Ken Wardrop', 'Andrew Freedman', 'Ken Wardrop']",['Ken Wardrop']
Cry Baby,72,77,73,"['Musical', 'Comedy']",PG-13,1h 25m,1990,"['Johnny Depp', 'Amy Locane', 'Susan Tyrrell', 'Polly Bergen', 'Iggy Pop']",['John Waters 2']
Bhowani Junction,100,62,87,['Adventure'],,1h 50m,1956,"['Ava Gardner', 'Stewart Granger', 'Bill Travers', 'Abraham Sofaer', 'Francis Matthews']",['George Cukor']
Billy Jack Goes to Washington,0,36,12,['Drama'],,2h 35m,1977,"['Tom Laughlin', 'Delores Taylor', 'Lucie Arnaz', 'Peter Donat', 'Sam Wanamaker']",['Tom Laughlin']
Hobson's Choice,92,91,91,['Comedy'],,1h 47m,1954,"['Charles Laughton', 'John Mills', 'Brenda De Banzie', 'Daphne Anderson', 'Prunella Scales']",['David Lean']
The Spectacular Now,91,76,86,"['Comedy', 'Drama']",R,1h 35m,2013,"['Miles Teller', 'Shailene Woodley', 'Brie Larson', 'Jennifer Jason Leigh', 'Mary Elizabeth Winstead']",['James Ponsoldt']
Surveillance,55,43,51,"['Mystery & Thriller', 'Crime', 'Drama']",R,1h 37m,2008,"['Julia Ormond', 'Bill Pullman', 'Pell James', 'Ryan Simpkins', 'Cheri Oteri']",['Jennifer Lynch']
The Hip Hop Project,59,67,61,['Documentary'],PG-13,1h 28m,2006,"['Matt Ruskin', 'Scott K. Rosenberg', 'Matt Ruskin', 'Scott K. Rosenberg', 'Bruce Willis']","['Matt Ruskin', 'Scott K Rosenberg']"
