name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Frankenstein,100,59,86,"['Horror', 'Mystery & Thriller']",,1h 30m,2015,"['Carrie-Anne Moss', 'Xavier Samuel', 'Danny Huston', 'Tony Todd', 'Mckenna Grace']",['Bernard Rose']
Charlie Casanova,13,41,22,"['Crime', 'Drama', 'Mystery & Thriller']",,1h 34m,2010,"['Emmett Scanlan', 'Leigh Arnold', 'Valeria Bandino', 'Johnny Elliott', 'Thomas Farrell']",['Terry Mcmahon']
Teen Beach Movie,86,73,81,"['Musical', 'Comedy', 'Romance']",TVG,1h 30m,2013,"['Ross Lynch', 'Maia Mitchell', 'Grace Phipps', 'Garrett Clayton', 'Chrissie Fit']",['Jeffrey Hornaday']
The Player,97,84,92,['Comedy'],R,2h 3m,1992,"['Tim Robbins', 'Greta Scacchi', 'Fred Ward', 'Whoopi Goldberg', 'Peter Gallagher']",['Robert Altman']
The SpongeBob Movie: Sponge Out of Water,81,54,72,"['Kids & Family', 'Comedy', 'Adventure']",PG,1h 32m,2015,"['Tom Kenny', 'Bill Fagerbakke', 'Rodger Bumpass', 'Clancy Brown', 'Carolyn Lawrence']","['Paul Tibbitt', 'Mike Mitchell 2']"
Return to Never Land,45,39,43,"['Kids & Family', 'Fantasy', 'Adventure', 'Animation']",G,1h 12m,2002,"['Harriet Owen', 'Blayne Weaver', 'Corey Burton', 'Jeff Bennett', 'Kath Soucie']",['Robin Budd']
Sister,96,75,89,['Drama'],,1h 37m,2012,"['Kacey Mottet Klein', 'Léa Seydoux', 'Martin Compston', 'Gillian Anderson', 'Jean-François Stévenin']",['Ursula Meier']
"Standing Up, Falling Down",87,86,86,"['Comedy', 'Drama']",,1h 31m,2019,"['Billy Crystal', 'Ben Schwartz', 'Eloise Mumford', 'Grace Gummer', 'Nathan Corddry']",['Matt Ratner']
A Late Quartet,77,71,75,['Drama'],R,1h 45m,2012,"['Philip Seymour Hoffman', 'Christopher Walken', 'Mark Ivanir', 'Catherine Keener', 'Imogen Poots']",['Yaron Zilberman']
100 Bloody Acres,76,47,66,"['Comedy', 'Horror']",,1h 31m,2012,"['Damon Herriman', 'Angus Sampson', 'Anna McGahan', 'Oliver Ackland', 'Jamie Kristian']","['Colin Cairnes', 'Cameron Cairnes']"
Never Let Me Go,71,70,70,"['Drama', 'Sci-Fi']",R,1h 44m,2010,"['Carey Mulligan', 'Andrew Garfield', 'Keira Knightley', 'Izzy Meikle-Small', 'Ella Purnell']",['Mark Romanek']
Room 237,94,55,81,['Documentary'],,1h 42m,2012,"['Jay Weidner', 'Bill Blakemore', 'Geoffrey Cocks', 'Juli Kearns', 'John Fell Ryan']",['Rodney Ascher']
Crawlspace,17,21,18,['Horror'],R,1h 18m,1986,"['Klaus Kinski', 'Talia Balsam', 'Barbara Whinnery', 'David Schmoeller']",['David Schmoeller']
Taken 2,22,52,32,"['Action', 'Mystery & Thriller']",PG-13,1h 32m,2012,"['Liam Neeson', 'Maggie Grace', 'Famke Janssen', 'Rade Serbedzija', 'Leland Orser']",['Olivier Megaton 155']
Once Upon a Time in Brooklyn,0,17,5,"['Crime', 'Drama']",R,1h 56m,2013,"['Armand Assante', 'William DeMeo', 'Cathy Moriarty', 'Ice-T', 'Vincent Pastore']",['Paul Borghese']
End of Watch,85,86,85,"['Crime', 'Drama', 'Action']",R,1h 49m,2012,"['Jake Gyllenhaal', 'Michael Peña', 'Natalie Martinez', 'Anna Kendrick', 'David Harbour']",['David Ayer']
God Bless the Broken Road,17,77,37,['Drama'],PG,1h 53m,2018,"['Lindsay Pulsipher', 'Makenzie Moss', 'Andrew W. Walker', 'Kim Delaney', 'Robin Givens']",['Harold Cronk']
Paranormal Activity 4,23,34,26,"['Horror', 'Mystery & Thriller']",R,1h 27m,2012,"['Kathryn Newton', 'Matt Shively', 'Aiden Lovekamp', 'Brady Allen', 'Stephen Dunham']","['Henry Joost', 'Ariel Schulman']"
The Iceman,67,62,65,"['Mystery & Thriller', 'Drama']",R,1h 45m,2012,"['Michael Shannon', 'Winona Ryder', 'James Franco', 'Ray Liotta', 'Chris Evans']",['Ariel Vromen']
Midnight,100,69,89,['Mystery & Thriller'],,1h 43m,2021,"['Jin Ki-joo', 'Wi Ha-joon', 'Gil Hae-yeon', 'Park Hoon', 'Kim Hye-yoon']",['Kwon Oh Seung']
Luv,34,61,43,['Drama'],R,1h 34m,2012,"['Common', 'Michael Rainey Jr.', 'Charles S. Dutton', 'Dennis Haysbert', 'Danny Glover']",['Sheldon Candis']
The Bling Ring,60,33,51,"['Crime', 'Drama', 'Comedy']",R,1h 30m,2013,"['Israel Broussard', 'Katie Chang', 'Taissa Farmiga', 'Claire Julien', 'Georgia Rock']",['Sofia Coppola']
The Long Dumb Road,75,50,66,['Comedy'],R,1h 30m,2018,"['Tony Revolori', 'Jason Mantzoukas', 'Taissa Farmiga', 'Grace Gummer', 'Ron Livingston']",['Hannah Fidell']
Body Bags,67,39,57,['Horror'],R,1h 35m,1993,"['Alex Datcher', 'Mark Hamill', 'Stacy Keach', 'Robert Carradine', 'David Warner']","['Rip Haight', 'Tobe Hooper']"
"Love, Marilyn",65,58,62,['Documentary'],,1h 45m,2012,"['F. Murray Abraham', 'Elizabeth Banks', 'Adrien Brody', 'Lindsay Lohan', 'Oliver Platt']",['Liz Garbus']
West of Memphis,95,87,92,"['Documentary', 'Crime', 'Drama']",R,2h 30m,2012,"['Michael Baden', 'Jason Baldwin', 'John Mark Byers', 'Lorri Davis', 'Johnny Depp']",['Amy Berg 2']
Indiana Jones and the Dial of Destiny,69,88,75,"['Adventure', 'Action']",PG-13,2h 24m,2023,"['Harrison Ford', 'Phoebe Waller-Bridge', 'Antonio Banderas', 'John Rhys-Davies', 'Shaunette Renée Wilson']",['James Mangold']
Future Weather,93,55,80,['Drama'],,1h 40m,2012,"['Perla Haney-Jardine', 'Amy Madigan', 'Marin Ireland', 'Jenny Dare Paulin', 'Ernesto Rosas']",['Jenny Deller']
The Imposter,95,78,89,['Documentary'],R,1h 35m,2012,"[""Adam O'Brian"", 'Anna Ruben', 'Cathy Dresbach', 'Alan Teichman', 'Ivan Villanueva']",['Bart Layton']
Grown Ups 2,8,53,22,['Comedy'],PG-13,1h 40m,2013,"['Adam Sandler', 'Kevin James', 'Chris Rock', 'David Spade', 'Salma Hayek']",['Dennis Dugan']
The Crash,17,69,34,"['Mystery & Thriller', 'Crime', 'Drama']",R,1h 24m,2017,"['Frank Grillo', 'Dianna Agron', 'John Leguizamo', 'Minnie Driver', 'Ed Westwick']",['Aram Rappaport']
2 Guns,64,66,64,"['Action', 'Comedy', 'Mystery & Thriller']",R,1h 49m,2013,"['Denzel Washington', 'Mark Wahlberg', 'Paula Patton', 'Bill Paxton', 'James Marsden']",['Baltasar Kormakur']
The Good Life,33,52,39,['Drama'],R,1h 30m,2007,"['Mark Webber', 'Zooey Deschanel', 'Harry Dean Stanton', 'Bill Paxton', 'Chris Klein']",['Stephen Berra']
Zero Effect,66,76,69,"['Comedy', 'Drama']",R,1h 55m,1998,"['Bill Pullman', 'Ben Stiller', ""Ryan O'Neal"", 'Kim Dickens', 'Angela Featherstone']",['Jake Kasdan']
Aroused,31,33,31,['Documentary'],,1h 13m,2013,"['Deborah Anderson', 'Deborah Anderson', 'Mike Moz', 'Trina Venit', 'Deborah Anderson']",['Deborah Anderson']
"Come Back, Little Sheba",78,80,78,['Drama'],,1h 39m,1952,"['Burt Lancaster', 'Shirley Booth', 'Terry Moore', 'Richard Jaeckel', 'Philip Ober']",['Daniel Mann']
Holy Motors,92,71,85,"['Comedy', 'Drama', 'Fantasy']",,1h 56m,2012,"['Denis Lavant', 'Édith Scob', 'Eva Mendes', 'Kylie Minogue', 'Elise Lhomeau']",['Leos Carax']
Game Change,67,76,70,['Drama'],TVMA,1h 58m,2012,"['Julianne Moore', 'Woody Harrelson', 'Ed Harris', 'Peter MacNicol', 'Jamey Sheridan']",['Jay Roach']
Girl Play,45,54,48,"['Romance', 'Comedy']",,1h 15m,2004,"['Robin Greenspan', 'Lacie Harmon', 'Mink Stole', 'Dom DeLuise', 'Katherine Randolph']",['Lee Friedlander']
Rye Lane,98,87,94,"['Romance', 'Comedy', 'Drama']",R,1h 22m,2023,"['David Jonsson', 'Vivian Oparah', 'Charlie Knight', 'Simon Manyonda', 'Levi Roots']",['Raine Allen Miller 2']
Tokarev,12,28,17,"['Mystery & Thriller', 'Action']",,1h 38m,2014,"['Nicolas Cage', 'Danny Glover', 'Rachel Nichols', 'Max Ryan', 'Michael McGrady']",['Paco Cabezas']
Red Riding: 1974,100,76,91,"['Crime', 'Drama', 'Mystery & Thriller']",,1h 42m,2009,"['Andrew Garfield', 'David Morrissey', 'Rebecca Hall', 'Sean Bean', 'John Henshaw']",['Julian Jarrold']
Newlyweeds,71,71,71,['Comedy'],R,1h 27m,2013,"['Amari Cheatom', 'Trae Harris', 'Tone Tank', 'Isiah Whitlock Jr.', 'Tonya Pinkins']",['Shaka King']
Viva Zapata!,58,76,64,['Biography'],,1h 53m,1952,"['Marlon Brando', 'Jean Peters', 'Anthony Quinn', 'Joseph Wiseman', 'Arnold Moss']",['Elia Kazan']
The Hot Flashes,38,34,36,['Comedy'],R,1h 39m,2013,"['Brooke Shields', 'Daryl Hannah', 'Virginia Madsen', 'Camryn Manheim', 'Wanda Sykes']",['Susan Seidelman']
Stalker,80,31,63,"['Mystery & Thriller', 'Horror']",,1h 38m,2022,"['Sophie Skelton', 'Stuart Brennan', 'Bret ""The Hitman"" Hart', 'Steve Johnson', 'Chris Watt']",['Steve Johnson 4']
Wasted on the Young,60,48,56,"['Drama', 'Mystery & Thriller']",,1h 37m,2010,"['Oliver Ackland', 'Adelaide Clemens', 'Alex Russell', 'Patrick Cullen', 'Georgina Haig']",['Ben C Lucas']
The Lords of Salem,48,30,42,['Horror'],R,1h 40m,2012,"['Sheri Moon Zombie', 'Bruce Davison', 'Jeff Daniel Phillips', 'Ken Foree', 'Dee Wallace']",['Rob Zombie']
Nothing Left to Fear,9,17,11,['Horror'],R,1h 40m,2013,"['Anne Heche', 'James Tupper', 'Ethan Peck', 'Rebekah Brandes', 'Carter Cabassa']",['Anthony Leonardi Iii']
In Our Nature,47,36,43,['Drama'],,1h 43m,2012,"['John Slattery', 'Zach Gilford', 'Gabrielle Union', 'Jena Malone', 'David Ilku']",['Brian Savelson']
Bagdad Cafe,81,88,83,['Comedy'],PG,1h 32m,1987,"['Marianne Sägebrecht', 'CCH Pounder', 'Jack Palance', 'Christine Kaufmann', 'Monica Calhoun']",['Percy Adlon']
Touching Home,50,70,56,['Drama'],PG-13,1h 54m,2008,"['Ed Harris', 'Brad Dourif', 'Robert Forster', 'Logan Miller', 'Noah Miller']","['Logan Miller', 'Noah Miller']"
Electra Glide in Blue,64,74,67,"['Crime', 'Drama']",PG,1h 53m,1973,"['Robert Blake', 'Billy Green Bush', 'Mitch Ryan', 'Jeannine Riley', 'Elisha Cook Jr.']",['James William Guercio']
Welcome to the Punch,47,36,43,"['Action', 'Crime', 'Drama']",R,1h 39m,2013,"['James McAvoy', 'Mark Strong', 'Peter Mullan', 'Andrea Riseborough', 'David Morrissey']",['770831261']
Bert Stern: Original Mad Man,50,68,55,['Documentary'],,1h 32m,2011,"['Shannah Laumeister', 'Shannah Laumeister', 'Shannah Laumeister', 'Gregory McClatchy', 'Phyllis Stuart']",['Shannah Laumeister']
