name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Paranormal Activity 2,57,48,54,"['Horror', 'Mystery & Thriller']",R,1h 31m,2010,"['Katie Featherston', 'Micah Sloat', 'Brian Boland', 'Molly Ephraim', 'Sprague Grayden']",['Tod Williams']
"Yesterday, Today and Tomorrow",78,80,78,['Comedy'],,1h 59m,1964,"['Sophia Loren', 'Marcello Mastroianni', 'Armando Trovajoli', 'Aldo Giuffré', 'Agostino Salvietti']",['Vittorio De Sica']
Faster,41,52,44,"['Action', 'Mystery & Thriller']",R,1h 38m,2010,"['Dwayne Johnson', 'Billy Bob Thornton', 'Oliver Jackson-Cohen', 'Carla Gugino', 'Maggie Grace']",['George Tillman Jr']
Girl Most Likely,23,33,26,['Comedy'],PG-13,1h 42m,2012,"['Kristen Wiig', 'Annette Bening', 'Matt Dillon', 'Darren Criss', 'Christopher Fitzgerald']","['Shari Springer Berman', 'Robert Pulcini']"
"Red, White & Brass",100,94,97,"['Comedy', 'Kids & Family', 'Music']",,1h 25m,2023,"['John-Paul Foliaki', 'Dimitrius Schuster-Koloamatangi', 'Mikey Falesiu', 'Onetoto Ikavuka', 'Lupeti Finau']",['Damon Fepuleai']
Shadows and Lies,0,21,7,['Drama'],R,1h 48m,2010,"['James Franco', 'Julianne Nicholson', 'Martin Donovan', 'Josh Lucas', 'Haskell King']",['Jay Anania 4']
Unmade Beds,79,69,75,"['Comedy', 'Drama']",,1h 32m,2009,"['Fernando Tielve', 'Déborah François', 'Michiel Huisman', 'Iddo Goldberg', 'Richard Lintern']",['Alexis Dos Santos']
Tales From the Crypt Presents Bordello of Blood,14,31,19,"['Horror', 'Comedy', 'Fantasy']",R,1h 27m,1996,"['Dennis Miller', 'Erika Eleniak', 'Angie Everhart', 'Chris Sarandon', 'Corey Feldman']",['Gilbert Adler']
The People I've Slept With,27,37,30,['Comedy'],,1h 29m,2012,"['Chris Zylka', 'Wilson Cruz', 'Archie Kao', 'Stacie Leah Rippy', 'Elizabeth Sung']",['Quentin Lee']
Monster Party,77,51,68,"['Horror', 'Mystery & Thriller']",,1h 29m,2018,"['Sam Strike', 'Erin Moriarty', 'Kian Lawley', 'Robin Tunney', 'Virginia Gardner']",['Chris Vonhoffmann']
In My Sleep,13,33,19,"['Drama', 'Mystery & Thriller']",PG-13,1h 30m,2009,"['Philip Winchester', 'Tim Draxl', 'Lacey Chabert', 'Abigail Spencer', 'Kelly Overton']",['Allen Wolf']
The Ice Storm,86,82,84,['Drama'],R,1h 53m,1997,"['Kevin Kline', 'Joan Allen', 'Henry Czerny', 'Adam Hann-Byrd', 'David Krumholtz']",['Ang Lee']
Gnomeo & Juliet,55,54,54,"['Kids & Family', 'Comedy', 'Adventure', 'Romance', 'Animation']",G,1h 24m,2011,"['James McAvoy', 'Emily Blunt', 'Michael Caine', 'Maggie Smith', 'Stephen Merchant']",['Kelly Asbury']
Dinosaurs: Giants of Patagonia,100,53,84,['Documentary'],,40m,2007,"['Donald Sutherland', 'Marc Fafard', 'Marc Fafard', 'Carl Samson', 'Carl Deschenes']",['Marc Fafard']
Straw Dogs,42,34,39,"['Drama', 'Mystery & Thriller']",R,1h 50m,2011,"['James Marsden', 'Kate Bosworth', 'Alexander Skarsgård', 'James Woods', 'Dominic Purcell']",['Rod Lurie']
Topsy-Turvy,90,79,86,['Drama'],R,2h 40m,1999,"['Jim Broadbent', 'Allan Corduner', 'Lesley Manville', 'Eleanor David', 'Ron Cook']",['Mike Leigh']
Love Serenade,90,80,86,['Comedy'],R,1h 41m,1996,"['Miranda Otto', 'Rebecca Frith', 'George Shevtsov', 'John Alansu', 'Jessica Napier']",['Shirley Barrett']
How to Get Ahead in Advertising,60,77,65,['Comedy'],R,1h 35m,1989,"['Richard E. Grant', 'Rachel Ward', 'Richard Wilson', 'Jacqueline Tong', 'John Shrapnel']",['Bruce Robinson']
The Ward,33,26,30,"['Horror', 'Mystery & Thriller']",R,1h 28m,2010,"['Amber Heard', 'Danielle Panabaker', 'Lyndsy Fonseca', 'Laura-Leigh', 'Mamie Gummer']",['Rip Haight']
"Big Mommas: Like Father, Like Son",5,58,22,['Comedy'],PG-13,1h 48m,2011,"['Martin Lawrence', 'Brandon T. Jackson', 'Jessica Lucas', 'Portia Doubleday', 'Tony Curran']",['John Whitesell']
Too Late,75,72,74,"['Comedy', 'Horror']",,1h 19m,2021,"['Mary Lynn Rajskub', 'Fred Armisen', 'Jack De Sena', 'Ron Lynch', 'Brooks Wheelan']",['Dw Thomas 2']
Cedar Rapids,86,59,77,['Comedy'],R,1h 27m,2011,"['Ed Helms', 'John C. Reilly', 'Anne Heche', 'Isiah Whitlock Jr.', 'Stephen Root']",['Miguel Arteta']
The Way Ahead,100,72,90,['War'],,1h 46m,1944,"['David Niven', 'Stanley Holloway', 'Raymond Huntley', 'James Donald', 'John Laurie']",['Carol Reed']
The Perfect Host,45,55,48,['Mystery & Thriller'],R,1h 34m,2010,"['David Hyde Pierce', 'Nathaniel Parker', 'Clayne Crawford', 'Helen Reddy', 'George Cheung']",['Nicholas Tomnay']
Kiss the Bride,38,45,40,"['Romance', 'Comedy', 'LGBTQ+']",R,1h 55m,2007,"['Tori Spelling', 'Philipp Karner', ""James O'Shea"", 'Robert Foxworth', 'Tess Harper']",['C Jay Cox']
Morning Glory,56,51,54,"['Romance', 'Comedy']",PG-13,1h 50m,2010,"['Rachel McAdams', 'Harrison Ford', 'Diane Keaton', 'Jeff Goldblum', 'Patrick Wilson']",['Roger Michell']
Marley,96,90,94,"['Documentary', 'Music']",PG-13,2h 24m,2012,"['Bob Marley', 'Ziggy Marley', 'Jimmy Cliff', 'Cedella Marley', 'Rita Marley']",['Kevin Macdonald']
Monkey Business,79,67,75,['Comedy'],,1h 37m,1952,"['Cary Grant', 'Ginger Rogers', 'Marilyn Monroe', 'Charles Coburn', 'Hugh Marlowe']",['Howard Hawks']
Divine Secrets of the Ya-Ya Sisterhood,44,65,51,"['Comedy', 'Drama']",PG-13,1h 56m,2002,"['Sandra Bullock', 'Ellen Burstyn', 'Fionnula Flanagan', 'James Garner', 'Cherry Jones']",['Callie Khouri']
Float Like a Butterfly,87,69,81,['Drama'],,1h 41m,2018,"['Hazel Doupe', 'Dara Devaney', 'Johnny Collins', 'Hilda Fay', 'Jamie Kierans']",['Carmel Winters']
The Last Run,40,46,42,"['Crime', 'Drama']",PG,1h 40m,1971,"['George C. Scott', 'Tony Musante', 'Trish Van Devere', 'Richard Fleischer']",['Richard Fleischer']
Candyman,84,72,80,"['Horror', 'Mystery & Thriller']",R,1h 31m,2021,"['Yahya Abdul-Mateen II', 'Teyonah Parris', 'Nathan Stewart-Jarrett', 'Colman Domingo', 'Kyle Kaminsky']",['Nia Dacosta']
Still: A Michael J. Fox Movie,99,95,97,"['Documentary', 'Biography']",R,1h 35m,2023,"['Michael J. Fox', 'Tracy Pollan', 'Andrew Barber', 'David Diamond', 'Hannah Galway']",['Davis Guggenheim']
Romance Doll,67,40,58,['Romance'],,2h 3m,2020,"['Issey Takahashi', 'Yû Aoi', 'Kenta Hamano', 'Kitaro', 'Koji Ookura']",['Yuki Tanada']
If a Tree Falls: A Story of the Earth Liberation Front,88,75,83,"['Documentary', 'Biography', 'Crime', 'Drama']",,1h 25m,2011,"['Tim Lewis', 'Leslie James Pickering', 'Jake Ferguson', 'Lauren Regan', 'Marshall Curry']",['Marshall Curry']
