name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Malcolm X,89,91,89,"['Biography', 'History', 'Drama']",PG-13,3h 21m,1992,"['Denzel Washington', 'Angela Bassett', 'Albert Hall', 'Al Freeman Jr.', 'Delroy Lindo']",['Spike Lee']
The Pact,79,86,81,"['Drama', 'History']",,1h 40m,2021,"['Birthe Neumann', 'Simon Bennebjerg', 'Nanna Voss', 'Asta Kamma August', 'Anders Heinrichsen']",['Bille August']
Four Friends,78,72,76,['Drama'],R,1h 55m,1981,"['Craig Wasson', 'Jodi Thelen', 'Jim Metzler', 'Michael Huddleston', 'Reed Birney']",['Arthur Penn']
Burning Man,74,64,70,['Drama'],,1h 49m,2011,"['Matthew Goode', 'Bojana Novakovic', 'Essie Davis', 'Kerry Fox', 'Rachel Griffiths']",['Jonathan Teplitzky']
Playback,0,76,25,"['Horror', 'Mystery & Thriller']",R,1h 38m,2012,"['Christian Slater', 'Johnny Pacar', 'Ambyr Childers', 'Toby Hemingway', 'Jonathan Keltz']",['Michael Nickels']
Bad Ass,20,39,26,['Action'],R,1h 45m,2012,"['Danny Trejo', 'Charles S. Dutton', 'Ron Perlman', 'Joyful Drake', 'Patrick Fabian']",['Craig Moss']
Loosies,22,34,26,"['Comedy', 'Drama']",PG-13,1h 29m,2011,"['Peter Facinelli', 'Jaimie Alexander', 'Michael Madsen', 'Joe Pantoliano', 'Vincent Gallo']",['Michael Corrente']
Why Stop Now?,25,28,25,"['Comedy', 'Drama']",R,1h 27m,2012,"['Jesse Eisenberg', 'Melissa Leo', 'Tracy Morgan', 'Emma Rayne Lyle', 'Sarah Ramos']",['Phil Dorling']
What to Expect When You're Expecting,23,47,31,"['Comedy', 'Drama', 'Romance']",PG-13,1h 50m,2012,"['Cameron Diaz', 'Jennifer Lopez', 'Elizabeth Banks', 'Chace Crawford', 'Brooklyn Decker']",['1128005 Kirk Jones']
The Five-Year Engagement,64,51,59,"['Romance', 'Comedy']",R,1h 59m,2012,"['Jason Segel', 'Emily Blunt', 'Rhys Ifans', 'Chris Pratt', 'Alison Brie']",['Nick Stoller']
Pimp,56,95,69,"['Crime', 'Drama']",,1h 50m,2018,"['Keke Palmer', 'Haley Ramm', 'Aunjanue Ellis-Taylor', 'Vanessa Morgan', 'Mike E. Winfield']",['Christine Crokos']
Bringing Up Bobby,17,34,22,['Comedy'],,1h 33m,2009,"['Alex Hinsky', 'Marc Thompson', 'Jhey Castles', 'Brian Morvant', 'Adam Misenko']",['Chris Staron']
Terrified,77,69,74,['Horror'],,1h 27m,2017,"['Ariel Chavarría', 'Maximiliano Ghione', 'Norberto Gonzalo', 'Hugo Halbrich', 'Elvira Onetto']",['Demian Rugna']
Lord Byron,71,33,58,"['Comedy', 'Drama']",,1h 35m,2011,"['Paul Batiste', 'Justin Bickham', 'Joseph Diaz', 'Rosco Hall', 'Bria Hobgood']",['Zack Godshall']
Attack of the Crab Monsters,71,31,57,['Sci-Fi'],,1h 5m,1957,"['Richard Garland', 'Pamela Duncan', 'Russell Johnson', 'Leslie Bradley', 'Mel Welles']",['Roger Corman']
W.C. Fields and Me,67,62,65,['Biography'],PG,1h 51m,1976,"['Rod Steiger', 'Valerie Perrine', 'John Marley', 'Jack Cassidy', 'Bernadette Peters']",['Arthur Hiller']
Young Adult,80,49,69,"['Comedy', 'Drama', 'Romance']",R,1h 34m,2011,"['Charlize Theron', 'Patton Oswalt', 'Patrick Wilson', 'Elizabeth Reaser', 'Jill Eikenberry']",['Jason Reitman']
The Super Mario Bros. Movie,59,95,71,"['Kids & Family', 'Comedy', 'Adventure', 'Animation']",PG,1h 32m,2023,"['Chris Pratt', 'Anya Taylor-Joy', 'Charlie Day', 'Jack Black', 'Keegan-Michael Key']","['Aaron Horvath 2', 'Michael Jelenic']"
Madonna: Truth or Dare,86,70,80,"['Documentary', 'Music']",R,1h 58m,1991,"['Madonna', 'Donna De Lory', 'Niki Harris', 'Luis Camacho', 'Oliver Crumes Jr.']",['Alek Keshishian']
Albert Nobbs,56,48,53,"['Drama', 'Romance']",R,1h 53m,2011,"['Glenn Close', 'Mia Wasikowska', 'Aaron Taylor-Johnson', 'Brendan Gleeson', 'Janet McTeer']",['Rodrigo Garcia 4']
A Year in Mooring,46,36,42,['Drama'],PG-13,1h 28m,2011,"['Josh Lucas', 'Ayelet Zurer', 'James Cromwell', 'Jon Tenney', 'Taylor Nichols']",['Chris Eyre']
Calling All Earthlings,65,100,76,['Documentary'],,1h 14m,2018,"['Jonathan Berman', 'Jonathan Berman', 'Alan Steinfeld', 'Tony Molina', 'Gregory J. Wilson']",['Jonathanberman']
Helter Skelter,100,74,91,['Comedy'],,1h 24m,1949,"['Carol Marsh', 'David Tomlinson', 'Mervyn Johns', 'Peter Hammond', 'Richard Hearne']",['Ralph Thomas']
Parasite,99,90,96,"['Comedy', 'Mystery & Thriller', 'Drama']",R,2h 12m,2019,"['Song Kang-ho', 'Lee Sun-kyun', 'Jo Yeo-jeong', 'Choi Woo-sik', 'Park So-dam']",['Bong Joon Ho']
Sea Monsters: A Prehistoric Adventure,100,71,90,['Documentary'],,40m,2007,"['Sean Phillips', 'Tim Kelly', 'Jini Durr', 'Lisa Truitt']",['Sean Phillips']
The Trouble With Terkel,40,80,53,"['Comedy', 'Animation']",,1h 28m,2010,"['Mike Olsen', 'Anders Matthesen', 'Bill Bailey', 'Heddy Burress', 'Shark Firestone']","['335719355', 'Thorbjorn Christoffersen', '1166567 Randolph Kret']"
Chasing Madoff,48,43,46,['Documentary'],,1h 31m,2011,"['Jeff Prosserman', 'Jeff Prosserman', 'Jeff Prosserman', 'Randy Manis', 'Jeff Sackman']",['Jeff Prosserman']
The Wicked Lady,38,78,51,['Adventure'],,1h 44m,1946,"['Margaret Lockwood', 'James Mason', 'Patricia Roc', 'Griffith Jones', 'Enid Stamp-Taylor']",['Leslie Arliss']
The French Minister,62,55,59,['Drama'],,1h 53m,2013,"['Thierry Lhermitte', 'Raphaël Personnaz', 'Niels Arestrup', 'Julie Gayet', 'Joséphine de La Baume']",['Bertrand Tavernier']
Tucker: The Man and His Dream,81,68,76,"['Biography', 'History', 'Drama']",PG,1h 51m,1988,"['Jeff Bridges', 'Joan Allen', 'Martin Landau', 'Frederic Forrest', 'Mako']",['Francis Ford Coppola']
Hell on Earth: The Fall of Syria and the Rise of ISIS,100,80,93,['Documentary'],R,1h 39m,2017,"['Ghaith Abdul-Ahad', 'Amr Al-Azm', 'Abu Bakr Al-Baghdadi', 'Tareq Al-Hashemi', 'Abdul Jabbar Al-Oqaidi']","['Sebastian Junger', 'Nick Quested']"
Prince of Central Park,20,36,25,['Drama'],PG-13,1h 51m,1999,"['Kathleen Turner', 'Danny Aiello', 'Cathy Moriarty', 'Frank Nasso', 'Harvey Keitel']",['John Leekley 4']
Marathon Man,83,81,82,['Mystery & Thriller'],R,2h 5m,1976,"['Dustin Hoffman', 'Laurence Olivier', 'Roy Scheider', 'William Devane', 'Marthe Keller']",['John Schlesinger']
Bones,26,40,30,"['Horror', 'Mystery & Thriller']",R,1h 36m,2001,"['Snoop Dogg', 'Pam Grier', 'Michael T. Weiss', 'Clifton Powell', 'Ricky Harris']",['Ernest R Dickerson 2']
Northeast,20,17,19,['Drama'],,1h 17m,2011,"['David Call', 'Veronika Dominczyk', 'Tate Ellington', 'Andy Powers', 'Megan Tusing']",['Gregory Kohn']
Seeds,42,22,35,"['Horror', 'Mystery & Thriller']",,1h 30m,2018,"['Andrea Chen', 'Trevor Long', 'Garr Long', 'Kevin Breznahan', 'Chris McGarry']",['Owen Long']
Art Is ... the Permanent Revolution,100,71,90,['Documentary'],,1h 22m,2011,"['Deborah Schneer', 'Manfred Kirchheimer', 'Manfred Kirchheimer', 'Taiki Sugioka', 'Zachary Alspaugh']",['Manny Kirchheimer']
Still: A Michael J. Fox Movie,99,95,97,"['Documentary', 'Biography']",R,1h 35m,2023,"['Michael J. Fox', 'Tracy Pollan', 'Andrew Barber', 'David Diamond', 'Hannah Galway']",['Davis Guggenheim']
Lady and the Tramp,67,50,61,"['Kids & Family', 'Adventure', 'Comedy']",PG,1h 43m,2019,"['Tessa Thompson', 'Sam Elliott', 'Justin Theroux', 'Janelle Monáe', 'Ken Jeong']",['Charlie Bean']
Arthur Christmas,92,77,87,"['Kids & Family', 'Holiday', 'Comedy', 'Fantasy', 'Drama', 'Animation']",PG,1h 40m,2011,"['James McAvoy', 'Hugh Laurie', 'Bill Nighy', 'Jim Broadbent', 'Imelda Staunton']",['Sarah Smith 3']
Thick as Thieves,20,33,24,"['Crime', 'Drama']",R,1h 44m,2009,"['Morgan Freeman', 'Antonio Banderas', 'Radha Mitchell', 'Robert Forster', 'Rade Serbedzija']",['Mimi Leder']
The Thing About My Folks,45,51,47,"['Comedy', 'Drama']",PG-13,1h 37m,2005,"['Peter Falk', 'Paul Reiser', 'Olympia Dukakis', 'Elizabeth Perkins', 'Mackenzie Connolly']",['Raymond Defelitta']
