name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Toast,63,52,59,"['Comedy', 'Drama']",,1h 36m,2010,"['Helena Bonham Carter', 'Freddie Highmore', 'Ken Stott', 'Oscar Kennedy', 'Victoria Hamilton']",['Sj Clarkson']
"Extremely Wicked, Shockingly Evil and Vile",55,57,55,"['Biography', 'Crime', 'Drama']",R,1h 50m,2019,"['Zac Efron', 'Lily Collins', 'Haley Joel Osment', 'Kaya Scodelario', 'John Malkovich']",['Joe Berlinger']
One Fine Day,53,66,57,"['Romance', 'Comedy']",PG,1h 48m,1996,"['Michelle Pfeiffer', 'George Clooney', 'Mae Whitman', 'Alex D. Linz', 'Charles Durning']",['Michael Hoffman 7']
Girl in Progress,33,53,39,"['Comedy', 'Drama']",PG-13,1h 32m,2012,"['Eva Mendes', 'Cierra Ramirez', 'Matthew Modine', 'Patricia Arquette', 'Eugenio Derbez']",['Patricia Riggen']
Red Tails,40,57,45,"['History', 'Drama', 'War']",PG-13,2h 5m,2012,"['Cuba Gooding Jr.', 'Terrence Howard', 'Nate Parker', 'David Oyelowo', 'Ne-Yo']",['Anthony Hemingway']
The Harvest,72,41,61,['Mystery & Thriller'],,1h 44m,2013,"['Samantha Morton', 'Michael Shannon', 'Natasha Calis', 'Charlie Tahan', 'Peter Fonda']",['John Mcnaughton']
Bitter Harvest,15,67,32,"['History', 'Drama', 'War', 'Romance']",R,1h 43m,2017,"['Max Irons', 'Aneurin Barnard', 'Barry Pepper', 'Terence Stamp', 'Samantha Barks']",['George Mendeluk']
Rock Steady Row,88,89,88,['Drama'],,1h 17m,2018,"['Riley Geis', 'Logan Huffman', 'Heston Horwin', 'Tom McLoughlin', 'Allie Marie Evans']",['Trevor Stevens']
A Little Bit of Heaven,4,52,20,"['Comedy', 'Drama', 'Romance']",PG-13,1h 46m,2011,"['Kate Hudson', 'Gael García Bernal', 'Kathy Bates', 'Lucy Punch', 'Romany Malco']",['Nicole Kassell']
Custody,96,84,92,"['Drama', 'Mystery & Thriller']",,1h 34m,2017,"['Denis Ménochet', 'Léa Drucker', 'Thomas Gioria', 'Mathilde Auneveux', 'Mathieu Saikaly']",['Xavier Legrand']
The Big Fix,86,84,85,['Documentary'],,1h 48m,2011,"['Joshua Tickell', 'Rebecca Harrell Tickell', ""Johnny O'Hara"", 'Tim Robbins', 'Maggie Wachsberger']","['Joshua Tickell', 'Rebecca Harrell Tickell']"
The Green Knight,89,50,76,"['Fantasy', 'Adventure']",R,2h 5m,2021,"['Dev Patel', 'Alicia Vikander', 'Joel Edgerton', 'Sarita Choudhury', 'Sean Harris']",['David Lowery']
Iron Sky: The Coming Race,29,28,28,"['Sci-Fi', 'Adventure', 'Action', 'Fantasy']",,1h 32m,2019,"['Julia Dietze', 'Udo Kier', 'Lara Rossi', 'Stephanie Paul', 'Tom Green']",['Timo Vuorensola']
Dr. Strangelove Or: How I Learned to Stop Worrying and Love the Bomb,98,94,96,['Comedy'],PG,1h 33m,1964,"['Peter Sellers', 'George C. Scott', 'Keenan Wynn', 'Slim Pickens', 'Peter Bull']",['Stanley Kubrick']
Under the Boardwalk: The Monopoly Story,85,54,74,['Documentary'],,1h 28m,2010,"['Zachary Levi', 'Kevin Tostado', 'Kevin Tostado', 'Craig Bentley', 'Craig Bentley']",['Kevin Tostado']
Vampire in Brooklyn,12,31,18,['Comedy'],R,1h 41m,1995,"['Eddie Murphy', 'Angela Bassett', 'Allen Payne', 'Kadeem Hardison', 'John Witherspoon']",['Wes Craven']
Footloose,68,61,65,"['Comedy', 'Drama', 'Musical']",PG-13,1h 53m,2011,"['Kenny Wormald', 'Julianne Hough', 'Dennis Quaid', 'Andie MacDowell', 'Miles Teller']",['Craig Brewer']
Paul Goodman Changed My Life,95,58,82,"['Documentary', 'Biography', 'Drama']",,1h 29m,2011,"['Jonathan Lee', 'Jonathan Lee', 'Kimberly Reed', 'Miriam Cutler', 'Ben Shapiro']",['Jonathan Lee']
Take This Waltz,79,58,72,['Drama'],R,1h 56m,2011,"['Michelle Williams', 'Seth Rogen', 'Luke Kirby', 'Sarah Silverman', 'Jennifer Podemski']",['Sarah Polley']
Twin Dragons,44,49,45,['Comedy'],PG-13,1h 29m,1991,"['Jackie Chan', 'Maggie Cheung', 'Nina Li Chi', 'Anthony Chan Yau', 'Philip Chan']","['771391916', 'Ringo Lam']"
Bernie,88,73,83,"['Comedy', 'Crime', 'Drama']",PG-13,1h 44m,2011,"['Jack Black', 'Shirley MacLaine', 'Matthew McConaughey', 'Brady Coleman', 'Richard Robichaux']",['Richard Linklater']
Puncture,52,54,52,"['History', 'Drama']",R,1h 40m,2011,"['Chris Evans', 'Michael Biehn', 'Vinessa Shaw', 'Brett Cullen', 'Jennifer Blanc-Biehn']","['Adam Kassen', 'Mark Kassen']"
This Movie Is Broken,83,44,70,['Drama'],,1h 25m,2010,"['Georgina Reilly', 'Stephen McHattie', 'Tracy Wright', 'Mayko Nguyen', 'Gregory Ambrose Calderone']",['Bruce Mcdonald']
The Window,92,47,77,['Drama'],,1h 25m,2008,"['Antonio Larreta', 'Maria del Carmen Jimenez', 'Emilse Roldán', 'Roberto Rovira', 'Jorge Diez']",['Carlos Sorin 2']
Silent Night,66,47,59,"['Horror', 'Drama', 'Comedy']",,1h 32m,2021,"['Keira Knightley', 'Matthew Goode', 'Roman Griffin Davis', 'Annabelle Wallis', 'Lily-Rose Depp']",['Camille Griffin']
Helter Skelter,100,74,91,['Comedy'],,1h 24m,1949,"['Carol Marsh', 'David Tomlinson', 'Mervyn Johns', 'Peter Hammond', 'Richard Hearne']",['Ralph Thomas']
Max Keeble's Big Move,29,38,32,"['Kids & Family', 'Comedy']",PG,1h 26m,2001,"['Alex D. Linz', 'Larry Miller', 'Jamie Kennedy', 'Zena Grey', 'Josh Peck']",['Tim Hill']
The Muppets,95,80,90,"['Kids & Family', 'Comedy']",PG,1h 38m,2011,"['Jason Segel', 'Amy Adams', 'Chris Cooper', 'Rashida Jones', 'Alan Arkin']",['James Bobin']
