name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
The Lost Arcade,67,80,71,['Documentary'],,1h 21m,2015,"['Jason Scott Sadofsky', 'Seth Killian', 'Kurt Vincent', 'Irene Chin', 'Kyle Martin']",['Kurt Vincent']
Hello Herman,20,73,37,['Drama'],,1h 25m,2011,"['Norman Reedus', 'Garrett Backstrom', 'Martha Higareda', 'Rob Estes', 'Andy McPhee']",['Michelle Danner']
21 and Over,27,46,33,['Comedy'],R,1h 33m,2013,"['Miles Teller', 'Skylar Astin', 'Justin Chon', 'Sarah Wright', 'Francois Chau']","['Jon Lucas', 'Scott Moore']"
The Canyons,21,15,19,"['Mystery & Thriller', 'Drama']",R,1h 35m,2013,"['Lindsay Lohan', 'James Deen', 'Nolan Gerard Funk', 'Gus Van Sant', 'Amanda Brooks']",['Paul Schrader']
The Secret Life of Walter Mitty,52,71,58,"['Comedy', 'Adventure', 'Fantasy']",PG,1h 54m,2013,"['Ben Stiller', 'Kristen Wiig', 'Shirley MacLaine', 'Adam Scott', 'Kathryn Hahn']",['Ben Stiller']
Parental Guidance,18,59,31,"['Kids & Family', 'Comedy']",PG,1h 44m,2012,"['Billy Crystal', 'Bette Midler', 'Marisa Tomei', 'Tom Everett Scott', 'Bailee Madison']",['Andy Fickman']
Outlander,37,45,39,"['Action', 'Adventure', 'Sci-Fi']",R,1h 55m,2008,"['Jim Caviezel', 'Ron Perlman', 'Sophia Myles', 'Jack Huston', 'John Hurt']",['Howard Mccain']
Head Over Heels,10,56,25,"['Romance', 'Comedy']",PG-13,1h 26m,2001,"['Monica Potter', 'Freddie Prinze Jr.', 'Shalom Harlow', 'Ivana Milicevic', 'Sarah Murdoch']",['Mark Waters']
A Christmas Prince: The Royal Wedding,50,37,45,"['Holiday', 'Romance']",TVPG,1h 30m,2018,"['Rose McIver', 'Ben Lamb', 'Alice Krige', 'Richard Ashton', 'Clara Ciobanu']",['John Schultz']
The End of Time,78,41,65,['Documentary'],,1h 49m,2012,"['Peter Mettler', 'Peter Mettler', 'Alexandra Gill', 'Cornelia Seitler', 'Ingrid Veninger']",['Peter Mettler']
The Other Son,78,79,78,['Drama'],PG-13,1h 45m,2012,"['Emmanuelle Devos', 'Pascal Elbé', 'Jules Sitruk', 'Mehdi Dehbi', 'Areen Omari']",['Lorraine Levy']
A.C.O.D.,52,28,44,['Comedy'],R,1h 27m,2013,"['Adam Scott', 'Richard Jenkins', ""Catherine O'Hara"", 'Amy Poehler', 'Mary Elizabeth Winstead']",['Stuart Zicherman']
