name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Long Live Rock... Celebrate the Chaos,33,73,46,"['Music', 'Documentary']",,1h 19m,2021,"['Lars Ulrich', 'Duff McKagan', 'Machine Gun Kelly', 'Rob Zombie', 'Zoltan Bathory']",['Jonathan Mchugh 11']
The Debut,71,73,71,"['Comedy', 'Drama']",R,1h 28m,2001,"['Dante Basco', 'Eddie Garcia', 'Tirso Cruz III', 'Gina Alajar', 'Darion Basco']",['Gene Cajayon']
Angels in the Outfield,32,49,37,"['Kids & Family', 'Comedy']",PG,1h 42m,1994,"['Danny Glover', 'Joseph Gordon-Levitt', 'Tony Danza', 'Brenda Fricker', 'Christopher Lloyd']",['William Dear']
The Tall T,100,82,93,['Western'],,1h 18m,1957,"['Randolph Scott', 'Richard Boone', ""Maureen O'Sullivan"", 'Henry Silva', 'Skip Homeier']",['Bud Boetticher']
The Greening of Whitney Brown,14,38,22,['Adventure'],PG,1h 27m,2011,"['Aidan Quinn', 'Brooke Shields', 'Kris Kristofferson', 'Samantha Hanratty', 'Keith David']",['Peter Skillman Odiorne']
The Carnivores,80,20,59,"['Mystery & Thriller', 'Comedy', 'Drama', 'Horror']",,1h 17m,2020,"['Tallie Medel', 'Lindsay Burdge', 'Frank Mosley', 'Vincent James Prendergast', 'Jason Newman']","['Caleb Michael Johnson', 'Caleb Johnson']"
Half Magic,62,54,59,"['Romance', 'Comedy']",R,1h 40m,2018,"['Heather Graham', 'Stephanie Beatriz', 'Angela Kinsey', ""Chris D'Elia"", 'Jason Lewis']",['Heather Graham']
Track 29,63,44,56,['Comedy'],R,1h 26m,1988,"['Theresa Russell', 'Gary Oldman', 'Christopher Lloyd', 'Colleen Camp', 'Sandra Bernhard']",['Nicolas Roeg']
Mr. Smith Gets a Hustler,0,42,14,['Drama'],R,1h 27m,2002,"['Larry Pine', 'Alex Feldman', 'Anna Thomson', 'Benjamin Hendrikson', 'J.D. Williams']",['Ian Mccrudden']
Losing Control,7,55,23,"['Romance', 'Comedy']",R,1h 31m,2011,"['Miranda Kent', 'Reid Scott', 'Kathleen Robertson', 'Theo Alexander', 'Bitsie Tulloch']",['Valerie Weiss']
The Mackintosh Man,58,44,53,['Mystery & Thriller'],PG,1h 38m,1973,"['Paul Newman', 'Dominique Sanda', 'James Mason', 'Harry Andrews', 'Ian Bannen']",['John Huston']
"Love, Honour and Obey",33,86,50,['Comedy'],R,1h 43m,2000,"['Sadie Frost', 'Ray Winstone', 'Jonny Lee Miller', 'Jude Law', 'Sean Pertwee']",['Dominic Anciano']
The Ballad of Genesis and Lady Jaye,67,53,62,['Documentary'],,1h 12m,2011,"['Marie Losier', 'Steve Holmgren', 'Marie Losier', 'Charlotte Mangin', 'Martin Marquet']",['Marie Losier']
The Samaritan,26,40,30,"['Crime', 'Drama']",R,1h 33m,2012,"['Samuel L. Jackson', 'Luke Kirby', 'Ruth Negga', 'Tom Wilkinson', 'Deborah Kara Unger']",['David Weaver']
The Day the Music Died: The Story of Don McLean's American Pie,70,71,70,"['Documentary', 'Music']",PG,1h 34m,2022,"['Don McLean', 'Garth Brooks', 'Brian Wilson', 'Peter Gallagher', 'Mark Moormann']",['Mark Moormann']
Mother's Day,43,35,40,"['Drama', 'Mystery & Thriller', 'Action']",,1h 34m,2023,"['Agnieszka Grochowska', 'Dariusz Chojnacki', 'Adrian Delikta', 'Jowita Miondlikowska', 'Ewa Rodart']",['Mateusz Rakowicz']
Jesus Henry Christ,22,47,30,['Comedy'],PG-13,1h 32m,2011,"['Toni Collette', 'Michael Sheen', 'Jason Spevack', 'Samantha Weinstein', 'Frank Moore']",['Dennis Lee 2']
Step Up Revolution,41,68,50,"['Drama', 'Romance', 'Musical']",PG-13,1h 38m,2012,"['Ryan Guzman', 'Kathryn McCormick', 'Misha Gabriel Hamilton', 'Cleopatra Coleman', 'Stephen ""tWitch"" Boss']",['Scott Speer']
Vamps,56,33,48,"['Comedy', 'Horror', 'Romance']",PG-13,1h 33m,2012,"['Alicia Silverstone', 'Krysten Ritter', 'Dan Stevens', 'Richard Lewis', 'Wallace Shawn']",['Amy Heckerling']
Ten Years Thailand,100,80,93,['Drama'],,1h 35m,2018,"['Aditya Assarat', 'Wisit Sasanatieng', 'Chulayarnnon Siriphol', 'Andrew Choi', 'Lorraine MA']","['Aditya Assarat 4', 'Wisit Sasanatieng', 'Chulayarnnon Siriphol']"
Filmage: The Story of Descendents/All,100,95,98,"['Documentary', 'Biography', 'Music']",,1h 30m,2013,"['Doug Carrion', 'Dave Grohl', 'Mark Hoppus', 'Keith Morris', 'Kira Roessler']","['Deedle Lacour', 'Matt Riggle']"
Through the Fire,69,76,71,['Documentary'],,1h 43m,2005,"['Jonathan Hock', 'Jonathan Hock', 'Diane Houslin']",['Jonathan Hock']
Song of the Thin Man,83,71,79,"['Comedy', 'Drama']",,1h 26m,1947,"['William Powell', 'Myrna Loy', 'Keenan Wynn', 'Dean Stockwell', 'Philip Reed']",['Edward Buzzell']
The Thing Called Love,57,61,58,"['Drama', 'Romance', 'Music']",PG-13,1h 56m,1993,"['River Phoenix', 'Samantha Mathis', 'Dermot Mulroney', 'Sandra Bullock', 'K.T. Oslin']",['Peter Bogdanovich']
Germinal,75,75,75,"['History', 'Drama']",R,2h 38m,1993,"['Renaud', 'Gérard Depardieu', 'Miou-Miou', 'Jean Carmet', 'Judith Henry']",['Claude Berri']
"Tomorrow, When the War Began",63,57,61,"['Action', 'Adventure']",R,1h 43m,2010,"['Caitlin Stasey', 'Rachel Hurd-Wood', 'Lincoln Lewis', 'Deniz Akdeniz', 'Phoebe Tonkin']",['Stuart Beattie']
Rustlers' Rhapsody,17,85,39,"['Comedy', 'Western']",PG,1h 28m,1985,"['Tom Berenger', 'G.W. Bailey', 'Marilu Henner', 'Fernando Rey', 'Andy Griffith']",['Hugh Wilson 2']
Hick,5,36,15,"['Drama', 'Mystery & Thriller']",R,1h 42m,2011,"['Chloë Grace Moretz', 'Eddie Redmayne', 'Juliette Lewis', 'Rory Culkin', 'Ray McKinnon']",['10004811 Derick Martini']
Wilder Napalm,25,54,34,"['Romance', 'Comedy']",PG-13,1h 49m,1993,"['Debra Winger', 'Dennis Quaid', 'Arliss Howard', 'M. Emmet Walsh', 'Jim Varney']",['Glenn Gordon Caron']
