name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Che: Part One,67,75,69,"['Biography', 'Drama']",,2h 9m,2008,"['Benicio del Toro', 'Demián Bichir', 'Santiago Cabrera', 'Elvira Mínguez', 'Franka Potente']",['Steven Soderbergh']
Single All the Way,68,67,67,"['Holiday', 'Romance', 'Comedy', 'LGBTQ+']",,1h 39m,2021,"['Michael Urie', 'Philemon Chambers', 'Kathy Najimy', 'Luke Macfarlane', 'Barry Bostwick']",['Michael Mayer 3']
Tales From the Script,75,71,73,['Documentary'],,1h 56m,2009,"['Peter Hanson', 'Peter Hanson', 'Paul Robert Herman', 'Paul Robert Herman', 'T.J. Raider']",['Peter Hanson']
The Last Remake of Beau Geste,50,63,54,['Comedy'],PG,1h 24m,1977,"['Ann-Margret', 'Marty Feldman', 'Michael York', 'Peter Ustinov', 'James Earl Jones']",['Marty Feldman']
Air,93,98,94,"['Drama', 'Sports']",R,1h 52m,2023,"['Matt Damon', 'Ben Affleck', 'Jason Bateman', 'Viola Davis', 'Chris Messina']",['Ben Affleck']
High Life,82,42,68,"['Sci-Fi', 'Mystery & Thriller', 'Adventure']",R,1h 53m,2018,"['Robert Pattinson', 'Juliette Binoche', 'André Benjamin', 'Mia Goth', 'Lars Eidinger']",['Claire Denis']
The Reckoning,20,26,22,['Horror'],,1h 51m,2021,"['Charlotte Kirk', 'Joe Anderson', 'Steven Waddington', 'Sean Pertwee', 'Ian Whyte']",['1145736 Neil Marshall']
The Exploding Girl,76,55,69,"['Drama', 'Romance']",,1h 20m,2009,"['Zoe Kazan', 'Mark Rendall', 'Maryann Urbano', 'Franklin Pipp', 'Hunter Canning']",['Bradley Rust Gray']
Summer School,57,58,57,['Comedy'],PG-13,1h 36m,1987,"['Mark Harmon', 'Kirstie Alley', 'Robin Thomas', 'Patrick Laborteaux', 'Courtney Thorne-Smith']",['Carl Reiner']
Perrier's Bounty,53,47,50,"['Crime', 'Drama', 'Comedy']",R,1h 28m,2009,"['Cillian Murphy', 'Brendan Gleeson', 'Jim Broadbent', 'Jodie Whittaker', 'Liam Cunningham']",['Ian Fitzgibbon']
