name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Angels Crest,22,38,27,['Drama'],R,1h 33m,2011,"['Thomas Dekker', 'Lynn Collins', 'Jeremy Piven', 'Elizabeth McGovern', 'Mira Sorvino']",['Gaby Dellal']
North,14,27,18,"['Kids & Family', 'Comedy', 'Drama']",PG,1h 28m,1994,"['Elijah Wood', 'Bruce Willis', 'Jon Lovitz', 'Matthew McCurley', 'Alan Arkin']",['Rob Reiner']
Griff the Invisible,64,52,60,"['Comedy', 'Drama', 'Romance']",PG-13,1h 33m,2010,"['Ryan Kwanten', 'Maeve Dermody', 'Patrick Brammall', 'Toby Schmitz', 'Marshall Napier']",['Leon Ford']
The Guard,94,81,89,"['Comedy', 'Mystery & Thriller']",R,1h 35m,2011,"['Brendan Gleeson', 'Don Cheadle', 'Liam Cunningham', 'David Wilmot', 'Rory Keenan']",['John Michael Mcdonagh']
Alambrista,100,77,92,['Drama'],,1h 50m,1978,"['Domingo Ambriz', 'Trinidad Silva', 'Linda Gillin', 'Ned Beatty', 'Julius Harris']",['Robert Malcolm Young']
Marvel's the Avengers,91,91,91,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",PG-13,2h 23m,2012,"['Robert Downey Jr.', 'Chris Evans', 'Mark Ruffalo', 'Chris Hemsworth', 'Scarlett Johansson']",['1060778 Joss Whedon']
Monster High: The Movie,83,49,71,"['Kids & Family', 'Musical', 'Comedy', 'Fantasy']",,1h 20m,2022,"['Miia Harris', 'Ceci Balagot', 'Nayah Damasen', 'Case Walker', 'Kyle Selig']",['Todd Holland']
Killer Elite,28,42,32,"['Action', 'Mystery & Thriller']",R,1h 57m,2011,"['Jason Statham', 'Robert De Niro', 'Clive Owen', 'Yvonne Strahovski', 'Adewale Akinnuoye-Agbaje']",['Gary Mckendry']
Holy Matrimony,0,24,8,['Comedy'],PG-13,1h 33m,1994,"['Patricia Arquette', 'Joseph Gordon-Levitt', 'Armin Mueller-Stahl', 'Tate Donovan', 'John Schuck']",['Leonard Nimoy']
Thirteen Women,56,36,49,['Mystery & Thriller'],,1h 14m,1932,"['Irene Dunne', 'Ricardo Cortez', 'Myrna Loy', 'Jill Esmond', 'Florence Eldridge']",['George Archainbaud']
Martha Marcy May Marlene,90,71,83,"['Drama', 'Mystery & Thriller']",R,1h 41m,2011,"['Elizabeth Olsen', 'Sarah Paulson', 'John Hawkes', 'Hugh Dancy', 'Brady Corbet']",['Sean Durkin']
Mac,67,62,65,['Drama'],R,1h 57m,1992,"['John Turturro', 'Michael Badalucco', 'Carl Capotorto', 'Katherine Borowitz', 'Ellen Barkin']",['John Turturro']
Marina Abramovic: The Artist Is Present,96,88,93,"['Documentary', 'Biography', 'History', 'Drama']",,1h 46m,2012,"['Marina Abramović', 'David Blaine', 'James Franco', 'Rushka Bergman', 'Orlando Bloom']",['Matthew Akers']
Sparkle,56,45,52,"['Drama', 'Musical']",PG-13,1h 52m,2012,"['Jordin Sparks', 'Whitney Houston', 'Derek Luke', 'Mike Epps', 'Carmen Ejogo']",['Salim Akil']
The Catechism Cataclysm,47,42,45,['Comedy'],,1h 21m,2011,"['Steve Little', 'Robert Longstreet', 'Wally Dalton', 'Ann Maddox', 'Koko Lanham']",['Toddrohal']
We Can Be Heroes,74,40,62,"['Action', 'Adventure', 'Sci-Fi', 'Fantasy']",PG,1h 40m,2020,"['Pedro Pascal', 'Priyanka Chopra Jonas', 'Christian Slater', 'YaYa Gosselin', 'Boyd Holbrook']",['Robert Rodriguez']
Ward No. 6,67,68,67,['Drama'],,1h 23m,2009,"['Vladimir Ilin', 'Aleksandr Pankratov-Chernyy', 'Evgeniy Stychkin', 'Viktor Solovev', 'Aleksey Zharkov']","['Aleksandr Gornovsky', 'Karen Shakhnazarov']"
The Other F Word,78,82,79,['Documentary'],,1h 38m,2011,"['Andrea Blaugrund', 'Andrea Blaugrund', 'Jeremy Chilnick', 'Morgan Spurlock', 'Cristan Crocker-Reilly']",['Andrea Blaugrund']
Best Friends Forever,50,35,44,['Comedy'],,1h 20m,2013,"['Brea Grant', 'Vera Miao', 'Sean Maher', 'Stacey Storey', 'Kit Williamson']",['Brea Grant']
Naked Lunch,71,77,73,['Sci-Fi'],R,1h 55m,1991,"['Peter Weller', 'Judy Davis', 'Ian Holm', 'Julian Sands', 'Roy Scheider']",['David Cronenberg']
Madison County,40,19,33,['Horror'],R,1h 20m,2011,"['Nick Principe', 'Ace Marrero', 'Colley Bailey', 'Natalie Scheetz', 'Joanna Sotomura']",['Eric England']
Dirty Girl,35,53,41,"['Comedy', 'Drama', 'LGBTQ+']",R,1h 30m,2010,"['Juno Temple', 'Jeremy Dozier', 'Milla Jovovich', 'William H. Macy', 'Mary Steenburgen']",['Abe Sylvia']
Contraband,51,57,53,"['Action', 'Mystery & Thriller']",R,1h 50m,2012,"['Mark Wahlberg', 'Kate Beckinsale', 'Ben Foster', 'Giovanni Ribisi', 'Caleb Landry Jones']",['Baltasar Kormakur']
The Night We Never Met,56,35,48,['Comedy'],R,1h 39m,1993,"['Matthew Broderick', 'Annabella Sciorra', 'Kevin Anderson', 'Jeanne Tripplehorn', 'Justine Bateman']",['Warren Leight']
Hangman,4,29,12,"['Mystery & Thriller', 'Crime', 'Drama']",R,1h 38m,2017,"['Al Pacino', 'Karl Urban', 'Brittany Snow', 'Joe Anderson', 'Sarah Shahi']",['Johnny Martin 5']
A Midsummer Night's Dream,65,65,65,['Comedy'],,1h 45m,2017,"['Rachael Leigh Cook', 'Paz de la Huerta', 'Avan Jogia', 'Fran Kranz', 'Ted Levine']",['Casey Wilder Mott']
The Wicker Tree,20,10,16,"['Horror', 'Mystery & Thriller']",R,1h 36m,2010,"['Graham McTavish', 'Brittania Nicol', 'Henry Garrett', 'Jacqueline Leonard', 'Clive Russell']",['Robin Hardy']
Gas Food Lodging,81,73,78,['Drama'],R,1h 40m,1992,"['Brooke Adams', 'Ione Skye', 'Fairuza Balk', 'James Brolin', 'Robert Knepper']",['Allison Anders']
Darling Companion,21,29,23,"['Comedy', 'Drama']",PG-13,1h 43m,2012,"['Diane Keaton', 'Kevin Kline', 'Dianne Wiest', 'Richard Jenkins', 'Sam Shepard']",['Lawrence Kasdan']
Sorority Boys,12,54,26,['Comedy'],R,1h 33m,2002,"['Barry Watson', 'Michael Rosenbaum', 'Harland Williams', 'Melissa Sagemiller', 'Tony Denman']",['Wally Wolodarsky']
