name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Destricted,17,25,19,['Drama'],,1h 56m,2006,"['August', 'Shirin Barthel', 'Richard Blondel', 'Jasmine Byrne', 'Manuel Ferrara']","['Marina Abramovic', 'Matthew Barney', 'Marco Brambilla', '1046614 Larry Clark', 'Gaspar Noe']"
Madame X,67,76,70,"['Documentary', 'Music']",,1h 0m,2021,"['Madonna', 'Ricardo Gomes']",['Ricardo Gomes']
The Special Relationship,83,64,76,['Drama'],TV14,1h 32m,2010,"['Michael Sheen', 'Dennis Quaid', 'Hope Davis', 'Helen McCrory', 'Richard Loncraine']",['Richard Loncraine']
The Lightkeepers,20,46,28,['Comedy'],PG,1h 36m,2009,"['Richard Dreyfuss', 'Blythe Danner', 'Tom Wisdom', 'Mamie Gummer', 'Bruce Dern']",['Daniel Adams']
How to Train Your Dragon: The Hidden World,90,87,89,"['Kids & Family', 'Fantasy', 'Adventure', 'Comedy', 'Animation']",PG,1h 44m,2019,"['Jay Baruchel', 'America Ferrera', 'F. Murray Abraham', 'Cate Blanchett', 'Gerard Butler']",['Dean Deblois']
Hotel,41,31,37,"['Comedy', 'Drama']",R,1h 49m,2001,"['Rhys Ifans', 'Saffron Burrows', 'David Schwimmer', 'Salma Hayek', 'Burt Reynolds']",['Mike Figgis']
Edie,67,75,69,['Drama'],,1h 42m,2017,"['Sheila Hancock', 'Kevin Guthrie', 'Paul Brannigan', 'Amy Manson', 'Wendy Morgan']",['Simon Hunter']
Smokin' Aces 2: Assassins' Ball,44,22,36,"['Action', 'Comedy', 'Crime', 'Drama']",R,1h 26m,2010,"['Tom Berenger', 'Ernie Hudson', 'Michael Parks', 'Tommy Flanagan', 'Vinnie Jones']",['Pj Pesce']
Fool's Paradise,18,38,24,['Comedy'],R,1h 37m,2023,"['Charlie Day', 'Ken Jeong', 'Kate Beckinsale', 'Adrien Brody', 'Jason Sudeikis']",['Charlie Day']
Fat Girls,32,49,37,"['Comedy', 'LGBTQ+']",R,1h 28m,2006,"['Ash Christian', 'Ashley Fink', 'Jonathan Caouette', 'Robin De Jesus', 'Deborah Theaker']",['1179956 Ash Christian']
The Great Waldo Pepper,67,57,63,"['Adventure', 'Drama']",PG,1h 47m,1975,"['Robert Redford', 'Bo Svenson', 'Bo Brundin', 'Susan Sarandon', 'Geoffrey Lewis']",['George Roy Hill']
The Hurricane Heist,47,23,39,"['Action', 'Mystery & Thriller']",PG-13,1h 43m,2018,"['Toby Kebbell', 'Maggie Grace', 'Ryan Kwanten', 'Ralph Ineson', 'Melissa Bolona']",['Rob Cohen']
The Blind Side,66,85,72,"['Drama', 'Biography']",PG-13,2h 8m,2009,"['Sandra Bullock', 'Tim McGraw', 'Quinton Aaron', 'Jae Head', 'Lily Collins']",['John Lee Hancock']
Cold Turkey,20,37,25,"['Comedy', 'Drama']",,1h 24m,2013,"['Alicia Witt', 'Peter Bogdanovich', 'Cheryl Hines', 'Ashton Holmes', 'Sonya Walger']",['Will Slocombe']
Crossing the Line,90,85,88,['Documentary'],,1h 31m,2006,"['Christian Slater', 'Daniel Gordon', 'Daniel Gordon', 'Nicholas Bonner', 'Nick Bennet']",['Daniel Gordon']
Lost Boys: The Tribe,0,25,8,['Horror'],R,1h 32m,2008,"['Tad Hilgenbrink', 'Angus Sutherland', 'Autumn Reeser', 'Corey Feldman', 'Jamison Newlander']",['Pj Pesce']
Modern Times,98,95,97,['Comedy'],G,1h 29m,1936,"['Charlie Chaplin', 'Paulette Goddard', 'Henry Bergman', 'Tiny Sandford', 'Chester Conklin']",['771481752']
Step Up 3,47,64,52,"['Drama', 'Romance']",PG-13,1h 46m,2010,"['Rick Malambri', 'Adam G. Sevani', 'Sharni Vinson', 'Alyson Stoner', 'Harry Shum Jr.']",['Jon Chu']
Being Human,54,42,50,['Drama'],PG-13,2h 2m,1994,"['Robin Williams', 'John Turturro', 'Anna Galiena', ""Vincent D'Onofrio"", 'Héctor Elizondo']",['Bill Forsyth']
The Allnighter,0,37,12,['Comedy'],PG-13,1h 48m,1987,"['Susanna Hoffs', 'John Terlesky', 'Joan Cusack', 'Tamar Simon Hoffs']",['Tamar Simon Hoffs']
Abandoned,20,19,19,"['Horror', 'Mystery & Thriller']",PG-13,1h 42m,2022,"['Emma Roberts', 'John Gallagher Jr.', 'Paul Schneider', 'Michael Shannon', 'Kate Arrington']",['Spencer Squire']
The Eavesdropper,52,43,49,"['Action', 'Mystery & Thriller']",,1h 28m,2017,"['François Cluzet', 'Denis Podalydès', 'Sami Bouajila', 'Simon Abkarian', 'Alba Rohrwacher']",['Thomas Kruithof']
White on Rice,45,52,47,['Comedy'],PG-13,1h 30m,2009,"['Hiroshi Watanabe', 'Nae', 'Mio Takada', 'Lynn Chen', 'James Kyson']",['Dave Boyle']
Suture,71,70,70,['Mystery & Thriller'],,1h 36m,1993,"['Dennis Haysbert', 'Michael Harris', 'Sab Shimono', 'Mel Harris', 'Dina Merrill']",['Scott Mcgehee']
An Englishman in New York,70,72,70,"['Drama', 'Biography', 'LGBTQ+']",,1h 15m,2009,"['John Hurt', ""Denis O'Hare"", 'Jonathan Tucker', 'Swoosie Kurtz', 'Cynthia Nixon']",['Richard Laxton']
