name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Fair Game,64,31,53,"['Mystery & Thriller', 'Action']",R,1h 25m,1986,"['Cassandra Delaney', 'Peter Ford', 'David Sandford', 'Garry Who', 'Don Barker']",['Mario Andreacchio']
Manon of the Spring,79,93,83,['Drama'],PG,1h 54m,1986,"['Yves Montand', 'Daniel Auteuil', 'Emmanuelle Béart', 'Hippolyte Girardot', 'Margarita Lozano']",['Claude Berri']
The Old Guard,80,70,76,"['Action', 'Fantasy']",R,2h 5m,2020,"['Charlize Theron', 'Chiwetel Ejiofor', 'KiKi Layne', 'Matthias Schoenaerts', 'Marwan Kenzari']",['Gina Princebythewood']
The Bourne Ultimatum,92,91,91,"['Action', 'Mystery & Thriller']",PG-13,1h 55m,2007,"['Matt Damon', 'Julia Stiles', 'Joan Allen', 'David Strathairn', 'Scott Glenn']",['Paul Greengrass']
Little Miss Marker,100,73,90,['Comedy'],,1h 20m,1934,"['Adolphe Menjou', 'Shirley Temple', 'Dorothy Dell', 'Charles Bickford', 'Lynne Overman']",['1041703 Alexander Hall']
The Artist's Wife,61,70,64,['Drama'],R,1h 35m,2019,"['Lena Olin', 'Bruce Dern', 'Juliet Rylance', 'Avan Jogia', 'Stefanie Powers']",['Tom Dolby']
Wonder,86,88,86,['Drama'],PG,1h 53m,2017,"['Julia Roberts', 'Owen Wilson', 'Jacob Tremblay', 'Izabela Vidovic', 'Noah Jupe']",['Stephen Chbosky']
Invasion U.S.A.,19,51,29,['Action'],R,1h 47m,1985,"['Chuck Norris', 'Richard Lynch', 'Melissa Prophet', 'Alex Colon', 'Alexander Zale']",['Joseph Zito']
Human Nature,97,76,89,['Documentary'],,1h 47m,2019,"['Jennifer Doudna', 'George Church', 'Emmanuelle Charpentier', 'Paul Dabrowski', 'Hank Greely']",['Adam Bolt']
I Am Greta,79,35,64,['Documentary'],,1h 38m,2020,"['Greta Thunberg', 'Nathan Grossman', 'Cecilia Nessen', 'Fredrik Heinig', ""Dana O'Keefe""]",['Nathan Grossman']
Eye for an Eye,89,63,80,['Mystery & Thriller'],,1h 47m,2019,"['Luis Tosar', 'María Vázquez', 'Tania Lamata', 'Ismael Martínez', 'Pablo Guisa Koestinger']",['Paco Plaza']
Skin: A History of Nudity in the Movies,85,71,80,['Documentary'],,2h 10m,2020,"['Amy Heckerling', 'Danny Wolf']",['Danny Wolf']
The Black Balloon,85,84,84,['Drama'],PG-13,1h 37m,2008,"['Rhys Wakefield', 'Gemma Ward', 'Luke Ford', 'Toni Collette', 'Erik Thomson']",['Elissa Down 4']
Queen of Paradis,100,93,97,['Documentary'],,1h 25m,2020,"['Reine Paradis', 'Carl Lindstrom', 'Carl Lindstrom', 'Whitney Kroenke', 'Dan Kneece']",['Carl Lindstrom']
M,100,95,98,"['Mystery & Thriller', 'Crime', 'Drama']",,1h 39m,1931,"['Peter Lorre', 'Ellen Widmann', 'Inge Landgut', 'Otto Wernicke', 'Gustaf Gründgens']",['Fritz Lang']
A Perfect Man,20,23,21,"['Romance', 'Comedy', 'Drama']",R,1h 35m,2012,"['Jeanne Tripplehorn', 'Liev Schreiber', 'Joelle Carter', 'Renée Soutendijk', 'Kevin Rooney']",['Kees Van Oostrum']
Holidate,45,54,48,"['Romance', 'Comedy']",,1h 43m,2020,"['Emma Roberts', 'Luke Bracey', 'Kristin Chenoweth', 'Frances Fisher', 'King Bach']",['John Whitesell']
Over Her Dead Body,14,42,23,"['Romance', 'Comedy']",PG-13,1h 35m,2008,"['Eva Longoria', 'Paul Rudd', 'Lake Bell', 'Lindsay Sloane', 'Jason Biggs']",['Jeff Lowell']
Terminator: Dark Fate,70,82,74,"['Sci-Fi', 'Action']",R,2h 8m,2019,"['Linda Hamilton', 'Arnold Schwarzenegger', 'Mackenzie Davis', 'Natalia Reyes', 'Gabriel Luna']",['Tim Miller']
Shadowlands,97,89,94,['Drama'],PG,2h 10m,1993,"['Anthony Hopkins', 'Debra Winger', 'Edward Hardwicke', 'Michael Denison', 'Joseph Mazzello']",['Richard Attenborough']
Noelle,55,58,56,"['Holiday', 'Comedy']",G,1h 40m,2019,"['Anna Kendrick', 'Bill Hader', 'Shirley MacLaine', 'Julie Hagerty', 'Ron Funches']",['1128833 Marc Lawrence']
Chick Fight,38,19,31,"['Comedy', 'Action', 'Sports & Fitness']",R,1h 37m,2020,"['Malin Akerman', 'Bella Thorne', 'Alec Baldwin', 'Dulce Sloan', 'Kevin Connolly']",['Paul Leyden']
Dreamland,58,54,56,"['Drama', 'Mystery & Thriller']",R,1h 41m,2019,"['Margot Robbie', 'Travis Fimmel', 'Garrett Hedlund', 'Kerry Condon', 'Finn Cole']",['Miles Joris Peyrafitte']
Dr. Terror's House of Horrors,100,62,87,['Horror'],,1h 38m,1965,"['Peter Cushing', 'Christopher Lee', 'Donald Sutherland', 'Max Adrian', 'Ann Bell']",['Ken Barnett']
"My Father, the Hero",20,54,31,['Comedy'],PG,1h 30m,1994,"['Gérard Depardieu', 'Katherine Heigl', 'Dalton James', 'Lauren Hutton', 'Faith Prince']",['Steve Miner']
Made You Look: A True Story About Fake Art,88,77,84,['Documentary'],,1h 29m,2020,"['Barry Avrich', 'Barry Avrich', 'Barry Avrich', 'Caitlin Cheddie', 'Jay Hennick']",['Barry Avrich']
Happy Happy Joy Joy: The Ren & Stimpy Story,82,80,81,['Documentary'],,1h 44m,2020,"['John Kricfalusi', 'Ron Cicero', 'Kimo Easterwood', 'Ron Cicero', 'Jason Anders']","['Ron Cicero', 'Kimo Easterwood']"
Stars at Noon,63,14,46,"['Drama', 'Mystery & Thriller', 'Romance']",,2h 18m,2022,"['Margaret Qualley', 'Joe Alwyn', 'Nick Romano', 'Claire Denis', 'Claire Denis']",['Claire Denis']
Werewolf: The Beast Among Us,40,36,38,"['Horror', 'Mystery & Thriller']",R,1h 33m,2012,"['Steven Bauer', 'Nia Peeples', 'Stephen Rea', 'Ed Quinn', 'Rachel DiPillo']",['Louis Momeau']
Red Shoes and the Seven Dwarfs,40,81,53,"['Kids & Family', 'Fantasy', 'Adventure', 'Animation']",PG,1h 32m,2019,"['Chloë Grace Moretz', 'Sam Claflin', 'Gina Gershon', 'Patrick Warburton', 'Jim Rash']","['Hong Sung Ho 2', 'Moohyun Jang', 'Youngsik Uhm']"
The Perfect Weapon,42,63,49,"['Drama', 'Action']",R,1h 25m,1991,"['Jeff Speakman', 'John Dye', 'Mako', 'James Hong', 'Dante Bosco']",['Mark Disalle']
Everybody Wants Some!!,87,68,80,['Comedy'],R,1h 56m,2016,"['Will Brittain', 'Zoey Deutch', 'Ryan Guzman', 'Tyler Hoechlin', 'Blake Jenner']",['Richard Linklater']
Regeneration,60,75,65,"['War', 'Drama']",R,1h 36m,1997,"['Jonathan Pryce', 'James Wilby', 'Jonny Lee Miller', 'Stuart Bunce', 'Tanya Allen']",['Gillies Mackinnon']
The Other Lamb,75,37,62,"['Drama', 'Horror']",,1h 37m,2019,"['Raffey Cassidy', 'Michiel Huisman', 'Denise Gough', 'Ailbhe Cowley', 'Eve Connolly']",['Malgorzata Szumowska']
The Jinkx & DeLa Holiday Special,100,97,98,"['Comedy', 'Musical']",,Comedy/Musical,2020,"['Benjamin Putnam', 'Jinkx Monsoon', 'Varla Jean Merman', 'Benjamin Putnam', 'Benjamin Putnam']",['Bendelacreme']
Adjust Your Tracking: The Untold Story of the VHS Collector,100,83,94,['Documentary'],,1h 24m,2012,"['Lloyd Kaufman', 'Keith J. Crocker', 'Fred Vogel', 'Bradley Creanzo', 'Bryan Connolly']","['Dan Kinem', 'Levi Peretic 6']"
After Parkland,100,61,86,['Documentary'],,1h 28m,2018,"['Jake Lefferman', 'Emily Taguchi']","['Jake Lefferman', 'Emily Taguchi 2']"
