name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Icebox,100,77,92,['Drama'],,1h 26m,2018,"['Anthony Gonzalez', 'Omar Leyva', 'Genesis Rodriguez', 'Sarah Minnich', 'Dylan Kenin']",['Daniel Sawka']
"Bardo, False Chronicle of a Handful of Truths",59,68,61,"['Comedy', 'Drama']",R,2h 39m,2022,"['Daniel Giménez Cacho', 'Griselda Siciliani', 'Ximena Lamadrid', 'Iker Sanchez Solano', 'Andrés Almeida']",['Alejandro Gonzalez Inniaritu']
My Nephew Emmett,91,55,79,"['History', 'Drama']",,20m,2017,"['L.B. Williams', 'Dane Rhodes', 'Ethan Leaverton', 'Jasmine Guy', 'Dorian Davis']",['Kevin Wilson Jr']
Applecart,63,48,58,['Horror'],,1h 26m,2017,"['Brea Grant', 'Barbara Crampton', 'Daniel Roebuck', 'Joy Osmanski', 'Alison Haislip']",['Brad Baruh 4']
Newly Single,88,75,83,"['Comedy', 'Drama']",,1h 36m,2017,"['Adam Christian Clark', 'Jennifer Kim', 'Molly C. Quinn', 'Anna Jacoby-Heron', 'Remy Bennett']",['Adam Christian Clark']
Madeline's Madeline,88,43,73,['Drama'],,1h 34m,2018,"['Helena Howard', 'Molly Parker', 'Miranda July', 'Okwui Okpokwasili', 'Felipe Bonilla']",['Josephine Decker']
"Don't Worry, He Won't Get Far on Foot",77,75,76,"['Biography', 'Comedy', 'Drama']",R,1h 53m,2018,"['Joaquin Phoenix', 'Jonah Hill', 'Rooney Mara', 'Jack Black', 'Carrie Brownstein']",['Gus Van Sant']
Between Worlds,32,80,48,['Mystery & Thriller'],R,1h 30m,2018,"['Nicolas Cage', 'Franka Potente', 'Lydia Hearst', 'Penelope Mitchell', 'Garrett Clayton']",['Maria Pulera']
White Lies,100,62,87,['Drama'],,1h 36m,2013,"['Rachel House', 'Antonia Prebble', 'Nancy Brunning', 'Te Waimarie Kessell', 'Elizabeth Hawthorne']",['Dana Rotberg']
Bunch of Kunst,100,100,99,"['Documentary', 'Music']",,1h 43m,2017,"['Steve Ignorant', 'Andrew Fearn', 'Iggy Pop', 'Steve Underwood', 'Jason Williamson']",['Christine Franz']
Abe,71,68,70,"['Comedy', 'Drama']",,1h 25m,2019,"['Noah Schnapp', 'Dagmara Domińczyk', 'Mark Margolis', 'Arian Moayed', 'Tom Mardirosian']",['Fernando Grostein Andrade']
The Wraith,36,61,44,['Action'],PG-13,1h 32m,1986,"['Charlie Sheen', 'Nick Cassavetes', ""Griffin O'Neal"", 'Randy Quaid', 'Sherilyn Fenn']",['Mike Marvin']
The Last Animals,100,100,99,['Documentary'],,1h 32m,2017,"['Kate Brooks', 'Kate Brooks', 'Kate Brooks', 'Mark Monroe', 'Kate Brooks']",['Undefined']
Jurassic Park,91,91,91,"['Adventure', 'Action', 'Sci-Fi', 'Mystery & Thriller']",PG-13,2h 6m,1993,"['Sam Neill', 'Laura Dern', 'Jeff Goldblum', 'Richard Attenborough', 'Bob Peck']",['Steve Spielberg']
Baja,43,97,60,['Comedy'],PG-13,1h 46m,2018,"['Jake Thomas', 'Chris Brochu', 'Arienne Mandi', 'Michelle DeShon', 'José Zúñiga']",['Tony Vidal']
The Sasquatch Gang,46,57,49,"['Adventure', 'Comedy']",PG-13,1h 26m,2007,"['Jeremy Sumpter', 'Justin Long', 'Joey Kern', 'Jon Gries', 'Carl Weathers']",['Tim Skousen']
A Bad Moms Christmas,32,43,35,"['Holiday', 'Comedy']",R,1h 44m,2017,"['Mila Kunis', 'Kristen Bell', 'Kathryn Hahn', 'Cheryl Hines', 'Christine Baranski']","['Jon Lucas', 'Scott Moore']"
The Darkest Minds,15,71,33,"['Sci-Fi', 'Mystery & Thriller', 'Action']",PG-13,1h 44m,2018,"['Amandla Stenberg', 'Mandy Moore', 'Bradley Whitford', 'Harris Dickinson', 'Patrick Gibson']",['Jennifer Yuh Nelson']
A Swingers Weekend,44,63,50,"['Comedy', 'Drama']",,1h 30m,2017,"['Randal Edwards', 'Erin Karpluk', 'Michael Xavier', 'Erin Agostino', 'Jonas Chernick']",['Jon E Cohen']
All the Queen's Horses,80,96,85,['Documentary'],,1h 10m,2017,"['Kelly Richmond Pope', 'Justin Dearborn', 'Nicholas Gialamas', 'Justine Nagan', 'Gordon Quinn']",['Kelly Richmond Pope']
Chicken,100,54,84,['Drama'],,1h 26m,2014,"['Scott Chambers', 'Yasmin Paige', 'Morgan Watkins', 'Gina Bramhill', 'Michael Culkin']",['Joe Stephenson 2']
I Can Only Imagine,67,91,75,"['Biography', 'Drama', 'Music']",PG,1h 50m,2018,"['J. Michael Finley', 'Madeline Carroll', 'Dennis Quaid', 'Trace Adkins', 'Cloris Leachman']","['Andrew Erwin Ii', 'Jon Erwin']"
Control,71,16,52,"['Sci-Fi', 'Mystery & Thriller']",R,2h 9m,2022,"['Sara Mitich', 'George Tchortov', 'Evie Loiselle', 'Karen LeBlanc', 'James Mark']",['James Mark']
