name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Social Animals,88,73,83,['Documentary'],,1h 26m,2018,"['Kaylyn Slevin', 'Allison Dae', 'Aidan Harman', 'Alasia Simone Jones', 'Michael Wakefield']",['Jonathan Ignatius Green']
God Knows Where I Am,85,85,85,['Documentary'],,1h 39m,2016,"['Lori Singer', 'Todd Wider', 'Jedd Wider', 'Todd Wider', 'Jedd Wider']","['Todd Wider', 'Jedd Wider']"
Wish Upon a Star,40,74,51,"['Comedy', 'Drama']",PG,1h 30m,1996,"['Katherine Heigl', 'Danielle Harris', 'Donnie Jeffcoat', 'Scott Wilkinson', 'Mary Parker Williams']",['Blair Treu']
November Criminals,0,24,8,"['Crime', 'Drama', 'Mystery & Thriller']",PG-13,1h 25m,2017,"['Chloë Grace Moretz', 'Ansel Elgort', 'David Strathairn', 'Catherine Keener', 'Terry Kinney']",['Sacha Gervasi']
Thunder Road,97,91,94,"['Comedy', 'Drama']",,1h 32m,2018,"['Jim Cummings', 'Kendal Farr', 'Nican Robinson', 'Jocelyn DeBoer', 'Chelsea Edmundson']",['Jim Cummings 3']
Dirtbag: The Legend of Fred Beckey,100,95,98,['Documentary'],,1h 36m,2017,"['Fred Beckey', ""Dave O'Leske"", 'Darren Lund', ""Dave O'Leske"", 'Jason Reid']",['Dave Oleske']
The Crimson Rivers,68,70,68,"['Mystery & Thriller', 'Crime', 'Drama']",R,1h 46m,2000,"['Jean Reno', 'Vincent Cassel', 'Nadia Farès', 'Dominique Sanda', 'Karim Belkhadra']",['Mathieu Kassovitz']
Same Kind of Different as Me,40,84,54,['Drama'],PG-13,1h 59m,2017,"['Greg Kinnear', 'Renée Zellweger', 'Djimon Hounsou', 'Jon Voight', 'Olivia Holt']",['Michael Carney']
Bon Cop Bad Cop 2,75,73,74,"['Action', 'Comedy', 'Crime', 'Drama', 'Adventure']",,1h 30m,2017,"['Colm Feore', 'Erik Knudsen', 'Sarah-Jeanne Labrosse', 'Noam Jenkins', 'Lucie Laurier']",['Alain Desrochers']
Take Every Wave: The Life of Laird Hamilton,74,78,75,['Documentary'],,1h 58m,2017,"['Laird Hamilton', 'Gabrielle Reece', 'Darrick Doerner', 'Nick Carroll', 'Rory Kennedy']",['Rory Kennedy']
Casanova Variations,40,40,40,['Drama'],,1h 58m,2014,"['John Malkovich', 'Veronica Ferres', 'Florian Boesch', 'Miah Persson', 'Lola Naymark']",['Michael Sturminger']
Annihilation,88,67,81,"['Sci-Fi', 'Adventure', 'Mystery & Thriller']",R,1h 55m,2018,"['Natalie Portman', 'Jennifer Jason Leigh', 'Gina Rodriguez', 'Tessa Thompson', 'Tuva Novotny']",['Alex Garland']
Clara's Ghost,75,31,60,['Comedy'],,1h 33m,2018,"['Paula Niedert Elliott', 'Chris Elliott', 'Abby Elliott', 'Bridey Elliott', 'Haley Joel Osment']",['Bridey Elliott']
44 Pages,71,40,60,"['Documentary', 'History', 'Drama']",,1h 37m,2017,"['Tony Shaff', 'Rebecca Green', 'Tony Shaff', 'Laura D. Smith', 'Maida Brankman']",['Tony Shaff']
