name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Who Is Arthur Chu?,78,80,78,['Documentary'],,1h 30m,2017,"['Alex Trebek', 'Arthur Chu', 'Scott J. Drucker', 'Yu Gu', 'Scott J. Drucker']","['Scott J Drucker', 'Yu Gu 2']"
Blood Beach,13,24,16,['Horror'],R,1h 29m,1981,"['John Saxon', 'David Huffman', 'Marianna Hill', 'Otis Young', 'Stefan Gierasch']",['Jeffrey Bloom']
Amateur,60,67,62,['Drama'],,1h 36m,2018,"['Michael Rainey Jr.', 'Josh Charles', 'Brian White', 'Sharon Leal', 'Corey Parker Robinson']",['Ryan Koo']
Asterix: The Secret of the Magic Potion,65,71,67,"['Kids & Family', 'Adventure', 'Animation']",,1h 25m,2018,"['Christian Clavier', 'Guillaume Briat', 'Bernard Alane', 'Alex Lutz', 'Alexandre Astier']","['Alexandre Astier', 'Louis Clichy']"
All in This Tea,85,80,83,['Documentary'],,1h 10m,2007,"['Les Blank', 'Gina Leibrecht', 'Les Blank', 'Gina Leibrecht', 'Les Blank']","['Les Blank', 'Gina Leibrecht']"
Middle of Nowhere,88,64,80,"['Drama', 'Romance']",R,1h 41m,2012,"['Emayatzy Corinealdi', 'David Oyelowo', 'Omari Hardwick', 'Lorraine Toussaint', 'Edwina Findley']",['Ava Duvernay']
The Scent of Rain & Lightning,100,83,94,"['Mystery & Thriller', 'Western']",R,1h 40m,2017,"['Maggie Grace', 'Maika Monroe', 'Justin Chatwin', 'Mark Webber', 'Bonnie Bedelia']",['Blake Robbins']
Euphoria,19,34,24,"['Drama', 'Adventure', 'Mystery & Thriller']",R,1h 38m,2017,"['Alicia Vikander', 'Eva Green', 'Charlotte Rampling', 'Charles Dance', 'Adrian Lester']",['Lisa Langseth']
Isle of Dogs,90,87,89,"['Comedy', 'Adventure', 'Animation']",PG-13,1h 41m,2018,"['Bryan Cranston', 'Ed Norton', 'Scarlett Johansson', 'Bill Murray', 'Liev Schreiber']",['Wes Anderson']
Midnight Crossing,40,38,39,['Adventure'],R,1h 37m,1988,"['Faye Dunaway', 'Daniel J. Travanti', 'Kim Cattrall', 'Ned Beatty', 'John Laughlin']",['Roger Holzberg']
Heroic Trio 2: Executioners,80,46,68,['Fantasy'],,1h 37m,1993,"['Maggie Cheung', 'Michelle Yeoh', 'Anita Mui', 'Damian Lau', 'Anthony Chau-Sang Wong']","['Tony Ching', 'Johnny To']"
Ocean's 8,68,47,60,"['Comedy', 'Crime', 'Drama']",PG-13,1h 50m,2018,"['Sandra Bullock', 'Cate Blanchett', 'Anne Hathaway', 'Helena Bonham Carter', 'Mindy Kaling']",['Gary Ross']
Saving Brinton,93,78,88,['Documentary'],,1h 30m,2017,"['Serge Bromberg', 'Kathryn Fuller-Seeley', 'George R. Willeman', 'Tommy Haines', 'Andrew Sherburne']","['Tommy Haines', 'Andrew Sherburne']"
Bel Canto,47,44,46,"['Mystery & Thriller', 'Drama']",,1h 42m,2018,"['Julianne Moore', 'Ken Watanabe', 'Tenoch Huerta', 'Sebastian Koch', 'Christopher Lambert']",['Paul Weitz']
A Christmas Prince: The Royal Wedding,50,37,45,"['Holiday', 'Romance']",TVPG,1h 30m,2018,"['Rose McIver', 'Ben Lamb', 'Alice Krige', 'Richard Ashton', 'Clara Ciobanu']",['John Schultz']
King of Devil's Island,94,88,92,"['History', 'Drama', 'Action']",,1h 52m,2010,"['Benjamin Helstad', 'Stellan Skarsgård', 'Kristoffer Joner', 'Trond Nilssen', 'Magnus Langlete']",['Marius Holst']
