name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
End of the Road,31,16,25,"['Mystery & Thriller', 'Crime', 'Action']",R,1h 29m,2022,"['Queen Latifah', 'Beau Bridges', 'Ludacris', 'Jesse Luken', 'Frances Lee McCain']",['Millicent Shelton']
Peaches Does Herself,71,43,61,['Musical'],,1h 20m,2012,"['Peaches', 'Peaches', 'Peaches', 'Robin Thomson', 'Robin Thomson']",['Peaches']
Ravage,63,27,51,"['Mystery & Thriller', 'Action', 'Horror']",,1h 17m,2019,"['Annabelle Dexter-Jones', 'Bruce Dern', 'Robert Longstreet', 'Eric Nelsen', 'Joshua Brady']",['Teddy Grennan']
Side Street,86,69,80,"['Crime', 'Drama']",,1h 23m,1950,"['Farley Granger', ""Cathy O'Donnell"", 'James Craig', 'Paul Kelly', 'Edmond Ryan']",['Anthony Mann']
The Ballad of the Sad Cafe,56,62,57,['Drama'],PG-13,1h 40m,1991,"['Vanessa Redgrave', 'Keith Carradine', 'Cork Hubbert', 'Rod Steiger', 'Austin Pendleton']",['Simon Callow']
Love Thy Nature,30,89,49,['Documentary'],,1h 16m,2014,"['Liam Neeson', 'Sylvie Rokab', 'Sylvie Rokab', 'Sylvie Rokab', 'François-Paul Aïche']",['Sylvie Rokab']
Atomica,23,20,22,"['Sci-Fi', 'Mystery & Thriller']",,1h 22m,2017,"['Dominic Monaghan', 'Sarah Habel', 'Tom Sizemore', 'Phil Austin', 'Tony Doupe']",['10005458 Dagen Merrill']
The Return of the Vampire,75,35,61,['Horror'],,1h 9m,1944,"['Bela Lugosi', 'Frieda Inescort', 'Nina Foch', 'Roland Varno', 'Miles Mander']","['Lew Landers', 'Kurt Neumann']"
Skull World,50,67,55,"['Documentary', 'Comedy']",,1h 40m,2013,"['Greg Sommer', 'Charlie Kundallini', 'Shane Patterson', 'Rodrigo Raquio', 'Justin McConnell']",['Justin Mcconnell']
Cold Blood,0,16,5,"['Action', 'Mystery & Thriller']",,1h 31m,2019,"['Jean Reno', 'Sarah Lind', 'Joe Anderson', 'David Gyasi', 'Francois Guetary']",['Frederic Petitjean']
Oklahoma City,97,88,93,['Documentary'],,1h 38m,2017,"['Barak Goodman', 'Barak Goodman', 'Barak Goodman', 'Emily Singer Chapman', 'Mark Samels']",['Barak Goodman']
