name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
The Taming of the Shrew,83,73,79,['Comedy'],,2h 6m,1967,"['Elizabeth Taylor', 'Richard Burton', 'Cyril Cusack', 'Michael Hordern', 'Alfred Lynch']",['Franco Zeffirelli']
Embrace,100,82,93,['Documentary'],,1h 30m,2016,"['Ricki Lake', 'Taryn Brumfitt', 'Taryn Brumfitt', 'Mathew Brumfitt', 'Nora Tschirner']",['Taryn Brumfitt 2']
Love Crime,64,46,58,['Mystery & Thriller'],,1h 46m,2010,"['Ludivine Sagnier', 'Kristin Scott Thomas', 'Patrick Mille', 'Guillaume Marquet', 'Gérald Laroche']",['Alain Corneau']
The Climb,90,80,86,"['Comedy', 'Drama']",R,1h 38m,2019,"['Kyle Marvin', 'Michael Angelo Covino', 'Gayle Rankin', 'Talia Balsam', 'George Wendt']",['Michaelangelo Covino 2']
On the Rocks,87,50,74,['Comedy'],R,1h 36m,2020,"['Bill Murray', 'Rashida Jones', 'Marlon Wayans', 'Jessica Henwick', 'Jenny Slate']",['Sofia Coppola']
London Road,77,43,65,['Musical'],,1h 31m,2015,"['Olivia Colman', 'Paul Thornley', 'Nick Holder', 'Clare Burt', 'Michael Shaeffer']",['Rufus Norris']
Raiders of the Lost Ark,93,96,94,"['Adventure', 'Action']",PG,1h 55m,1981,"['Harrison Ford', 'Karen Allen', 'Paul Freeman', 'Wolf Kahler', 'Ronald Lacey']",['Steve Spielberg']
Norman: The Moderate Rise and Tragic Fall of a New York Fixer,87,57,77,"['Comedy', 'Drama', 'Mystery & Thriller']",R,1h 58m,2016,"['Richard Gere', 'Lior Ashkenazi', 'Michael Sheen', 'Steve Buscemi', 'Charlotte Gainsbourg']",['Joseph Cedar']
Tulip Fever,10,43,21,"['Romance', 'History', 'Drama']",R,1h 47m,2017,"['Alicia Vikander', 'Dane DeHaan', 'Christoph Waltz', 'Holliday Grainger', ""Jack O'Connell""]",['Justin Chadwick']
Realive,77,51,68,['Sci-Fi'],,1h 48m,2016,"['Tom Hughes', 'Charlotte Le Bon', 'Oona Chaplin', 'Barry Ward', 'Julio Perillán']",['Mateo Gil']
The Eyes of Tammy Faye,68,86,74,"['Biography', 'Drama']",PG-13,2h 6m,2021,"['Jessica Chastain', 'Andrew Garfield', 'Cherry Jones', 'Fredric Lehne', 'Louis Cancelmi']",['Michael Showalter']
Nowhere Special,100,96,98,['Drama'],,1h 36m,2020,"['James Norton', 'Daniel Lamont', ""Eileen O'Higgins"", ""Valerie O'Connor"", 'Valene Kane']",['Uberto Pasolini']
