name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Matilda,92,73,85,"['Kids & Family', 'Comedy']",PG,1h 33m,1996,"['Mara Wilson', 'Danny DeVito', 'Rhea Perlman', 'Embeth Davidtz', 'Pam Ferris']",['Danny Devito']
Deep Cover,87,77,83,"['Crime', 'Drama']",R,1h 48m,1992,"['Laurence Fishburne', 'Jeff Goldblum', 'Victoria Dillard', 'Charles Martin Smith', 'Gregory Sierra']",['Bill Duke']
The Tribes of Palos Verdes,69,59,65,"['Comedy', 'Drama']",R,1h 45m,2017,"['Jennifer Garner', 'Maika Monroe', 'Cody Fern', 'Noah Silver', 'Justin Kirk']","['Emmett Malloy', 'Brendan Malloy']"
Almost Friends,29,48,35,"['Romance', 'Comedy']",,1h 41m,2016,"['Freddie Highmore', 'Odeya Rush', 'Christopher Meloni', 'Haley Joel Osment', 'Jake Abel']",['Jake Goldberger']
Be Here Now (The Andy Whitfield Story),100,93,97,['Documentary'],,1h 50m,2015,"['Andy Whitfield', 'Lilibet Foster', 'Sam Maydew', 'Lilibet Foster', 'David Meneses']",['Lilibet Foster']
Rhinestone,20,35,25,['Comedy'],PG,1h 51m,1984,"['Sylvester Stallone', 'Dolly Parton', 'Richard Farnsworth', 'Ron Leibman', 'Tim Thomerson']",['Bob Clark']
The Actress,60,51,57,['Drama'],,1h 30m,1953,"['Spencer Tracy', 'Jean Simmons', 'Anthony Perkins', 'Teresa Wright', 'Mary Wickes']",['George Cukor']
Lake Mungo,96,62,84,"['Horror', 'Mystery & Thriller']",R,1h 29m,2008,"['Rosie Traynor', 'David Pledger', 'Martin Sharpe', 'Talia Zucker', 'Steve Jodrell']",['Joel Anderson 3']
Ricky,63,36,54,"['Comedy', 'Drama']",,1h 29m,2009,"['Alexandra Lamy', 'Sergi López', 'Mélusine Mayance', 'Arthur Peyret', 'Marilyne Even']",['Francois Ozon']
The Powerpuff Girls Movie,64,60,62,"['Kids & Family', 'Comedy', 'Animation']",PG,1h 14m,2002,"['Cathy Cavadini', 'E.G. Daily', 'Roger L. Jackson', 'Tara Strong', 'Tom Kane']",['Craig Mccracken']
Wallace & Gromit: The Curse of the Were-Rabbit,95,79,89,"['Kids & Family', 'Comedy', 'Adventure', 'Animation']",G,1h 22m,2005,"['Peter Sallis', 'Ralph Fiennes', 'Helena Bonham Carter', 'Peter Kay', 'Nicholas Smith']","['Nick Park', 'Steve Box']"
I Love You to Death,58,63,59,"['Comedy', 'Drama']",R,1h 36m,1990,"['Kevin Kline', 'Tracey Ullman', 'Joan Plowright', 'River Phoenix', 'William Hurt']",['Lawrence Kasdan']
Melvin Goes to Dinner,100,80,93,['Comedy'],R,1h 23m,2003,"['Michael Blieden', 'Stephanie Courtney', 'Matt Price', 'Annabelle Gurwitch', 'Kathleen Roll']",['Bob Odenkirk']
Catfight,74,42,63,['Comedy'],,1h 36m,2016,"['Sandra Oh', 'Anne Heche', 'Alicia Silverstone', 'Tituss Burgess', 'Dylan Baker']",['Onur Tukel']
Alive and Kicking,100,93,97,"['Documentary', 'Music']",,1h 28m,2016,"['Norma Miller', 'Susan Glatzer', 'Susan Glatzer', 'Susan Glatzer', 'Jason Blum']",['Susan Glatzer']
Sleight,80,52,70,"['Mystery & Thriller', 'Drama']",R,1h 30m,2016,"['Jacob Latimore', 'Seychelle Gabriel', 'Sasheer Zamata', 'Storm Reid', 'Cameron Esposito']",['Justin Dillard']
Plump Fiction,0,40,13,['Comedy'],R,1h 22m,1998,"['Tommy Davidson', 'Julie Brown', 'Paul Dinello', 'Sandra Bernhard', 'Dan Castellaneta']",['Bob Kohrherr']
Advise and Consent,77,88,80,"['Drama', 'LGBTQ+']",,2h 20m,1962,"['Henry Fonda', 'Charles Laughton', 'Don Murray', 'Walter Pidgeon', 'Peter Lawford']",['Otto Preminger']
The Criminal Life of Archibaldo de la Cruz,92,93,92,['Comedy'],,1h 31m,1955,"['Ernesto Alonso', 'Miroslava', 'Rita Macedo', 'Carlos Martínez Baena', 'Leonor Llausás']",['Luis Bunuel']
The Brave One,43,64,50,"['Mystery & Thriller', 'Drama', 'Action']",R,2h 2m,2007,"['Jodie Foster', 'Terrence Howard', 'Nicky Katt', 'Naveen Andrews', 'Mary Steenburgen']",['Neil Jordan']
Coming Home in the Dark,92,45,76,"['Horror', 'Mystery & Thriller']",,1h 30m,2021,"['Daniel Gillies', 'Matthias Luafutu', 'Miriama McDowell', 'Erik Thomson', 'Frankie Paratene']",['James Ashcroft']
Elevator to the Gallows,93,91,92,['Mystery & Thriller'],,1h 30m,1958,"['Jeanne Moreau', 'Maurice Ronet', 'Jean Wall', 'Georges Poujouly', 'Yori Bertin']",['Louis Malle']
The Eyes of Tammy Faye,68,86,74,"['Biography', 'Drama']",PG-13,2h 6m,2021,"['Jessica Chastain', 'Andrew Garfield', 'Cherry Jones', 'Fredric Lehne', 'Louis Cancelmi']",['Michael Showalter']
One October,100,80,93,['Drama'],,56m,2017,"['David Benson', 'Helen Berger', 'Carl Cantz', 'Victor Chapman', 'Nicole Coley']",['Rachel Shuman']
Miles,64,42,56,"['Comedy', 'Drama', 'LGBTQ+']",,1h 27m,2016,"['Tim Boardman', 'Molly Shannon', 'Missi Pyle', 'Stephen Root', 'Annie Golden']",['Nathan Adloff 2']
