name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Heroic Trio 2: Executioners,80,46,68,['Fantasy'],,1h 37m,1993,"['Maggie Cheung', 'Michelle Yeoh', 'Anita Mui', 'Damian Lau', 'Anthony Chau-Sang Wong']","['Tony Ching', 'Johnny To']"
The Saint of Second Chances,100,96,98,"['Drama', 'Biography', 'Documentary', 'Sports']",,1h 33m,2023,"['Charlie Day', 'Mike Veeck', 'Jeff Daniels', 'Jeff Malmberg', 'Morgan Neville']","['Jeff Malmberg', 'Morgan Neville']"
Tough Guys Don't Dance,39,47,41,"['Crime', 'Drama']",R,1h 49m,1987,"[""Ryan O'Neal"", 'Isabella Rossellini', 'Debra Stipe', 'Wings Hauser', 'John Bedford Lloyd']",['Norman Mailer']
Daddy's Home 2,21,51,31,"['Holiday', 'Comedy']",PG-13,1h 38m,2017,"['Will Ferrell', 'Mark Wahlberg', 'Mel Gibson', 'John Lithgow', 'Linda Cardellini']",['Sean Anders']
Something Wicked This Way Comes,61,64,62,['Horror'],PG,1h 34m,1983,"['Jason Robards', 'Jonathan Pryce', 'Diane Ladd', 'Pam Grier', 'Royal Dano']",['Jack Clayton']
A Gray State,100,59,86,['Documentary'],,1h 33m,2017,"['Danny August Mason', 'Mason Hendricks', 'Mitch Heil', 'Michael Boggio', 'Erik Nelson']",['Erik Nelson']
Fetishes: Mistresses and Domination at Pandora's Box,43,47,44,['Documentary'],,1h 24m,1996,"['Nick Broomfield', 'Nick Broomfield', ""Michele d'Acosta"", 'Nick Broomfield']",['Nick Broomfield']
Commitment,40,59,46,['Action'],,1h 53m,2013,"['T.O.P', 'Han Ye-ri', 'Jeung Ho-bin', 'Kim Yoo-jung', 'Lee Ju-shil']",['Park Hongsu']
Demain,93,89,91,['Documentary'],,1h 58m,2015,"['Mélanie Laurent', 'Cyril Dion', 'Mélanie Laurent', 'Cyril Dion', 'Cyril Dion']","['Melanie Laurent', 'Cyril Dion']"
Get Out,98,86,94,"['Horror', 'Mystery & Thriller', 'Comedy']",R,1h 44m,2017,"['Daniel Kaluuya', 'Allison Williams', 'Catherine Keener', 'Bradley Whitford', 'Caleb Landry Jones']",['Jordan Peele']
The Devil's Own,67,31,55,['Horror'],,1h 31m,1966,"['Joan Fontaine', 'Kay Walsh', 'Alec McCowen', 'Ann Bell', 'Ingrid Boulting']",['Cyril Frankel']
