name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Disconnect,71,75,72,['Drama'],R,1h 55m,2012,"['Jason Bateman', 'Hope Davis', 'Frank Grillo', 'Michael Nyqvist', 'Paula Patton']",['Henryalex Rubin']
The Zookeeper's Wife,64,76,68,"['History', 'Drama', 'Biography']",PG-13,2h 5m,2017,"['Jessica Chastain', 'Johan Heldenbergh', 'Michael McElhatton', 'Daniel Brühl', 'Iddo Goldberg']",['Niki Caro']
Abundant Acreage Available,80,69,76,['Drama'],,1h 20m,2017,"['Amy Ryan', 'Terry Kinney', 'Steve Coulter', 'Francis Guinan', 'Max Gail']",['Angus Maclachlan']
Memoir of War,67,48,60,"['History', 'Drama', 'War']",,2h 7m,2017,"['Mélanie Thierry', 'Benoît Magimel', 'Benjamin Biolay', 'Shulamit Adar', 'Emmanuel Bourdieu']",['Emmanuel Finkiel']
Inferno,23,36,27,"['Mystery & Thriller', 'Action', 'Adventure']",PG-13,1h 56m,2016,"['Tom Hanks', 'Felicity Jones', 'Omar Sy', 'Irrfan Khan', 'Sidse Babett Knudsen']",['Ron Howard']
Breaking News in Yuba County,11,45,22,['Comedy'],R,1h 36m,2021,"['Allison Janney', 'Mila Kunis', 'Regina Hall', 'Awkwafina', 'Wanda Sykes']",['Tate Taylor']
All My Friends Are Dead,20,45,28,"['Drama', 'Comedy']",,1h 36m,2020,"['Julia Wieniawa-Narkiewicz', 'Mateusz Więcławek', 'Monika Krzywkowska', 'Adam Graf Turczyk', 'Michal Meyer']",['Jan Belcl']
The Drowning,50,17,38,"['Drama', 'Mystery & Thriller']",,1h 35m,2016,"['Julia Stiles', 'Josh Charles', 'Avan Jogia', 'Tracie Thoms', 'Leo Fitzpatrick']",['Bette Gordon']
The Homestretch,67,83,72,['Documentary'],,1h 30m,2014,"['Anne De Mare', 'Kirsten Kelly', 'Kirsten Kelly', 'Leslie Simmer', 'Anne De Mare']","['Anne De Mare', 'Kirsten Kelly']"
The Spy Next Door,12,40,21,"['Kids & Family', 'Comedy', 'Action']",PG,1h 32m,2010,"['Jackie Chan', 'Amber Valletta', 'George Lopez', 'Billy Ray Cyrus', 'Madeline Carroll']",['Brian Levant']
Warriors,100,60,86,['Documentary'],,1h 26m,2015,"['Mamai Daniel Ltemulai', 'Barney Douglas', 'Barney Douglas', 'Michael Elson', 'James Anderson']",['Barney Douglas']
Okja,86,81,84,"['Adventure', 'Drama', 'Fantasy', 'Mystery & Thriller', 'Sci-Fi']",,1h 58m,2017,"['Ahn Seo-hyun', 'Tilda Swinton', 'Jake Gyllenhaal', 'Giancarlo Esposito', 'Paul Dano']",['Bong Joon Ho']
The Last Movie Star,59,73,63,"['Comedy', 'Drama']",,1h 47m,2017,"['Burt Reynolds', 'Ariel Winter', 'Chevy Chase', 'Clark Duke', 'Ellar Coltrane']",['Adam Rifkin']
Killer Diller,40,74,51,"['Comedy', 'Drama']",PG-13,1h 35m,2004,"['William Lee Scott', 'Lucas Black', 'Fred Willard', 'W. Earl Brown', 'Robert Wisdom']",['Tricia Brock']
Pinocchio,28,27,27,"['Kids & Family', 'Fantasy', 'Adventure', 'Comedy', 'Drama']",PG,1h 51m,2022,"['Tom Hanks', 'Benjamin Evan Ainsworth', 'Cynthia Erivo', 'Joseph Gordon-Levitt', 'Keegan-Michael Key']",['Robertzemickis']
To the Limit,80,76,78,['Documentary'],,1h 35m,2007,"['Pepe Danquart', 'Kirsten Hager']",['Pepe Danquart']
The Campaign,66,51,61,['Comedy'],R,1h 25m,2012,"['Will Ferrell', 'Zach Galifianakis', 'Jason Sudeikis', 'Dylan McDermott', 'Katherine LaNasa']",['Jay Roach']
Momentum Generation,100,100,99,['Documentary'],,1h 43m,2018,"['Tom DeLonge', 'Shane Dorian', 'Fletcher Dragge', 'Sunny Garcia', 'Peter King']","['Jeff Zimbalist', 'Michael Zimbalist']"
The Purple Rose of Cairo,93,88,91,"['Comedy', 'Drama']",PG,1h 22m,1985,"['Mia Farrow', 'Jeff Daniels', 'Danny Aiello', 'Dianne Wiest', 'Van Johnson']",['Woody Allen']
Stray Bullets,75,14,54,"['Crime', 'Drama', 'Mystery & Thriller']",,1h 23m,2016,"['James LeGros', 'John Speredakos', 'Larry Fessenden', 'Jack Fessenden', 'Asa Spurlock']",['Jack Fessenden']
Daddy,50,57,52,"['Biography', 'Crime', 'Drama']",,2h 14m,2017,"['Arjun Rampal', 'Aishwarya Rajesh', 'Nishikant Kamat', 'Anand Ingale', 'Rajesh Shringarpore']",['Ashim Ahluwalia']
Encino Man,14,56,27,['Comedy'],PG,1h 29m,1992,"['Sean Astin', 'Brendan Fraser', 'Pauly Shore', 'Megan Ward', 'Robin Tunney']",['Les Mayfield']
Having a Wild Weekend,80,50,70,"['Musical', 'Comedy']",,1h 31m,1965,"['Barbara Ferris', 'David Lodge', 'Lenny Davidson', 'Rick Huxley', 'Mike Smith']",['John Boorman']
Five Minutes of Heaven,76,60,70,['Drama'],R,1h 30m,2009,"['Liam Neeson', 'James Nesbitt', 'Anamaria Marinca', 'Conor MacNeill', 'Richard Dormer']",['Oliver Hirschbiegel']
Fright Night,72,59,67,"['Horror', 'Comedy']",R,1h 46m,2011,"['Anton Yelchin', 'Colin Farrell', 'David Tennant', 'Christopher Mintz-Plasse', 'Toni Collette']",['Craig Gillespie']
The Forgiven,52,46,50,"['Mystery & Thriller', 'Drama']",R,1h 55m,2017,"['Forest Whitaker', 'Eric Bana', 'Jeff Gum', 'Morné Visser', 'Terry Norton']",['Roland Joffe 2']
You Will Meet a Tall Dark Stranger,45,34,41,"['Comedy', 'Drama']",R,1h 38m,2010,"['Antonio Banderas', 'Josh Brolin', 'Anthony Hopkins', 'Gemma Jones', 'Freida Pinto']",['Woody Allen']
13 Going on 30,64,71,66,"['Romance', 'Comedy', 'Fantasy']",PG-13,1h 37m,2004,"['Jennifer Garner', 'Mark Ruffalo', 'Judy Greer', 'Andy Serkis', 'Kathy Baker']",['Gary Winick']
