name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
We Jam Econo: The Story of the Minutemen,89,95,91,['Documentary'],,1h 30m,2005,"['Tim Irwin', 'Keith Schieron']",['Tim Irwin']
The Oregonian,44,23,37,"['Horror', 'Mystery & Thriller']",,1h 21m,2011,"['Lindsay Pulsipher', 'Robert Longstreet', 'Roger M. Mayer', 'Barlow Jacobs', 'Tipper Newton']",['Calvin Reeder']
Chasing Trane: The John Coltrane Documentary,74,75,74,"['Documentary', 'Music']",,1h 39m,2016,"['Denzel Washington', 'Bill Clinton', 'Common', 'John Densmore', 'Benny Golson']",['John Scheinfeld']
Freedom,71,36,59,"['History', 'Drama']",,2h 0m,2019,"['Helmut Berger', 'Marc Susini', 'Iliana Zabeth', 'Laura Poulvet', 'Baptiste Pinteaux']",['1182204 Albert Serra']
Message From the King,45,49,46,"['Action', 'Mystery & Thriller']",R,1h 42m,2016,"['Chadwick Boseman', 'Luke Evans', 'Alfred Molina', 'Teresa Palmer', 'Natalie Martinez']",['Fabrice Du Welz']
Zero Days,91,75,85,['Documentary'],PG-13,1h 56m,2016,"['Richard A. Clarke', 'Michael Hayden', 'Tadashi Mitsui', 'Eric Chien', 'Eugene Kaspersky']",['Alex Gibney']
Columbus,96,80,90,['Drama'],,1h 44m,2017,"['John Cho', 'Haley Lu Richardson', 'Rory Culkin', 'Michelle Forbes', 'Parker Posey']",['Kogonada']
Twelve,3,32,12,['Drama'],R,1h 34m,2010,"['Chace Crawford', '50 Cent', 'Emma Roberts', 'Rory Culkin', 'Billy Magnussen']",['Joel Schumacher']
Orgasm Inc.: The Story of OneTaste,83,40,68,"['Crime', 'Documentary']",,1h 29m,2022,"['Ellen Huet', 'Frank Fu', 'Yves Gore', 'Sarah Gibson', 'Sloane Klevin']","['Sarah Gibson', 'Sloane Klevin']"
Mine,17,45,26,"['Mystery & Thriller', 'War']",,1h 47m,2016,"['Armie Hammer', 'Tom Cullen', 'Annabelle Wallis', 'Clint Dyer', 'Geoff Bell']","['Fabio Guaglione', 'Fabio Resinaro']"
Digging to China,43,73,53,['Drama'],PG,1h 38m,1998,"['Kevin Bacon', 'Mary Stuart Masterson', 'Cathy Moriarty', 'Evan Rachel Wood', 'Marian Seldes']",['Timothy Hutton']
Bed and Board,76,84,78,"['Comedy', 'Drama']",PG,1h 37m,1970,"['Jean-Pierre Léaud', 'Claude Jade', 'Hiroko Berghauer', 'Barbara Laage', 'Danièle Girard']",['Francois Truffaut']
The Wild Parrots of Telegraph Hill,95,85,91,['Documentary'],G,1h 23m,2003,"['Judy Irving', 'Judy Irving', 'Judy Irving', 'Judy Irving', 'Chris Michie']",['Judy Irving']
11:55,100,78,92,"['Crime', 'Drama']",,1h 20m,2016,"['Victor Almanzar', 'Shirley Rumierk', 'Elizabeth Rodriguez', 'Robin De Jesus', 'Michael Carlsen']","['Ari Issler', 'Ben Snyder']"
Amanda Knox,82,71,78,"['Documentary', 'Crime', 'Drama']",,1h 32m,2016,"['Amanda Knox', 'Curt Knox', 'Raffaele Sollecito', 'Giuliano Mignini', 'Nick Pisa']","['Brian Mcginn', 'Rod Blackhurst']"
Manic,68,79,71,['Drama'],R,1h 40m,2001,"['Joseph Gordon-Levitt', 'Michael Bacall', 'Zooey Deschanel', 'Cody Lightning', 'Elden Henson']",['Jordan Melamed']
Silver Circle,0,97,32,"['Mystery & Thriller', 'Action']",PG-13,1h 30m,2012,"['Philana Mia', 'Peter Berkrot', 'Robert Dunn', 'Erin M. Olson', ""De'Lon Grant""]",['Pasha Roberts']
Sink or Swim,76,74,75,"['Comedy', 'Drama']",,2h 2m,2018,"['Mathieu Amalric', 'Guillaume Canet', 'Benoît Poelvoorde', 'Jean-Hugues Anglade', 'Virginie Efira']",['Gilles Lellouche']
Transcendence,19,37,25,"['Sci-Fi', 'Action', 'Mystery & Thriller']",PG-13,1h 59m,2014,"['Johnny Depp', 'Rebecca Hall', 'Paul Bettany', 'Cillian Murphy', 'Kate Mara']",['Wally Pfister']
The Girl Next Door,67,61,65,"['Drama', 'Mystery & Thriller']",R,1h 31m,2007,"['William Atherton', 'Blythe Auffarth', 'Blanche Baker', 'Kevin Chamberlin', 'Dean Faulkenberry']",['Gregory M Wilson']
A Long Way From Home,33,29,31,['Drama'],,1h 25m,2013,"['James Fox', 'Brenda Fricker', 'Natalie Dormer', 'Paul Nicholls', 'Isalinde Giovangigli']",['Virginia Gilbert 2']
Juggernaut,80,56,72,['Mystery & Thriller'],PG,1h 49m,1974,"['Richard Harris', 'Omar Sharif', 'David Hemmings', 'Anthony Hopkins', 'Shirley Knight']",['Richard Lester']
