name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Blacklight,11,82,34,"['Action', 'Mystery & Thriller']",PG-13,1h 45m,2022,"['Liam Neeson', 'Aidan Quinn', 'Emmy Raver-Lampman', 'Taylor John Smith', 'Yael Stone']",['Mark Williams 2']
Resident Evil: Death Island,57,67,60,"['Horror', 'Action', 'Animation']",R,1h 30m,2023,"['Matthew Mercer', 'Stephanie Panisello', 'Kevin Dorman', 'Nicole Tompkins', 'Erin Cahill']",['Eiichiro Hasumi']
The Club,88,81,85,['Drama'],,1h 36m,2015,"['Alfredo Castro', 'Roberto Farías', 'Antonia Zegers', 'Jaime Vadell', 'Alejandro Goic']",['Pablo Larrain']
The Hunting Party,55,67,59,['Drama'],R,1h 43m,2007,"['Richard Gere', 'Terrence Howard', 'Jesse Eisenberg', 'James Brolin', 'Ljubomir Kerekes']",['Richard Shepard']
The Headhunter's Calling,16,57,29,['Drama'],R,1h 50m,2016,"['Gerard Butler', 'Gretchen Mol', 'Alison Brie', 'Anupam Kher', 'Alfred Molina']",['Mark Williams 2']
The Tortured,5,35,15,['Mystery & Thriller'],R,1h 19m,2010,"['Erika Christensen', 'Jesse Metcalfe', 'Bill Moseley', 'Chelah Horsdal', 'Fulvio Cecere']",['Robert Lieberman']
The Joneses,62,46,56,"['Comedy', 'Drama']",R,1h 33m,2009,"['David Duchovny', 'Demi Moore', 'Amber Heard', 'Ben Hollingsworth', 'Gary Cole']",['770851505']
Creature,11,17,13,['Horror'],R,1h 35m,2011,"['Mehcad Brooks', 'Serinda Swan', 'Amanda Fuller', 'Dillon Casey', 'Lauren Schneider']",['Fred Andrews']
Max Steel,0,48,16,"['Sci-Fi', 'Adventure', 'Action', 'Fantasy']",PG-13,1h 32m,2016,"['Ben Winchell', 'Maria Bello', 'Ana Villafañe', 'Josh Brener', 'Andy Garcia']",['Stewart Hendler']
All About the Benjamins,31,77,46,"['Action', 'Comedy']",R,1h 38m,2002,"['Ice Cube', 'Mike Epps', 'Eva Mendes', 'Tommy Flanagan', 'Carmen Chaplin']",['Kevin Bray']
The Mentor,38,100,58,['Mystery & Thriller'],,1h 14m,2020,"['Brandi Nicole Payne', 'Liz Sklar', 'Mike Bash', 'Julie Lockfield', 'Corey Jackson']",['Moez Solis']
Monkey Business,79,67,75,['Comedy'],,1h 37m,1952,"['Cary Grant', 'Ginger Rogers', 'Marilyn Monroe', 'Charles Coburn', 'Hugh Marlowe']",['Howard Hawks']
Cadillac Man,58,32,49,['Comedy'],R,1h 37m,1990,"['Robin Williams', 'Tim Robbins', 'Pamela Reed', 'Fran Drescher', 'Zack Norman']",['Roger Donaldson']
Baltimore Rising,100,81,93,['Documentary'],,1h 32m,2017,"['Stephanie Rawlings-Blake', 'Elijah Cummings', 'Sherrilyn Ifill', 'Michael A. Wood Jr.', 'Sonja Sohn']",['Sonja Sohn']
The Poughkeepsie Tapes,67,50,61,"['Horror', 'Mystery & Thriller']",R,1h 26m,2007,"['Stacy Chbosky', 'Ben Messmer', 'Samantha Robson', 'Ivar Brogger', 'Lou George']",['John E Dowdle']
The Pink Panther Strikes Again,75,84,78,['Comedy'],PG,1h 43m,1976,"['Peter Sellers', 'Herbert Lom', 'Colin Blakely', 'Leonard Rossiter', 'Lesley-Anne Down']",['Sam O Brown']
A Midsummer Night's Dream,65,65,65,['Comedy'],,1h 45m,2017,"['Rachael Leigh Cook', 'Paz de la Huerta', 'Avan Jogia', 'Fran Kranz', 'Ted Levine']",['Casey Wilder Mott']
