name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Battle Scars,13,40,22,"['War', 'Drama']",,1h 34m,2015,"['Zane Holtz', 'Heather McComb', 'Ryan Eggold', 'Fairuza Balk', 'David James Elliott']",['Danny Buday']
Brigsby Bear,82,87,83,['Comedy'],PG-13,1h 37m,2017,"['Kyle Mooney', 'Greg Kinnear', 'Matt Walsh', 'Michaela Watkins', 'Mark Hamill']",['Dave Mccary']
Cher & the Loneliest Elephant,83,90,85,['Documentary'],,46m,2021,"['Cher', 'Jonathan Finnigan', 'Phil Fairclough', 'Mike Kemp', 'Phil Fairclough']",['Jonathan Finnigan']
Monster Trucks,32,51,38,"['Adventure', 'Action', 'Fantasy', 'Comedy']",PG,1h 45m,2016,"['Lucas Till', 'Jane Levy', 'Rob Lowe', 'Danny Glover', 'Barry Pepper']",['Chris Wedge']
The Sailor Who Fell from Grace with the Sea,75,50,66,"['Drama', 'Mystery & Thriller']",R,1h 45m,1976,"['Sarah Miles', 'Kris Kristofferson', 'Jonathan Kahn', 'Margo Cunningham', 'Earl Rhodes']",['Lewis John Carlino']
Brüno,67,41,58,"['Comedy', 'LGBTQ+']",R,1h 22m,2009,"['Sacha Baron Cohen', 'Gustaf Hammarsten', 'Paula Abdul', 'Harrison Ford', 'Bono']",['Larry Charles']
Death Wish,66,69,67,"['Crime', 'Drama']",R,1h 33m,1974,"['Charles Bronson', 'Hope Lange', 'Vincent Gardenia', 'Steven Keats', 'William Redfield']",['Michael Winner']
Purple Noon,95,91,93,['Mystery & Thriller'],PG-13,1h 55m,1960,"['Alain Delon', 'Marie Laforêt', 'Maurice Ronet', 'Elvire Popesco', 'Erno Crisa']",['Rene Clement']
The Shrine,67,34,56,['Horror'],,1h 25m,2010,"['Cindy Sampson', 'Aaron Ashmore', 'Meghan Heffern', 'Ben Lewis', 'Laura De Carteret']",['Jon Knautz']
Hard Boiled Sweets,22,24,22,"['Crime', 'Drama', 'Mystery & Thriller']",,1h 24m,2012,"['Philip Barantini', 'Elizabeth Berrington', 'Adrian Bower', 'Liz May Brice', 'Paul Freeman']",['David Lg Hughes']
My Father Die,67,48,60,"['Action', 'Mystery & Thriller']",,1h 30m,2016,"['Joe Anderson', 'John Schneider', 'Kevin Gage', 'Candace Smith', 'Sean Brosnan']",['Sean Brosnan']
Death of a Salesman,100,75,91,['Drama'],TVPG,2h 15m,1985,"['Dustin Hoffman', 'Kate Reid', 'John Malkovich', 'Stephen Lang', 'Charles Durning']",['Volker Schlondorff']
"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony C",92,87,90,['Documentary'],,1h 34m,2017,"['Jim Carrey', 'Danny DeVito', 'Milos Forman', 'Peter Bonerz', 'Paul Giamatti']",['Chris Smith 3']
Across the Line,83,43,69,['Drama'],,1h 27m,2015,"['Sarah Jeffery', 'Stephan James', 'Shamier Anderson', 'Steven Love', 'Lanette Ware']",['Director X']
Always,67,60,64,['Fantasy'],PG,2h 2m,1989,"['Richard Dreyfuss', 'Holly Hunter', 'Brad Johnson', 'John Goodman', 'Audrey Hepburn']",['Steve Spielberg']
Phoenix,98,78,91,"['History', 'Drama']",PG-13,1h 38m,2014,"['Nina Hoss', 'Ronald Zehrfeld', 'Nina Kunzendorf', 'Michael Maertens', 'Imogen Kogge']",['Christian Petzold']
Disney's Descendants 2,71,69,70,"['Kids & Family', 'Comedy', 'Action', 'Adventure', 'Fantasy']",TVG,1h 51m,2017,"['Dove Cameron', 'Cameron Boyce', 'Sofia Carson', 'Booboo Stewart', 'China Anne McClain']",['Kenny Ortega']
Cabin Fever,62,44,55,['Horror'],R,1h 33m,2002,"['Jordan Ladd', 'James DeBello', 'Rider Strong', 'Joey Kern', 'Cerina Vincent']",['Eli Roth']
"Hawk, the Slayer",40,57,45,['Fantasy'],,1h 34m,1980,"['Jack Palance', 'John Terry', 'Bernard Bresslaw', 'Ray Charleson', ""Peter O'Farrell""]",['Terry Marcel']
