name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Best Friends Forever,50,35,44,['Comedy'],,1h 20m,2013,"['Brea Grant', 'Vera Miao', 'Sean Maher', 'Stacey Storey', 'Kit Williamson']",['Brea Grant']
The Town That Dreaded Sundown,42,40,41,"['Mystery & Thriller', 'Crime', 'Drama']",R,1h 30m,1976,"['Ben Johnson', 'Andrew Prine', 'Dawn Wells', 'Jimmy Clem', 'Charles B. Pierce']",['Charles B Pierce']
Christmas Inheritance,43,37,41,"['Holiday', 'Romance']",,1h 44m,2017,"['Eliza Taylor', 'Jake Lacy', 'Andie MacDowell', 'Neil Crone', 'Michael Xavier']",['Ernie Barbarash']
Wasted! The Story of Food Waste,100,76,91,['Documentary'],,1h 25m,2017,"['Massimo Bottura', 'Dan Barber', 'Anthony Bourdain', 'Mario Batali', 'Anna Chai']","['Anna Chai', 'Nari Kye']"
Drillbit Taylor,27,44,32,['Comedy'],PG-13,1h 42m,2008,"['Owen Wilson', 'Troy Gentile', 'David Dorfman', 'Nate Hartley', 'Alex Frost']",['Steve Brill']
Hush,93,73,86,"['Horror', 'Mystery & Thriller']",R,1h 27m,2016,"['John Gallagher Jr.', 'Kate Siegel', 'Michael Trucco', 'Samantha Sloyan', 'Emma Graves']",['Mike Flanagan']
Hotel Terminus: The Life and Times of Klaus Barbie,100,72,90,['Documentary'],,4h 28m,1987,"['Jeanne Moreau', 'Klaus Barbie', 'Marcel Ophüls', 'Claude Lanzmann', 'Marcel Ophüls']",['Marcel Ophuls']
Before I Wake,67,48,60,"['Horror', 'Mystery & Thriller']",PG-13,1h 37m,2016,"['Kate Bosworth', 'Thomas Jane', 'Annabeth Gish', 'Dash Mihok', 'Jacob Tremblay']",['Mike Flanagan']
The Eternal Memory,93,100,95,['Documentary'],,1h 25m,2023,"['Paulina Urrutia', 'Augusto Góngora', 'Maite Alberdi', 'Maite Alberdi', 'Maite Alberdi']",['Maite Alberdi']
Resurrecting the Champ,61,60,60,['Drama'],PG-13,1h 52m,2007,"['Samuel L. Jackson', 'Josh Hartnett', 'Kathryn Morris', 'Alan Alda', 'Teri Hatcher']",['Rod Lurie']
Suspension of Disbelief,13,28,18,['Mystery & Thriller'],,1h 47m,2012,"['Sebastian Koch', 'Lotte Verbeek', 'Emilia Fox', 'Rebecca Night', 'Eoin Macken']",['Mike Figgis']
Air Force One,78,66,74,"['Mystery & Thriller', 'Action']",R,2h 4m,1997,"['Harrison Ford', 'Gary Oldman', 'Glenn Close', 'Wendy Crewson', 'Paul Guilfoyle']",['Wolfgang Petersen']
Prom Night IV: Deliver Us From Evil,0,13,4,['Horror'],R,1h 35m,1991,"['Nicole de Boer', 'Alden Kane', 'Joy Tanner', 'Alle Ghadban', 'James Carver']",['Clay Borris']
The Tailor of Panama,75,46,65,['Mystery & Thriller'],R,1h 49m,2001,"['Pierce Brosnan', 'Geoffrey Rush', 'Jamie Lee Curtis', 'Brendan Gleeson', 'Catherine McCormack']",['John Boorman']
Crooked House,58,54,56,"['Mystery & Thriller', 'Crime', 'Drama']",PG-13,1h 55m,2017,"['Glenn Close', 'Terence Stamp', 'Max Irons', 'Stefanie Martini', 'Julian Sands']",['Gilles Paquetbrenner']
Something of Value,50,48,49,['Drama'],,1h 53m,1957,"['Rock Hudson', 'Dana Wynter', 'Sidney Poitier', 'Wendy Hiller', 'Juano Hernandez']",['1001975 Richard Brooks']
