name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Crash Pad,54,52,53,"['Romance', 'Comedy']",R,1h 33m,2017,"['Domhnall Gleeson', 'Thomas Haden Church', 'Christina Applegate', 'Nina Dobrev', ""Aliyah O'Brien""]",['Kevin Tent']
I Hate Valentine's Day,19,28,22,"['Romance', 'Comedy']",PG-13,1h 38m,2009,"['Nia Vardalos', 'John Corbett', 'Stephen Guarino', 'Amir Arison', 'Zoe Kazan']",['Nia Vardalos']
Daisy Winters,60,92,70,['Drama'],PG-13,1h 31m,2017,"['Sterling Jerins', 'Carrie Preston', 'Iwan Rheon', 'Brooke Shields', 'Suzy Nakamura']",['Beth Lamure']
The Cold Light of Day,4,29,12,"['Action', 'Mystery & Thriller']",PG-13,1h 33m,2012,"['Henry Cavill', 'Verónica Echegui', 'Bruce Willis', 'Sigourney Weaver', 'Joseph Mawle']",['Mabrouk El Mechri']
Snow White and the Seven Dwarfs,97,78,90,"['Kids & Family', 'Fantasy', 'Animation']",G,1h 20m,1937,"['Adriana Caselotti', 'Harry Stockwell', 'Lucille La Verne', 'Moroni Olsen', 'Billy Gilbert']",['David Hand']
M.F.A.,80,85,81,['Mystery & Thriller'],,1h 35m,2017,"['Francesca Eastwood', 'Clifton Collins Jr.', 'Leah McKendrick', 'Peter Vack', 'David Sullivan']",['Natalia Leite']
The Atoning,67,42,58,"['Horror', 'Mystery & Thriller']",,1h 29m,2017,"['Virginia Newcomb', 'Michael LaCour', 'Cannon Bosarge', 'Ashlyn Jade Lopez', 'Alex Zuko']",['Michael Williams 10']
Echo,100,67,88,['Drama'],,1h 19m,2019,"['Sigurmar Albertsson', 'Rúnar Rúnarsson', 'Rúnar Rúnarsson', 'Elli Cassata', 'Bo Ehrhardt']",['Runar Runarsson']
The Heart of Me,50,61,53,['Drama'],R,1h 35m,2002,"['Helena Bonham Carter', 'Olivia Williams', 'Paul Bettany', 'Eleanor Bron', 'Luke Newberry']",['Thaddeus Osullivan']
The Red Sea Diving Resort,29,77,45,"['Mystery & Thriller', 'Drama']",,2h 9m,2019,"['Chris Evans', 'Michael Kenneth Williams', 'Haley Bennett', 'Alessandro Nivola', 'Michiel Huisman']",['Gideon Raff']
Killer Klowns From Outer Space,77,60,71,"['Sci-Fi', 'Comedy']",PG-13,1h 30m,1988,"['Grant Cramer', 'Suzanne Snyder', 'John Allen Nelson', 'John Vernon', 'Michael S. Siegel']",['Stephen Chiodo']
Born to Fly,50,91,63,"['Action', 'Drama']",,2h 8m,2023,"['Yibo Wang', 'Jun Hu', 'Yu Shi', 'Zhou Dongyu', 'Liu Xiaoshi']",['Liu Xiaoshi']
Howling III,23,15,20,['Horror'],PG-13,1h 34m,1987,"['Barry Otto', 'Imogen Annesley', 'Dagmar Blahova', 'Max Fairchild', 'Frank Thring']",['Philippe Mora']
The Keeper: The Legend of Omar Khayyam,41,44,42,['Drama'],PG,1h 35m,2005,"['Adam Echahly', 'Bruno Lastra', 'Moritz Bleibtreu', 'Rade Serbedzija', 'Vanessa Redgrave']",['Kayvan Mashayekh']
Mad Money,22,48,30,['Comedy'],PG-13,1h 43m,2008,"['Diane Keaton', 'Queen Latifah', 'Katie Holmes', 'Ted Danson', 'Roger Cross']",['Callie Khouri']
Side by Side,93,86,90,['Documentary'],,1h 38m,2012,"['Keanu Reeves', 'Christopher Kenneally', 'Christopher Kenneally', 'Keanu Reeves', 'Justin Szlasa']",['Chris Kenneally']
Deception,53,22,42,"['Drama', 'Romance']",,1h 45m,2021,"['Denis Podalydès', 'Léa Seydoux', 'Emmanuelle Devos', 'Anouk Grinberg', 'Madalina Constantin']",['Arnaud Desplechin']
The Devil's Left Hand,100,86,95,"['Horror', 'Mystery & Thriller']",,1h 38m,2023,"['Laurene Landon', 'Yan Birch', 'Kaiti Wallen', 'Aphrodite Nikolovski', 'Harley Wallen']",['Harley Wallen']
Take Me to the River: New Orleans,90,89,89,"['Documentary', 'Music']",,1h 50m,2022,"['Neville Brothers', 'Irma Thomas', 'Ledisi', 'Snoop Dogg', 'G-Eazy']",['Martin Shore']
Raiders of the Lost Ark,93,96,94,"['Adventure', 'Action']",PG,1h 55m,1981,"['Harrison Ford', 'Karen Allen', 'Paul Freeman', 'Wolf Kahler', 'Ronald Lacey']",['Steve Spielberg']
War on Whistleblowers: Free Press and the National Security State,60,69,63,['Documentary'],,1h 7m,2013,"['Robert Greenwald', 'Robert Greenwald', 'Natalie Kottke', 'Jim Miller', 'Jeff Cole']",['Robert Greenwald']
Sleep,92,100,94,"['Mystery & Thriller', 'Horror', 'Comedy']",,1h 35m,2023,"['Jung Yu-mi', 'Lee Sun-kyun', 'Jason Yu', 'Jason Yu', 'Lewis Taewan Kim']",['Jason Yu']
13TH,97,90,94,['Documentary'],,1h 40m,2016,"['Michelle Alexander', 'Bryan Stevenson', 'Van Jones', 'Newt Gingrich', 'Grover Norquist']",['Ava Duvernay']
A Ballerina's Tale,78,55,70,['Documentary'],,1h 28m,2015,"['Misty Copeland', 'Nelson George', 'Leslie Norville', 'Nelson George', 'Dorria L. Ball']",['Nelson George']
The Keeping Room,75,52,67,"['Western', 'Mystery & Thriller', 'History', 'Drama']",R,1h 35m,2014,"['Brit Marling', 'Hailee Steinfeld', 'Muna Otaru', 'Sam Worthington', 'Kyle Soller']",['Daniel Barber']
Kart Racer,40,60,46,['Drama'],PG,1h 34m,2003,"['Randy Quaid', 'Will Rothhaar', 'Jennifer Wigmore', 'Amanda De Martinis', 'David Gallagher']",['Stuart Gillard']
Spy Intervention,33,46,37,"['Comedy', 'Adventure']",,1h 33m,2020,"['Drew Van Acker', 'Poppy Delevingne', 'Natasha Bassett', 'Max Silvestri', 'Brittany Furlan']",['Drew Mylrea']
The New Mutants,36,56,42,"['Fantasy', 'Horror']",PG-13,1h 34m,2020,"['Maisie Williams', 'Anya Taylor-Joy', 'Charlie Heaton', 'Alice Braga', 'Henry Zaga']",['Josh Boone']
Haze,88,83,86,['Drama'],,1h 46m,2016,"['Kirk Curran', 'Mike Blejer', ""Jeremy O'Shea"", 'Kristin Rogers', 'Sophia Medley']",['David Burkman']
War Story,57,21,45,['Drama'],,1h 30m,2014,"['Catherine Keener', 'Hafsia Herzi', 'Ben Kingsley', 'Vincenzo Amato', 'Donatella Finocchiaro']",['Mark Jackson 3']
