name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Hellbender,97,55,82,['Horror'],,1h 26m,2021,"['Zelda Adams', 'Toby Poser', 'Lulu Adams', 'John Adams', 'Rinzin Thonden']","['John Adams 7', 'Zelda Adams 2', 'Toby Poser']"
How to Make an American Quilt,63,63,63,['Drama'],PG-13,1h 56m,1995,"['Winona Ryder', 'Maya Angelou', 'Anne Bancroft', 'Ellen Burstyn', 'Samantha Mathis']",['Jocelyn Moorhouse']
Scooby-Doo and the Alien Invaders,80,62,74,"['Kids & Family', 'Mystery & Thriller', 'Animation']",,1h 20m,2000,"['Jeff Bennett', 'Mary Kay Bergman', 'Mark Hamill', 'Jennifer Hale', 'Scott Innes']",['Jim Stenstrum']
East of Havana,75,76,75,['Documentary'],,1h 22m,2006,"['Jauretsi Saizarbitoria', 'Jauretsi Saizarbitoria', 'Emilia Menocal', 'Emilia Menocal', 'Charlize Theron']","['Jauretsi Saizarbitoria', 'Emilia Menocal']"
Ballistic: Ecks vs. Sever,0,20,6,['Action'],R,1h 31m,2002,"['Antonio Banderas', 'Lucy Liu', 'Gregg Henry', 'Ray Park', 'Talisa Soto']",['Wych Kaosayananda']
Isle of the Dead,90,51,77,['Horror'],,1h 12m,1945,"['Boris Karloff', 'Ellen Drew', 'Marc Cramer', 'Katherine Emery', 'Helene Thimig']",['Mark Robson']
Rapid Fire,45,55,48,['Action'],R,1h 35m,1992,"['Brandon Lee', 'Powers Boothe', 'Nick Mancuso', 'Raymond J. Barry', 'Kate Hodge']",['Dwight Little']
Steel,12,19,14,"['Fantasy', 'Action', 'Adventure']",PG-13,1h 37m,1997,"[""Shaquille O'Neal"", 'Annabeth Gish', 'Judd Nelson', 'Richard Roundtree', 'Irma P. Hall']",['Kenneth Johnson 2']
Underdog,14,42,23,"['Kids & Family', 'Adventure', 'Comedy']",PG,1h 20m,2007,"['Jason Lee', 'Jim Belushi', 'Peter Dinklage', 'Patrick Warburton', 'Alex Neuberger']",['Frederik Du Chau']
The Gatekeeper,52,20,41,['Drama'],R,1h 48m,2002,"['John Carlos Frey', 'Anne Betancourt', 'Joel Brooks', 'Michelle Agnew', 'Rob Roy']",['John Carlos Frey']
Hey Arnold! The Jungle Movie,100,90,96,"['Kids & Family', 'Comedy', 'Adventure', 'Animation']",TVPG,1h 30m,2017,"['Mason Vale Cotton', 'Benjamin Flores Jr.', 'Francesca Smith', 'Anndi McAfee', 'Dan Castellaneta']","['Raymie Muzquiz', 'Stu Livingston']"
David Lynch: The Art Life,91,74,85,['Documentary'],,1h 30m,2016,"['David Lynch', 'Jon Nguyen', 'Jon Nguyen', 'Sabrina S. Sutherland', 'Jason Scheunemann']",['Jon Nguyen']
El Camino: A Breaking Bad Movie,92,81,88,"['Crime', 'Drama']",,2h 2m,2019,"['Aaron Paul', 'Matt L. Jones', 'Charles Baker', 'Vince Gilligan', 'Vince Gilligan']",['Vince Gilligan']
The Glass Shield,68,40,58,"['Crime', 'Drama']",PG-13,1h 48m,1994,"['Michael Boatman', 'Lori Petty', 'Ice Cube', 'Michael Ironside', 'Richard Anderson']",['Charles Burnett']
Divorce Corp.,44,82,56,"['Documentary', 'Drama', 'History']",,1h 33m,2013,"['Gloria Allred', 'Dr. Drew', 'Joe Sorge', 'Blake Harjes', 'James D. Scurlock']",['Joe Sorge']
Frank,92,72,85,"['Comedy', 'Drama']",R,1h 35m,2014,"['Michael Fassbender', 'Domhnall Gleeson', 'Maggie Gyllenhaal', 'Scoot McNairy', 'Carla Azar']",['Leonard Abrahamson']
Once Upon a Time in the West,96,95,95,['Western'],PG-13,2h 45m,1969,"['Henry Fonda', 'Claudia Cardinale', 'Charles Bronson', 'Jason Robards', 'Frank Wolff']",['Sergio Leone']
The Last Boy Scout,46,68,53,['Action'],R,1h 41m,1991,"['Bruce Willis', 'Damon Wayans', 'Chelsea Field', 'Noble Willingham', 'Taylor Negron']",['Tony Scott']
