name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
I Want Your Love,64,46,58,"['Drama', 'LGBTQ+']",,1h 11m,2012,"['Keith McDonald', 'Jesse Metzger', 'Brontez Purnell', 'Ben Jasper', 'Jorge Rodolfo']",['Travis Mathews']
Onward,88,95,90,"['Kids & Family', 'Comedy', 'Adventure', 'Fantasy', 'Animation']",PG,1h 43m,2020,"['Tom Holland', 'Chris Pratt', 'Julia Louis-Dreyfus', 'Octavia Spencer', 'Ali Wong']",['Dan Scanlon']
The Venerable W.,100,100,99,['Documentary'],,1h 40m,2017,"['Barbet Schroeder', 'Barbet Schroeder', 'Barbet Schroeder', 'Lionel Baier', 'Margaret Ménégoz']",['Barbet Schroeder']
The River and the Wall,100,89,96,['Documentary'],,1h 37m,2019,"['Ben Masters', 'Hillary Pierce', 'Cindy Meehl', 'Howard G. Buffett', 'Nancy P. Sanders']",['Ben Masters 2']
Dark Money,96,64,85,['Documentary'],,1h 37m,2018,"['Kimberly Reed', 'Kimberly Reed', 'Jay Arthur Sterrenberg', 'Katy Chevigny', 'David J. Cornfield']",['770822548']
Making Waves: The Art of Cinematic Sound,97,94,95,['Documentary'],,1h 34m,2019,"['Erik Aadahl', 'Ioan Allen', 'Richard L. Anderson', 'Richard Beggs', 'Anna Behlmer']",['Midge Costin']
A Recipe for Seduction,73,62,69,"['Drama', 'Romance', 'Short']",TVPG,15m,2020,"['Mario López', 'Justene Alpert', 'Tessa Munro', 'Chad Doreck', 'Martin Morrow']","['Eric Eckelman', 'Armand Prisco', 'Natalie Prisco']"
Capital in the Twenty-First Century,93,70,85,['Documentary'],,1h 43m,2019,"['Kate Williams', 'Thomas Piketty', 'Gillian Tett', 'Francis Fukuyama', 'Ian Bremmer']",['Justin Pemberton']
13 Hours: The Secret Soldiers of Benghazi,51,82,61,"['War', 'Mystery & Thriller', 'Drama']",R,2h 24m,2016,"['James Badge Dale', 'John Krasinski', 'Max Martini', 'Pablo Schreiber', 'Toby Stephens']",['Michael Bay']
Gladiator,31,69,43,['Action'],R,1h 42m,1992,"['Cuba Gooding Jr.', 'James Marshall', 'Brian Dennehy', 'Robert Loggia', 'Ossie Davis']",['Rowdy Herrington']
Legacy,86,42,71,['Mystery & Thriller'],R,1h 33m,2010,"['Idris Elba', 'Eamonn Walker', 'Monique Curnen', 'Clarke Peters', 'Richard Brake']",['Eromose']
Created Equal: Clarence Thomas in His Own Words,33,99,55,['Documentary'],PG-13,1h 56m,2020,"['Clarence Thomas', 'Michael Pack', 'Michael Pack', 'Michael Pack', 'Gina Cappo Pack']",['Michael Pack']
The Place of No Words,78,71,75,['Drama'],,1h 35m,2019,"['Mark Webber', 'Nicole Elizabeth Berger', 'Eric Christian Olsen', 'Bodhi Palmer', 'Teresa Palmer']",['Mark Webber 3']
Transhood,86,15,62,['Documentary'],,1h 40m,2020,"['Sharon Liese', 'Sharon Liese', 'Sasha Alpert', 'Gil Goldschein', 'Lisa Heller']",['Sharon Liese']
The Whistleblower,13,50,25,['Action'],,2h 14m,2019,"['Jiayin Lei', 'Wei Tang', 'Xi Qi', 'John Batchelor', 'Ce Wang']",['Xiao Lu Xue']
The Coldest Game,0,47,15,['Mystery & Thriller'],,1h 43m,2019,"['Bill Pullman', 'Lotte Verbeek', 'Łukasz Kośmicki']",['Lukasz Kosmicki']
