name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
The Wind & the Reckoning,50,98,66,['Drama'],,1h 34m,2022,"['Jason Scott Lee', 'Lindsay Watson', 'Henry Ian Cusick', 'Johnathon Schaech', 'Kahiau Perreira']",['David L Cunningham']
Love's Labour's Lost,50,40,46,"['Musical', 'Comedy']",PG,1h 33m,2000,"['Alessandro Nivola', 'Alicia Silverstone', 'Natascha McElhone', 'Kenneth Branagh', 'Carmen Ejogo']",['Kenneth Branagh']
Fish Without a Bicycle,10,20,13,"['Comedy', 'Drama']",R,1h 37m,2003,"['Jenna Mattison', 'Brian Austin Green', 'Jennifer Blanc-Biehn', 'Bryan Callen', 'Brad Rowe']",['Brian Green']
Fireball: Visitors From Darker Worlds,98,61,85,['Documentary'],,1h 37m,2020,"['Werner Herzog', 'Werner Herzog', 'Clive Oppenheimer', 'Werner Herzog', 'André Singer']","['Werner Herzog', 'Clive Oppenheimer 2']"
Jump Shot: The Kenny Sailors Story,100,98,99,"['Documentary', 'Biography']",,1h 13m,2019,"['Steph Curry', 'Kevin Durant', 'Dirk Nowitzki', 'Bobby Knight', 'Jay Bilas']",['Jacob Hamilton 2']
Welcome to Sudden Death,29,22,26,"['Action', 'Comedy']",R,1h 21m,2020,"['Michael Jai White', 'Michael Eklund', 'Sabryn Rock', 'Nakai Takawira', 'Lyric Justice']",['Dallas Jackson']
Little Woods,95,55,81,['Drama'],R,1h 45m,2018,"['Tessa Thompson', 'Lily James', 'Luke Kirby', 'James Badge Dale', 'Lance Reddick']",['Nia Dacosta']
Late Phases,62,44,55,"['Horror', 'Mystery & Thriller']",,1h 35m,2014,"['Nick Damici', 'Ethan Embry', 'Lance Guest', 'Tina Louise', 'Rutanya Alda']",['Adrian Garcia Bogliano 2']
Out of Time,64,58,62,"['Mystery & Thriller', 'Crime', 'Drama']",PG-13,1h 45m,2003,"['Denzel Washington', 'Eva Mendes', 'Sanaa Lathan', 'Dean Cain', 'John Billingsley']",['Carl Franklin']
After Midnight,90,48,76,['Horror'],,1h 23m,2019,"['Henry Zebrowski', 'Jeremy Gardner', 'Brea Grant', 'Justin Benson', 'Ashley Song']",['Christian Stella 2']
Phantasm: Ravager,54,29,45,['Horror'],,1h 27m,2016,"['Angus Scrimm', 'Reggie Bannister', 'A. Michael Baldwin', 'Bill Thornbury', 'Kathy Lester']",['David Hartman 2']
The Third Wife,88,66,80,['Drama'],R,1h 36m,2018,"['Mai Thu Huong', 'Le Vu Long', 'Nguyen Nhu Quynh', 'Lâm Thanh Mỹ', 'Nhu Quynh']",['Ash Mayfair']
