name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Power,50,44,47,['Drama'],R,1h 51m,1986,"['Richard Gere', 'Julie Christie', 'Gene Hackman', 'Kate Capshaw', 'Denzel Washington']",['Sidney Lumet']
Return of the Dragon,87,86,86,['Action'],R,1h 31m,1972,"['Bruce Lee', 'Chuck Norris', 'Nora Miao', 'Ping Ou Wei', 'Chung-Hsin Huang']",['Bruce Lee']
Thomas & Friends: Sodor's Legend of the Lost Treasure,80,76,78,"['Kids & Family', 'Adventure', 'Animation']",,1h 3m,2015,"['Eddie Redmayne', 'John Hurt', 'Jamie Campbell Bower', 'Olivia Colman', 'William Hope']",['David Stoten']
Tower,99,89,95,['Documentary'],,1h 38m,2016,"['Violett Beane', 'Blair Jackson', 'Josephine McAdam', 'Reece Everett Ryan', 'Chris Doubek']",['Keith Maitland 2']
The Nile Hilton Incident,91,62,81,"['Mystery & Thriller', 'Crime', 'Drama']",,1h 47m,2017,"['Fares Fares', 'Mari Malek', 'Yasser Ali Maher', 'Slimane Dazi', 'Ahmed Selim']",['Tarik Saleh']
"You, Me and Him",42,53,45,"['Comedy', 'LGBTQ+']",,1h 39m,2017,"['David Tennant', 'Lucy Punch', 'Faye Marsay', 'David Warner', 'Sarah Parish']",['Daisy Aitkens']
The Big Brass Ring,57,17,43,['Drama'],R,1h 44m,1999,"['William Hurt', 'Nigel Hawthorne', 'Miranda Richardson', 'Irène Jacob', 'Ewan Stewart']",['George Hickenlooper']
Orange Sunshine,100,60,86,['Documentary'],,1h 45m,2016,"['Austin Arnold', 'Tyler Mauro', 'Francesca Galassi', 'Taylor Bottles', 'Gunner Greyson']",['William Kirkley']
Flutter,60,38,52,"['Mystery & Thriller', 'Drama']",,1h 25m,2011,"['Joe Anderson', 'Anna Anissimova', 'Luke Evans', 'Billy Zane', 'Laura Fraser']",['Giles Borg 2']
Final Destination 2,50,58,52,"['Horror', 'Mystery & Thriller']",R,1h 30m,2003,"['Ali Larter', 'A.J. Cook', 'Michael Landes', 'Terrence ""T.C."" Carson', 'Jonathan Cherry']",['Dave Ellis']
Standing in the Shadows of Motown,91,89,90,['Documentary'],PG,1h 48m,2002,"['Andre Braugher', 'Richard ""Pistol"" Allen', 'Jack Ashford', 'Bob Babbitt', 'Benny ""Papa Zita"" Benjamin']",['Paul Justman']
Ben-Hur,25,52,34,"['Adventure', 'Action', 'History', 'Drama']",PG-13,2h 5m,2016,"['Jack Huston', 'Toby Kebbell', 'Morgan Freeman', 'Rodrigo Santoro', 'Nazanin Boniadi']",['Timur Bekmambetov']
My Dead Boyfriend,0,30,10,"['Romance', 'Comedy']",R,1h 30m,2016,"['Heather Graham', 'Katherine Moennig', 'Rich Graff', 'Martha Millan', 'Viola Harris']",['Anthony Edwards']
Saints and Soldiers,66,77,69,"['War', 'Action']",PG-13,1h 30m,2003,"['Corbin Allred', 'Larry Bagby', 'Kirby Heyborne', 'Alexander Polinsky', 'Lincoln Hoppe']",['Ryan Little']
Angel,69,57,65,"['Romance', 'Drama']",,1h 45m,2018,"['Vincent Rottiers', 'Paul Bartel', ""Fatou N'Diaye"", 'Matar Diouf', 'Aicha Cisse']",['Koen Mortier']
The Art of Travel,63,52,59,['Adventure'],R,1h 41m,2008,"['Christopher Masterson', 'Brooke Burns', 'Johnny Messner', 'James Duval', 'Shalim Ortiz']",['Thomas Whelan']
