name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Playing Mona Lisa,64,59,62,['Comedy'],R,1h 38m,2000,"['Alicia Witt', 'Harvey Fierstein', 'Brooke Langton', 'Johnny Galecki', 'Ivan Sergei']",['Matthew Huffman']
47 Meters Down: Uncaged,45,68,52,"['Mystery & Thriller', 'Horror', 'Adventure']",PG-13,1h 29m,2019,"['Sophie Nélisse', 'Corinne Foxx', 'Brianne Tju', 'Sistine Stallone', 'John Corbett']",['Johannes Roberts']
"How Much Does Your Building Weigh, Mr. Foster?",57,61,58,"['Documentary', 'Biography']",,1h 18m,2010,"['Deyan Sudjic', 'Carlos Carcas', 'Norberto López Amado', 'Deyan Sudjic', 'Antonio Sanz']","['Carlos Carcas', 'Norberto Lopez Amado']"
Ghost Light,75,33,61,['Comedy'],,1h 42m,2018,"['Cary Elwes', 'Shannyn Sossamon', 'Danielle Campbell', 'Carol Kane', 'Tom Riley']",['John Stimpson']
The Royal Road,82,100,88,['Documentary'],,1h 5m,2015,"['Jenni Olson', 'Jenni Olson', 'Julie Dorf', 'Jenni Olson', 'Paul Marcarelli']",['Jenni Olson']
Darling Lili,40,69,49,['Musical'],G,1h 54m,1970,"['Julie Andrews', 'Rock Hudson', 'Jeremy Kemp', 'Lance Percival', 'Jacques Marin']",['Sam O Brown']
Becoming Bulletproof,100,93,97,"['Documentary', 'Western']",,1h 20m,2014,"['Zack Gottsagen', 'Suzi Barrett', 'Dominique Dauwe', 'Karina Deyko', 'Michael Barnett']",['Michael Barnett 2']
Buffalo Girls,44,53,47,['Documentary'],,1h 6m,2012,['Todd Kellstein'],['Todd Kellstein']
The Watch,16,39,23,"['Comedy', 'Sci-Fi']",R,1h 41m,2012,"['Ben Stiller', 'Vince Vaughn', 'Jonah Hill', 'Richard Ayoade', 'Rosemarie DeWitt']",['Akiva Schaffer']
Where's Poppa?,82,69,77,['Comedy'],R,1h 22m,1970,"['George Segal', 'Ruth Gordon', 'Trish Van Devere', 'Ron Leibman', 'Rae Allen']",['Carl Reiner']
Downriver,82,54,72,"['Drama', 'LGBTQ+']",,1h 39m,2015,"['Reef Ireland', 'Kerry Fox', 'Robert Taylor', 'Helen Morse', 'Thom Green']",['Grant Scicluna']
The Nice Guys,91,79,87,"['Action', 'Comedy', 'Mystery & Thriller']",R,1h 56m,2016,"['Russell Crowe', 'Ryan Gosling', 'Angourie Rice', 'Matt Bomer', 'Margaret Qualley']",['Shane Black']
Daddy's Home 2,21,51,31,"['Holiday', 'Comedy']",PG-13,1h 38m,2017,"['Will Ferrell', 'Mark Wahlberg', 'Mel Gibson', 'John Lithgow', 'Linda Cardellini']",['Sean Anders']
One of Our Aircraft Is Missing,100,67,88,['War'],,1h 46m,1942,"['Godfrey Tearle', 'Eric Portman', 'Hugh Williams', 'Bernard Miles', 'Hugh Burden']","['Michael Powell', 'Richard Imrie']"
Outlaws and Angels,29,49,35,"['Western', 'Mystery & Thriller', 'Drama']",R,2h 0m,2016,"['Chad Michael Murray', 'Francesca Eastwood', 'Madisen Beaty', 'Ben Browder', 'Frances Fisher']",['Jt Mollner']
They Look Like People,92,58,80,"['Drama', 'Horror', 'Mystery & Thriller']",,1h 20m,2015,"['MacLeod Andrews', 'Evan Dumouchel', 'Margaret Ying Drake', 'Mick Casale', 'Elena Greenlee']",['Perry Blackshear']
Color Me Kubrick,51,42,48,"['Comedy', 'Drama']",,1h 26m,2005,"['John Malkovich', 'Jim Davidson', 'Richard E. Grant', 'Luke Mably', 'Terence Rigby']",['Brian W Cook']
Another,38,39,38,"['Horror', 'Mystery & Thriller']",,1h 20m,2014,"['Ana Paula Redding', 'Leone Sergio Bognacki', 'David Landry', 'Maria Olsen', 'Lillian Pennypacker']",['Undefined']
