name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
The Hero of Color City,29,46,34,"['Kids & Family', 'Adventure', 'Animation']",G,1h 17m,2014,"['Christina Ricci', 'Rosie Perez', 'Craig Ferguson', 'Wayne Brady', 'David Kaye']",['Frank Gladstone']
Paul Blart: Mall Cop 2,6,34,15,['Comedy'],PG,1h 34m,2015,"['Kevin James', 'Raini Rodriguez', 'Neal McDonough', 'Shirley Knight', 'DB Woodside']",['Andy Fickman']
Southie,38,46,40,"['Crime', 'Drama']",R,1h 35m,1998,"['Donnie Wahlberg', 'Rose McGowan', 'Anne Meara', 'Jimmy Cummings', 'Amanda Peet']",['John Shea']
Dracula: Pages From a Virgin's Diary,87,73,82,['Horror'],,1h 15m,2002,"['Zhang Wei-Qiang', 'David Moroni', 'Tara Birtwhistle', 'Stephane Leonard', 'Keir Knight']",['Guy Maddin']
Gerontophilia,50,42,47,"['Romance', 'Comedy', 'LGBTQ+']",,1h 30m,2013,"['Walter Borden', 'Katie Boland', 'Marie-Hélène Thibault', 'Yardly Kavanagh', 'Jean-Alexandre Létourneau']",['Bruce Labruce']
Wasteland,60,63,61,"['Mystery & Thriller', 'Crime', 'Drama']",,1h 49m,2012,"['Luke Treadaway', 'Timothy Spall', 'Iwan Rheon', 'Gerard Kearns', 'Matthew Lewis']",['Rowan Athale']
The Equalizer 3,75,94,81,"['Action', 'Mystery & Thriller']",R,1h 49m,2023,"['Denzel Washington', 'Dakota Fanning', 'David Denman', 'Eugenio Mastrandrea', 'Gaia Scodellaro']",['Antoine Fuqua']
Swearnet,20,60,33,['Comedy'],NC-17,1h 52m,2014,"['Robb Wells', 'John Paul Tremblay', 'Mike Smith', 'Patrick Roach', 'Mishael Morgan']",['Warren P Sonoda']
The Face of Love,44,32,40,"['Drama', 'Romance']",PG-13,1h 32m,2013,"['Annette Bening', 'Ed Harris', 'Robin Williams', 'Jess Weixler', 'Amy Brenneman']",['Arie Posin']
They Came Together,71,40,60,"['Romance', 'Comedy']",R,1h 23m,2014,"['Paul Rudd', 'Amy Poehler', 'Cobie Smulders', 'Christopher Meloni', 'Max Greenfield']",['David Wain']
The Mummy's Ghost,33,17,27,['Horror'],,1h 0m,1944,"['Lon Chaney Jr.', 'John Carradine', 'Ramsay Ames', 'Robert Lowery', 'Barton MacLane']",['Reginald Le Borg']
Caught,67,24,52,"['Horror', 'Mystery & Thriller']",,1h 26m,2017,"['Mickey Sumner', 'April Pearson', 'Cian Barry', 'Ruben Crow', 'Dave Mounfield']",['Jamie Patterson 2']
Young Adam,62,49,57,['Drama'],NC-17,1h 38m,2003,"['Ewan McGregor', 'Tilda Swinton', 'Peter Mullan', 'Emily Mortimer', 'Jack McElhone']",['David Mackenzie']
Lucky Them,78,58,71,"['Comedy', 'Drama']",R,1h 36m,2013,"['Toni Collette', 'Thomas Haden Church', 'Nina Arianda', 'Ryan Eggold', ""Ahna O'Reilly""]",['Megan Griffiths']
