name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Kahlil Gibran's The Prophet,65,75,68,"['Kids & Family', 'Drama', 'Animation']",PG,1h 25m,2014,"['Liam Neeson', 'Salma Hayek', 'John Krasinski', 'Quvenzhané Wallis', 'Loreto Peralta']",['Roger Allers']
The Keeper of Lost Causes,71,68,70,"['Crime', 'Drama', 'Mystery & Thriller']",,1h 37m,2013,"['Nikolaj Lie Kaas', 'Fares Fares', 'Marie-Louise Coninck', 'Marijana Jankovic', 'Morten Kirkskov']",['Mikkel Norgaard']
Of Men and War,100,50,83,['Documentary'],,2h 22m,2014,"['Laurent Bécue-Renard', 'Laurent Bécue-Renard', 'Laurent Bécue-Renard', 'Heinz Dill', 'Elisabeth Garbar']",['Laurent Becuerenard']
A Poem Is a Naked Person,88,57,77,"['Documentary', 'Music']",,1h 30m,1974,"['Leon Russell', 'Eric Andersen', 'Malissa Bates', 'Les Blank', 'David Briggs']",['Les Blank']
The Secret Life of Pets 2,60,90,70,"['Kids & Family', 'Comedy', 'Adventure', 'Animation']",PG,1h 26m,2019,"['Patton Oswalt', 'Kevin Hart', 'Harrison Ford', 'Eric Stonestreet', 'Jenny Slate']",['Chris Renaud']
Attack of the Crab Monsters,71,31,57,['Sci-Fi'],,1h 5m,1957,"['Richard Garland', 'Pamela Duncan', 'Russell Johnson', 'Leslie Bradley', 'Mel Welles']",['Roger Corman']
The Angriest Man in Brooklyn,9,30,16,"['Comedy', 'Drama']",R,1h 24m,2014,"['Robin Williams', 'Mila Kunis', 'Peter Dinklage', 'James Earl Jones', 'Melissa Leo']",['Phil Alden Robinson']
It Is No Dream: The Life of Theodor Herzl,62,57,60,['Documentary'],,1h 37m,2012,"['Ben Kingsley', 'Richard Trank', 'Marvin Hier', 'Richard Trank', 'Katrin Osmialowski']",['Richard Trank']
The Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom,91,48,76,['Comedy'],R,1h 39m,1993,"['Holly Hunter', 'Beau Bridges', 'Swoosie Kurtz', 'Matt Frewer', 'Frederick Koehler']",['Michael Ritchie']
Songs My Brothers Taught Me,94,67,85,['Drama'],,1h 41m,2015,"['Irene Bedard', 'Dakota Brown', 'Cat Clifford', 'Jorge Dullknife', 'Taysha Fuller']",['Chloe Zhao']
