name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
House at the End of the Street,12,41,21,"['Mystery & Thriller', 'Horror']",PG-13,1h 41m,2012,"['Jennifer Lawrence', 'Max Thieriot', 'Elisabeth Shue', 'Gil Bellows', 'Eva Link']",['Mark Tonderai']
Creed,95,89,93,['Drama'],PG-13,2h 13m,2015,"['Michael B. Jordan', 'Sylvester Stallone', 'Tessa Thompson', 'Phylicia Rashad', 'Andre Ward']",['Ryan Coogler']
The Intervention,78,49,68,"['Comedy', 'Drama']",R,1h 30m,2016,"['Clea Duvall', 'Melanie Lynskey', 'Natasha Lyonne', 'Vincent Piazza', 'Jason Ritter']",['Clea Duvall']
Manborg,88,58,78,"['Sci-Fi', 'Comedy', 'Action']",,1h 10m,2011,"['Matthew Kennedy', 'Conor Sweeney', 'Meredith Sweeney', 'Jeremy Gillespie', 'Adam Brooks']",['Steven Kostanski']
Beautiful Darling,77,76,76,['Documentary'],,1h 25m,2010,"['George Abagnalo', 'Paul Ambrose', 'Mary Woronov', 'Peter Beard', 'Jackie Curtis']",['James Rasin']
The Princess and the Warrior,63,88,71,"['Drama', 'Romance']",R,2h 15m,2000,"['Franka Potente', 'Benno Fürmann', 'Joachim Król', 'Marita Breuer', 'Jürgen Tarrach']",['Tom Tykwer']
Mom and Dad Save the World,12,44,22,"['Kids & Family', 'Sci-Fi']",PG,1h 28m,1992,"['Teri Garr', 'Jeffrey Jones', 'Jon Lovitz', 'Thalmus Rasulala', 'Wallace Shawn']",['Greg Beeman']
13 Cameras,77,35,62,"['Horror', 'Mystery & Thriller']",,1h 27m,2015,"['Neville Archambault', 'Sarah Baldwin', 'Sean Carrigan', 'Jim Cummings', 'PJ McCabe']",['Victor Zarcoff']
"The Farm: Angola, USA",100,87,95,['Documentary'],,1h 33m,1998,"['Bernard Addison', 'Liz Garbus', 'Wilbert Rideau', 'Jonathan Stack', 'Bob Harris']","['Liz Garbus', 'Wilbert Rideau', 'Jonathan Stack']"
The Green Inferno,38,29,35,"['Horror', 'Adventure']",R,1h 40m,2013,"['Lorenza Izzo', 'Ariel Levy', 'Daryl Sabara', 'Kirby Bliss Blanton', 'Sky Ferreira']",['Eli Roth']
Exposed,8,16,10,"['Mystery & Thriller', 'Crime', 'Drama']",R,1h 42m,2016,"['Ana de Armas', 'Keanu Reeves', 'Christopher McDonald', 'Big Daddy Kane', 'Venus Ariel']",['Declan Dale 2']
Freedom,71,36,59,"['History', 'Drama']",,2h 0m,2019,"['Helmut Berger', 'Marc Susini', 'Iliana Zabeth', 'Laura Poulvet', 'Baptiste Pinteaux']",['1182204 Albert Serra']
Lights Out,75,61,70,"['Horror', 'Mystery & Thriller']",PG-13,1h 17m,2016,"['Teresa Palmer', 'Gabriel Bateman', 'Alexander DiPersia', 'Billy Burke', 'Maria Bello']",['David F Sandberg']
Caveat,82,52,72,"['Horror', 'Mystery & Thriller']",,1h 28m,2020,"['Ben Caplan', 'Conor Dwane', 'Jonathan French', 'Leila Sykes', 'Damian Mc Carthy']",['Damian Mc Carthy 2']
"Thank You, Del: The Story of the Del Close Marathon",83,90,85,['Documentary'],,1h 25m,2016,"['Andrew Alexander', 'Anthony Atamanuik', 'Matt Besser', 'Mike Birbiglia', 'Dan Black']",['Todd G Bieber']
The House That Jack Built,60,64,61,"['Mystery & Thriller', 'Crime', 'Drama']",R,2h 31m,2018,"['Matt Dillon', 'Bruno Ganz', 'Uma Thurman', 'Siobhan Fallon Hogan', 'Sofie Gråbøl']",['Lars Von Trier']
Time Lapse,74,63,70,"['Sci-Fi', 'Mystery & Thriller']",,1h 44m,2014,"['Danielle Panabaker', ""Matt O'Leary"", 'George Finn', 'John Rhys-Davies', 'Amin Joseph']",['Bradley King']
Tarzan,20,33,24,"['Kids & Family', 'Adventure', 'Animation']",PG,1h 34m,2013,"['Kellan Lutz', 'Spencer Locke', 'Les Bubb', 'Mark Deklin', 'Jaime Ray Newman']",['Reinhard Klooss']
Paul Blart: Mall Cop 2,6,34,15,['Comedy'],PG,1h 34m,2015,"['Kevin James', 'Raini Rodriguez', 'Neal McDonough', 'Shirley Knight', 'DB Woodside']",['Andy Fickman']
Blades of Glory,70,68,69,['Comedy'],PG-13,1h 33m,2007,"['Will Ferrell', 'Jon Heder', 'Will Arnett', 'Amy Poehler', 'Jenna Fischer']","['Will Speck', 'Josh Gordon']"
Black Christmas,72,76,73,"['Holiday', 'Horror']",R,1h 38m,1974,"['Olivia Hussey', 'Margot Kidder', 'Keir Dullea', 'Andrea Martin', 'John Saxon']",['Bob Clark']
Compadres,40,51,43,"['Action', 'Comedy']",R,1h 42m,2016,"['Omar Chaparro', 'Joey Morgan', 'Eric Roberts', 'Kevin Pollak', 'Erick Elías']",['Enrique Begne']
Indiana Jones and the Kingdom of the Crystal Skull,77,53,69,"['Adventure', 'Action']",PG-13,2h 2m,2008,"['Harrison Ford', 'Cate Blanchett', 'Shia LaBeouf', 'Karen Allen', 'Ray Winstone']",['Steve Spielberg']
The Greasy Strangler,62,54,59,"['Horror', 'Comedy']",,1h 33m,2016,"['Michael St. Michaels', 'Sky Elobar', 'Elizabeth De Razzo', 'Gil Gex', ""Abdoulaye N'Gom""]",['Jim Hosking']
Fresh Dressed,91,55,79,['Documentary'],,1h 24m,2015,"['Damon Dash', 'Daymond John', 'Karl Kani', 'Nas', 'Pharrell Williams']",['Sacha Jenkins']
The Island at the Top of the World,50,47,48,"['Kids & Family', 'Adventure']",G,1h 35m,1974,"['David Hartman', 'Donald Sinden', 'Jacques Marin', 'Mako', 'David Gwillim']",['Robert Stevenson']
All American High Revisited,88,100,92,"['Comedy', 'Documentary', 'History', 'Drama']",,1h 22m,2014,"['Keva Rosenfeld', 'Keva Rosenfeld', 'Keva Rosenfeld', 'Linda Maron', 'Keva Rosenfeld']",['Keva Rosenfeld']
The Girl in the Photographs,17,21,18,"['Horror', 'Mystery & Thriller']",R,1h 35m,2015,"['Kal Penn', 'Claudia Lee', 'Kenny Wormald', 'Toby Hemingway', 'Luke Baines']",['Nick Simon 2']
Romeo and Juliet,71,79,73,"['Drama', 'Romance']",,2h 15m,2014,"['Orlando Bloom', 'Dola Rashad', 'Donté Bonner', 'Christian Camargo', 'Joe Carroll']","['Don Roy King', 'David Leveaux']"
The People Garden,25,33,27,"['Mystery & Thriller', 'Drama']",R,1h 20m,2016,"['Dree Hemingway', 'Pamela Anderson', 'François Arnaud', 'James LeGros', 'Jai West']",['Nadia Litz']
