name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Let It Come Down: The Life of Paul Bowles,80,78,79,['Documentary'],,1h 11m,1999,"['Allen Ginsberg', 'Tom McCamus', 'Jonathan Sheffer', 'Phillip Ramey', 'Mohammed Mrabet']",['Jennifer Baichwal']
Ava's Possessions,69,41,59,"['Horror', 'Comedy']",R,1h 29m,2015,"['Louisa Krause', 'Whitney Able', 'Deborah Rush', 'William Sadler', 'Wass Stevens']",['770827224']
Dog Days,62,75,66,"['Romance', 'Comedy']",PG,1h 53m,2018,"['Nina Dobrev', 'Vanessa Hudgens', 'Adam Pally', 'Eva Longoria', 'Rob Corddry']",['Ken Marino']
Dolly Parton's Christmas of Many Colors: Circle of Love,57,71,61,"['Holiday', 'Drama', 'Biography']",TVG,1h 25m,2016,"['Jennifer Nettles', 'Ricky Schroder', 'Gerald McRaney', 'Alyvia Alyn Lind', 'Dolly Parton']",['Stephen Herek']
The Hunchback of Notre Dame II,22,27,23,"['Kids & Family', 'Adventure', 'Animation']",G,1h 8m,2002,"['Tom Hulce', 'Haley Joel Osment', 'Jennifer Love Hewitt', 'Jason Alexander', 'Kevin Kline']",['1187115 Bradley Raymond']
Man on Fire,39,89,55,"['Crime', 'Drama']",R,2h 25m,2004,"['Denzel Washington', 'Dakota Fanning', 'Christopher Walken', 'Giancarlo Giannini', 'Radha Mitchell']",['Tony Scott']
Gold,65,40,56,"['Mystery & Thriller', 'Action']",R,1h 37m,2022,"['Zac Efron', 'Susie Porter', 'Anthony Hayes', 'Akuol Ngot', 'Thiik Biar']",['Anthony Hayes']
Unconditional Love,14,68,31,"['Comedy', 'Drama', 'LGBTQ+']",PG-13,2h 1m,2002,"['Kathy Bates', 'Rupert Everett', 'Meredith Eaton', 'Peter Sarsgaard', 'Dan Aykroyd']",['Pj Hogan']
Painkillers,60,71,63,"['Mystery & Thriller', 'Drama']",,1h 23m,2018,"['Adam Huss', 'Madeline Zima', 'Mischa Barton', 'Naomi Grossman', 'Grant Bowler']",['Roxy Shih 2']
The Gravedigger's Wife,96,100,97,['Drama'],,1h 23m,2021,"['Omar Abdi', 'Yasmin Warsame', 'Kadar Abdoul-Aziz Ibrahim', 'Samaleh Ali Obsieh', 'Hamdi Ahmed Omar']",['Khadar Ahmed']
Barnyard: The Original Party Animals,22,52,32,"['Kids & Family', 'Comedy', 'Adventure', 'Animation']",PG,1h 30m,2006,"['Kevin James', 'Courteney Cox', 'Sam Elliott', 'Danny Glover', 'S. Scott Bullock']",['Steve Oedekerk']
Big Stone Gap,33,54,40,"['Romance', 'Comedy']",PG-13,1h 36m,2014,"['Ashley Judd', 'Patrick Wilson', 'Whoopi Goldberg', 'John Benjamin Hickey', 'Jane Krakowski']",['Adriana Trigiani']
A People Uncounted,100,75,91,['Documentary'],,1h 39m,2011,"['Aaron Yeger', 'Tom Rasky', 'Marc Swenker']",['Aaron Yeger']
My Big Fat Independent Movie,23,32,26,['Comedy'],R,1h 20m,2005,"['Paget Brewster', 'Neil Barton', 'Ashley Head', 'Eric Hoffman', 'Brian Krow']",['Philip Zlotorynski']
Snowden,61,70,64,"['Drama', 'Mystery & Thriller', 'Biography']",R,2h 14m,2016,"['Joseph Gordon-Levitt', 'Shailene Woodley', 'Rhys Ifans', 'Nicolas Cage', 'Melissa Leo']",['Oliver Stone']
For Greater Glory,20,77,39,"['History', 'Drama']",R,2h 23m,2012,"['Andy Garcia', 'Eva Longoria', ""Peter O'Toole"", 'Oscar Isaac', 'Santiago Cabrera']",['Dean Wright']
Walk on Water,73,87,77,['Drama'],R,1h 42m,2004,"['Lior Ashkenazi', 'Knut Berger', 'Caroline Peters', 'Gideon Shemer', 'Ernest Lenart']",['Eytan Fox']
The Unauthorized Full House Story,20,19,19,['Drama'],TVPG,1h 30m,2015,"['Garrett Brawith', 'Justin Mader', 'Justin Gaston', 'Stephanie Bennett', 'Shelby Armstrong']",['Brian K Roberts']
Anchorman 2: The Legend Continues,74,52,66,['Comedy'],PG-13,1h 59m,2013,"['Will Ferrell', 'Steve Carell', 'Paul Rudd', 'David Koechner', 'Christina Applegate']",['Adam Mckay']
Macbeth,80,64,74,['Drama'],R,1h 53m,2015,"['Michael Fassbender', 'Marion Cotillard', 'Paddy Considine', 'Sean Harris', 'Jack Reynor']",['Justin Kurzel']
Blinky Bill the Movie,73,44,63,"['Kids & Family', 'Comedy', 'Adventure', 'Animation']",PG,1h 33m,2015,"['Ryan Kwanten', 'Rufus Sewell', 'Toni Collette', 'David Wenham', 'Deborah Mailman']",['Deane Taylor']
Amazing Grace,99,80,92,"['Documentary', 'Music']",G,1h 27m,2018,"['Aretha Franklin', 'The Rev. James Cleveland', 'Alexander Hamilton', 'Alan Elliott', 'Joey Carey']",['Alan Elliott']
A Close Shave,100,92,97,"['Comedy', 'Adventure', 'Animation']",,30m,1995,"['Peter Sallis', 'Anne Reid', 'Nick Park', 'Bob Baker', 'Nick Park']",['Nick Park']
Damn Yankees,79,68,75,"['Musical', 'Comedy']",,1h 50m,1958,"['Tab Hunter', 'Gwen Verdon', 'Ray Walston', 'George Abbott', 'Stanley Donen']","['George Abbott', 'Stanley Donen']"
Dominion: Prequel to the Exorcist,30,25,28,['Horror'],R,1h 51m,2005,"['Stellan Skarsgård', 'Gabriel Mann', 'Clara Bellar', 'Ralph Brown', 'Andrew French']",['Paul Schrader']
Cherry,92,89,91,"['Comedy', 'Drama']",,1h 16m,2022,"['Alex Trewhitt', 'Hannah Alline', 'Angela Nicholas', 'Joe Sachem', 'Dan Schultz']",['Sophie Galibert']
The Hairy Ape,40,17,32,['Drama'],,1h 30m,1944,"['William Bendix', 'Susan Hayward', 'John Loder', 'Dorothy Comingore', 'Roman Bohnen']",['Alfred Santell']
The Hero of Color City,29,46,34,"['Kids & Family', 'Adventure', 'Animation']",G,1h 17m,2014,"['Christina Ricci', 'Rosie Perez', 'Craig Ferguson', 'Wayne Brady', 'David Kaye']",['Frank Gladstone']
Unaccompanied Minors,30,53,37,"['Kids & Family', 'Holiday', 'Comedy']",PG,1h 29m,2006,"['Dyllan Christopher', 'Tyler James Williams', 'Gia Mantegna', 'Quinn Shephard', 'Wilmer Valderrama']",['Paul Feig']
