name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
The First Film,92,71,85,['Biography'],,1h 50m,2015,"['Bernard Atha', 'Tom Courtenay', 'Ben Eagle', 'Aurélie Freoua', 'Nigel Cross']",['David Wilkinson']
The Red House,83,67,77,['Mystery & Thriller'],,1h 40m,1947,"['Edward G. Robinson', 'Lon McCallister', 'Judith Anderson', 'Allene Roberts', 'Julie London']",['Delmer Daves']
My Way,20,82,40,"['Documentary', 'Adventure', 'Drama']",,1h 32m,2012,"['Dominique Mollee', 'Vinny Sisson', 'Jeff Porter', 'Rebekah Snyder-Starr', 'Dominique Mollee']","['Dominique Mollee', 'Vinny Sisson']"
The Sea of Trees,17,44,26,['Drama'],PG-13,1h 50m,2015,"['Matthew McConaughey', 'Ken Watanabe', 'Naomi Watts', 'Katie Aselton', 'Jordan Gavaris']",['Gus Van Sant']
The Weight of Water,34,38,35,['Mystery & Thriller'],R,1h 53m,2000,"['Catherine McCormack', 'Sarah Polley', 'Sean Penn', 'Josh Lucas', 'Elizabeth Hurley']",['Kathryn Bigelow']
Frankenweenie,88,70,82,"['Kids & Family', 'Fantasy', 'Animation']",PG,1h 27m,2012,"[""Catherine O'Hara"", 'Martin Short', 'Martin Landau', 'Charlie Tahan', 'Atticus Shaffer']",['Tim Burton']
The BeastMaster,46,54,48,"['Adventure', 'Fantasy']",PG,1h 54m,1982,"['Marc Singer', 'Tanya Roberts', 'Rip Torn', 'John Amos', 'Joshua Milrad']",['Don Coscarelli 2']
The Windmill Massacre,62,22,48,"['Horror', 'Mystery & Thriller']",,1h 25m,2016,"['Noah Taylor', 'Charlotte Beaumont', 'Patrick Baladi', 'Tanroh Ishida', 'Ben Batt']",['Nick Jongerius 2']
Awareness,13,47,24,"['Sci-Fi', 'Mystery & Thriller']",,1h 52m,2023,"['Carlos Scholz', 'Pedro Alonso', 'María Pedraza', 'Óscar Jaenada', 'Lela Loren']",['Daniel Benmayor']
The Night Before,68,61,65,"['Holiday', 'Comedy']",R,1h 41m,2015,"['Joseph Gordon-Levitt', 'Seth Rogen', 'Anthony Mackie', 'Jillian Bell', 'Lizzy Caplan']",['Jonathan Levine 2']
The Son of No One,16,22,18,"['Crime', 'Drama']",R,1h 35m,2011,"['Channing Tatum', 'Al Pacino', 'Juliette Binoche', 'Tracy Morgan', 'Katie Holmes']",['1168035 Dito Montiel']
City Rats,0,18,6,"['Comedy', 'Drama', 'Romance']",,1h 34m,2009,"['Tamer Hassan', 'Ray Panthaki', 'Danny Dyer', 'Susan Lynch', 'Kenny Doughty']",['Steve M Kelly']
Gods of Egypt,14,37,21,"['Fantasy', 'Adventure', 'Action']",PG-13,2h 1m,2016,"['Nikolaj Coster-Waldau', 'Brenton Thwaites', 'Chadwick Boseman', 'Elodie Yung', 'Courtney Eaton']",['Alex Proyas']
The Champ,40,82,54,['Drama'],PG,2h 2m,1979,"['Jon Voight', 'Faye Dunaway', 'Ricky Schroder', 'Jack Warden', 'Arthur Hill']",['Franco Zeffirelli']
Steve McQueen: The Man & Le Mans,77,64,72,['Documentary'],,1h 42m,2015,"['Chad McQueen', 'Neile Adams', 'Louise Edlind', 'Siegfried Rauch', 'Mario Iscovich']","['Gabriel Clarke', 'John Mckenna']"
It Came From Outer Space,81,55,72,['Sci-Fi'],G,1h 21m,1953,"['Richard Carlson', 'Barbara Rush', 'Charles Drake', 'Russell Johnson', 'Kathleen Hughes']",['Jack Arnold']
Kink,88,52,76,['Documentary'],,1h 20m,2013,"['Peter Acworth', 'Maitresse Madeline', 'Van Darkholme', 'Jessie Lee', 'Matt Williams']",['Christina Voros']
The Odyssey,63,54,60,['Adventure'],PG,2h 2m,2016,"['Lambert Wilson', 'Pierre Niney', 'Audrey Tautou', 'Laurent Lucas', 'Benjamin Lavernhe']",['Jerome Salle']
The Program,62,44,55,"['Biography', 'Drama']",R,1h 43m,2015,"['Ben Foster', ""Chris O'Dowd"", 'Guillaume Canet', 'Jesse Plemons', 'Lee Pace']",['Stephen Frears']
The Sticky Fingers of Time,83,83,83,['Sci-Fi'],,1h 30m,1997,"['Terumi Matthews', 'Nicole Zaray', 'James Urbaniak', 'Belinda Becker', 'Leo Marks']",['Hilary Brougher']
The Confirmation,91,58,80,"['Comedy', 'Drama']",PG-13,1h 41m,2016,"['Clive Owen', 'Jaeden Martell', 'Maria Bello', 'Robert Forster', 'Tim Blake Nelson']",['Bobby Nelson 4']
The Kid Stays in the Picture,91,80,87,['Documentary'],R,1h 33m,2002,"['Robert Evans', 'Nanette Burstein', 'Brett Morgen', 'Robert Evans', 'Brett Morgen']","['Nanette Burstein', 'Brett Morgen']"
The Waiting,33,46,37,"['Mystery & Thriller', 'Drama']",,1h 37m,2016,"['James Caan', 'Logan Miller', 'Keir Gilchrist', 'Laura Innes', 'Edwin Hodge']",['Kasra Farahani']
Unknown Origins,67,64,66,"['Comedy', 'Drama']",,1h 36m,2020,"['Javier Rey', 'Verónica Echegui', 'Brays Efe', 'Antonio Resines', 'Ernesto Alterio']",['David Galindo']
Last Days in the Desert,76,46,66,['Drama'],PG-13,1h 39m,2015,"['Ewan McGregor', 'Ciarán Hinds', 'Ayelet Zurer', 'Tye Sheridan', 'Susan Gray']",['Rodrigo Garcia 4']
Sisters,60,52,57,['Comedy'],R,1h 58m,2015,"['Amy Poehler', 'Tina Fey', 'Maya Rudolph', 'Ike Barinholtz', 'James Brolin']",['Jason Moore']
Songs She Wrote About People She Knows,100,33,77,"['Comedy', 'Musical']",,1h 20m,2014,"['Arabella Bushnell', 'Ben Cotton', 'Matty Finochio', 'Marilyn Norry', 'Justine Warrington']",['Kris Elgstrand']
Ladrones,60,64,61,['Comedy'],PG-13,1h 38m,2015,"['Fernando Colunga', 'Eduardo Yáñez', 'Jessica Lindsey', 'Cristina Rodlo', 'Oscar Torre']",['Joe Menendez']
The Battle of the Sexes,89,81,86,"['Documentary', 'Biography', 'History', 'Drama']",,1h 23m,2013,"['Billie Jean King', 'Virginia Wade', 'Julie Heldman', 'Gloria Steinem', 'Chris Evert']","['James Erskine', 'Zara Hayes']"
Butterfly Girl,100,93,97,['Documentary'],,1h 18m,2014,"['Cary Bell', 'Cary Bell', 'Jessica Miller', 'Susan Grossman', 'Jenna Jackson']",['Cary Bell']
The BFG,75,57,69,"['Kids & Family', 'Fantasy', 'Adventure']",PG,1h 55m,2016,"['Mark Rylance', 'Ruby Barnhill', 'Penelope Wilton', 'Jemaine Clement', 'Rebecca Hall']",['Steve Spielberg']
Running Mates,14,30,19,"['Comedy', 'Drama']",TV14,1h 36m,2000,"['Tom Selleck', 'Laura Linney', 'Nancy Travis', 'Teri Hatcher', 'Faye Dunaway']",['Ron Lagomarsino']
Miracle on 34th Street,60,62,60,"['Kids & Family', 'Holiday', 'Fantasy']",PG,1h 54m,1994,"['Richard Attenborough', 'Elizabeth Perkins', 'Dylan McDermott', 'Mara Wilson', 'Robert Prosky']",['Les Mayfield']
Knucklehead,10,35,18,['Comedy'],PG-13,1h 40m,2010,"['Mark Feuerstein', 'Paul Wight', 'Melora Hardin', 'Wendie Malick', 'Dennis Farina']",['Michael Watkins']
Silicon Cowboys,100,74,91,['Documentary'],,1h 17m,2016,"['Rod Canion', 'Jim Harris', 'Jason Cohen', 'Jason Cohen', 'Steven Leckart']",['Jason Cohen']
War of the Worlds,76,42,64,"['Sci-Fi', 'Adventure', 'Action']",PG-13,1h 56m,2005,"['Tom Cruise', 'Dakota Fanning', 'Miranda Otto', 'Justin Chatwin', 'Tim Robbins']",['Steve Spielberg']
Kronk's New Groove,0,44,14,"['Kids & Family', 'Comedy', 'Animation']",G,1h 12m,2005,"['Patrick Warburton', 'Tracey Ullman', 'Eartha Kitt', 'David Spade', 'John Goodman']","['Saul Blinkoff', 'Elliot M Bour']"
The Devil and Miss Jones,90,79,86,['Comedy'],,1h 32m,1941,"['Jean Arthur', 'Bob Cummings', 'Charles Coburn', 'Edmund Gwenn', 'Spring Byington']",['Sam Wood']
Forbidden Love: The Unashamed Stories of Lesbian Lives,80,73,77,['Documentary'],,1h 24m,1993,"['Stephanie Morgenstern', 'Lynne Adams', 'Aerlyn Weissman', 'Lynne Fernie', 'Margaret Pettigrew']","['Aerlyn Weissman', 'Lynne Fernie']"
Circle of Friends,78,73,76,['Drama'],PG-13,1h 36m,1995,"[""Chris O'Donnell"", 'Minnie Driver', ""Geraldine O'Rawe"", 'Saffron Burrows', 'Alan Cumming']",['Pat Oconnor']
Black Water: Abyss,43,22,36,"['Horror', 'Mystery & Thriller']",,1h 38m,2020,"['Jessica McNamee', 'Luke Mitchell', 'Amali Golden', 'Anthony J. Sharpe', 'Benjamin Hoetjes']",['Andrew Traucki']
Quitters,44,55,47,"['Comedy', 'Drama']",R,1h 30m,2015,"['Ben Konigsberg', 'Greg Germann', 'Kara Hayward', 'Saffron Burrows', 'Kieran Culkin']",['Noah Pritzker 2']
Dreams Rewired,75,48,66,['Documentary'],,1h 28m,2015,"['Tilda Swinton', 'Manu Luksch', 'Martin Reinhart', 'Thomas Tode', 'Manu Luksch']","['Manu Luksch', 'Martin Reinhart', 'Thomas Tode']"
The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies,20,14,18,['Horror'],,1h 22m,1963,"['Ray Dennis Steckler', ""Brett O'Hara"", 'Carolyn Brandt', 'Atlas King', 'Sharon Walsh']",['Wolfgang Schmidt']
The Possession Experiment,17,15,16,"['Horror', 'Mystery & Thriller']",,1h 24m,2016,"['Chris Minor', 'Bill Moseley', 'Rachel Faulkner', 'Eugenia Gonzales', 'Dallas T. Taylor']",['Scott B Hansen 2']
Hockney,85,67,79,['Documentary'],,1h 52m,2014,"['David Hockney', 'Arthur Lambert', 'Colin Self', 'Don Bachardy', 'Celia Birtwell']",['Randall Wright']
Girl,84,75,81,['Drama'],R,1h 40m,2018,"['Victor Polster', 'Arieh Worthalter', 'Oliver Bodart', 'Katelijne Damen', 'Valentijn Dhaenens']",['Lukas Dhont']
Ashby,52,48,50,"['Comedy', 'Drama']",R,1h 42m,2015,"['Mickey Rourke', 'Nat Wolff', 'Emma Roberts', 'Sarah Silverman', 'Kevin Dunn']",['Tony Mcnamara 4']
The 9th Life of Louis Drax,38,38,38,['Mystery & Thriller'],R,1h 48m,2016,"['Jamie Dornan', 'Sarah Gadon', 'Aiden Longworth', 'Aaron Paul', 'Oliver Platt']",['Alexandre Aja']
Mona Lisa and the Blood Moon,74,64,70,"['Mystery & Thriller', 'Sci-Fi']",R,1h 47m,2021,"['Kate Hudson', 'Jeon Jong-seo', 'Ed Skrein', 'Evan Whitten', 'Craig Robinson']",['Ana Lily Amirpour']
Get a Job,9,21,13,['Comedy'],R,1h 23m,2016,"['Miles Teller', 'Anna Kendrick', 'Bryan Cranston', 'Nicholas Braun', 'Brandon T. Jackson']",['Dylan Kidd']
Heading South,70,46,62,['Drama'],,1h 47m,2005,"['Charlotte Rampling', 'Karen Young', 'Louise Portal', 'Ménothy Cesar', 'Lys Ambroise']",['Laurent Cantet']
Replicas,11,32,18,"['Sci-Fi', 'Mystery & Thriller', 'Drama']",PG-13,1h 47m,2018,"['Keanu Reeves', 'Thomas Middleditch', 'Alice Eve', 'John Ortiz', 'Emjay Anthony']",['Jeffrey Nachmanoff']
Ellie and Abbie (and Ellie's Dead Aunt),100,62,87,"['Comedy', 'LGBTQ+', 'Romance']",,1h 22m,2020,"['Sophie Hawkshaw', 'Zoe Terakes', 'Marta Dusseldorp', 'Julia Billington', 'Bridie Connell']",['Monica Zanetti']
The Weekend Away,39,34,37,['Mystery & Thriller'],,1h 30m,2022,"['Leighton Meester', 'Christina Wolfe', 'Ziad Bakri', 'Luke Norris', 'Amar Bukvic']",['Kim Farrant']
The Rise and Rise of Bitcoin,67,80,71,['Documentary'],,1h 30m,2014,"['Gavin Andresen', 'Brian Armstrong', 'Margaux Avedisian', 'Vitalik Buterin', 'Nicholas Mross']",['Nicholas Mross']
Red River,100,87,95,['Western'],,2h 13m,1948,"['John Wayne', 'Montgomery Clift', 'Walter Brennan', 'Joanne Dru', 'Coleen Gray']",['Howard Hawks']
Creative Control,61,39,53,"['Comedy', 'Drama']",R,1h 37m,2015,"['Benjamin Dickinson', 'Nora Zehetner', 'Alexia Rasmussen', 'Dan Gill', 'Gavin McInnes']",['Ben Dickinson']
Is That You?,38,78,51,"['Drama', 'Romance']",,1h 21m,2014,"['Alon Aboutboul', 'Suzanne Sadler', 'Rani Blair', 'Naruna Kaplan de Macedo', 'Hal Alpert']",['Dani Menkin']
All in Good Time,64,53,60,['Comedy'],,1h 33m,2012,"['Amara Karan', 'Reece Ritchie', 'Meera Syal', 'Harish Patel', 'Arsher Ali']",['Nigel Cole']
The Girl Who Believes in Miracles,40,93,57,['Drama'],PG,1h 40m,2021,"['Mira Sorvino', 'Austyn Johnson', 'Kevin Sorbo', 'Peter Coyote', 'Burgess Jenkins']",['Richard Correll']
Lbs.,82,67,77,"['Comedy', 'Drama']",,1h 39m,2004,"['Carmine Famiglietti', 'Michael Aronov', 'Miriam Shor', 'Sharon Angela', 'Susan Varon']",['Matthew Bonifacio']
Starting Out in the Evening,88,70,82,['Drama'],PG-13,1h 50m,2007,"['Frank Langella', 'Lauren Ambrose', 'Lili Taylor', 'Adrian Lester', 'Jessica Hecht']",['Andrew Wagner']
Run for Cover,83,60,75,['Action'],,1h 23m,1995,"['Hope Davis', 'Adam West', 'Viveca Lindfors', 'Tom Dunne', 'Rudolf Martin']",['Richard W Haines 4']
Mad Hot Ballroom,84,83,83,['Documentary'],PG,1h 55m,2005,"['Heather Berman', 'Emma Therese Biegacki', 'Eva Carrozza', 'Evangelina Carrozzo', 'Paul Daggett']",['Marilyn Agrelo']
All Stars,43,63,49,"['Kids & Family', 'Comedy']",PG,1h 47m,2013,"['Theo Stevenson', 'Ashley Jensen', 'Amelia Clarkson', 'Kimberley Walsh', 'Ashley Walters']",['Ben Gregor']
Pocha: Manifest Destiny,71,55,65,"['Mystery & Thriller', 'Crime', 'Drama']",R,1h 24m,2015,"['Veronica Sixtos', 'Roberto Urbina', 'Julio Cedillo', 'Jorge A. Jimenez', 'Jesse Garcia']",['Michael Dwyer 6']
Our Song,91,81,87,['Drama'],R,1h 35m,2000,"['Kerry Washington', 'Anna Simpson', 'Melissa Martinez', 'Marlene Forte', 'Anthony Thomas']",['Jim Mckay']
The Alchemist Cookbook,80,34,64,"['Horror', 'Comedy']",,1h 22m,2016,"['Ty Hickson', 'Amari Cheatom', 'Joel Potrykus', 'Joel Potrykus', 'Bryan Reisberg']",['Joel Potrykus']
It's a Boy Girl Thing,67,61,65,"['Romance', 'Comedy']",PG-13,1h 35m,2006,"['Samaire Armstrong', 'Kevin Zegers', 'Emily Hampshire', 'Libby Adams', 'John Bregar']",['Nick Hurran']
Crimson Peak,73,55,67,"['Horror', 'Mystery & Thriller', 'Romance']",R,1h 59m,2015,"['Mia Wasikowska', 'Jessica Chastain', 'Tom Hiddleston', 'Charlie Hunnam', 'Jim Beaver']",['Guillermo Del Toro']
Secret Agent,86,47,73,['Mystery & Thriller'],,1h 26m,1936,"['John Gielgud', 'Madeleine Carroll', 'Peter Lorre', 'Robert Young', 'Percy Marmont']",['Alfred Hitchcock']
Cement Suitcase,100,56,85,"['Comedy', 'Drama']",,1h 31m,2013,"['Dwayne Bartholomew', 'Kristina Guerrero', 'Nathan Sapsford', 'Shawn Parsons', 'Jesus Sandoval']",['J Rick Castaneda']
Frequently Asked Questions About Time Travel,35,61,43,"['Comedy', 'Sci-Fi']",,1h 23m,2009,"['Anna Faris', 'Dean Lennox Kelly', 'Marc Wootton', 'Dario Attanasio', ""Chris O'Dowd""]",['Gareth Carrivick']
Morris From America,88,60,78,"['Comedy', 'Drama']",R,1h 31m,2016,"['Craig Robinson', 'Carla Juri', 'Lina Keller', 'Markees Christmas', 'Jakub Gierszał']",['Chad Hartigan']
Hotel Transylvania 2,56,64,58,"['Kids & Family', 'Comedy', 'Fantasy', 'Animation']",PG,1h 29m,2015,"['Adam Sandler', 'Andy Samberg', 'Selena Gomez', 'Kevin James', 'Steve Buscemi']",['Genndy Tartakovsky']
