name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
A Hole in the Head,67,49,61,"['Comedy', 'Drama']",,2h 0m,1959,"['Frank Sinatra', 'Edward G. Robinson', 'Eleanor Parker', 'Carolyn Jones', 'Thelma Ritter']",['Frank Capra']
More Than Honey,100,79,92,['Documentary'],,1h 35m,2012,"['John Hurt', 'Markus Imhoof']",['Markus Imhoof']
Heavy,87,66,80,['Drama'],R,1h 45m,1995,"['Shelley Winters', 'Liv Tyler', 'Pruitt Taylor Vince', 'Deborah Harry', 'Joe Grifasi']",['James Mangold']
Sole Proprietor,80,83,81,"['Action', 'Crime', 'Drama', 'Mystery & Thriller']",,1h 31m,2016,"['Alexandra Hellquist', 'Chris Graham', 'Teri Merry', 'Alexandra Chelaru', 'Jeff Paul']",['770851100']
Happily N'Ever After,6,34,15,"['Kids & Family', 'Comedy', 'Fantasy', 'Animation']",PG,1h 27m,2007,"['Sarah Michelle Gellar', 'Freddie Prinze Jr.', 'Andy Dick', 'Wallace Shawn', 'Patrick Warburton']",['Pauljbolger']
Kingsglaive: Final Fantasy XV,12,69,31,"['Fantasy', 'Adventure', 'Action', 'Animation']",PG-13,1h 50m,2016,"['Sean Bean', 'Aaron Paul', 'Lena Headey', 'Adrian Bouchet', 'Edward Saxby']",['Takeshi Nozue 5']
Pokémon the Movie 2000: The Power of One,19,56,31,"['Kids & Family', 'Adventure', 'Anime']",G,1h 21m,2000,"['Kathleen McInerney', 'Rachael Lillis', 'Maddie Blaustein', 'Eric Stuart', 'Michelle Goguen']",['Michael Haigney 9']
Take Me to the River: New Orleans,90,89,89,"['Documentary', 'Music']",,1h 50m,2022,"['Neville Brothers', 'Irma Thomas', 'Ledisi', 'Snoop Dogg', 'G-Eazy']",['Martin Shore']
Synchronicity,47,34,42,"['Sci-Fi', 'Mystery & Thriller']",R,1h 41m,2015,"['Chad McKnight', 'AJ Bowen', 'Brianne Davis', 'Scott Poythress', 'Michael Ironside']",['Jacob Gentry']
The Human Comedy,83,69,78,"['Comedy', 'Drama']",,1h 58m,1943,"['Mickey Rooney', 'Frank Morgan', 'James Craig', 'Jackie ""Butch"" Jenkins', 'Marsha Hunt']",['Clarence Brown']
The Hunted,29,47,35,"['Action', 'Mystery & Thriller']",R,1h 34m,2003,"['Tommy Lee Jones', 'Benicio del Toro', 'Connie Nielsen', 'Leslie Stefanson', 'John Finn']",['William Friedkin']
The Getaway King,80,67,75,"['Action', 'Comedy']",,1h 40m,2021,"['Dawid Ogrodnik', 'Robert Wieckiewicz', 'Jakub Gierszał', 'Marta Wągrocka', 'Rafał Zawierucha']",['Mateusz Rakowicz']
Holiday Heart,67,92,75,"['Drama', 'LGBTQ+']",TV14,1h 37m,2000,"['Ving Rhames', 'Alfre Woodard', 'Jesika Quynn Reynolds', 'Mykelti Williamson', 'Johnathan Wesley Wallace']",['Robert Townsend']
Eighth Grade,99,83,93,"['Comedy', 'Drama']",R,1h 33m,2018,"['Elsie Fisher', 'Daniel Zolghadri', 'Fred Hechinger', 'Imani Lewis', 'Luke Prael']",['Bo Burnham']
Wet Season,82,53,72,['Drama'],,1h 43m,2019,['Anthony Chen'],['Anthony Chen']
To Sleep With Anger,88,79,85,['Drama'],PG,1h 42m,1990,"['Danny Glover', 'Paul Butler', 'Mary Alice', 'Richard Brooks', 'Carl Lumbly']",['Charles Burnett']
My Dead Dad,83,56,74,['Drama'],,1h 33m,2021,"['Pedro Correa', 'Raymond Cruz', 'Courtney Dietz', 'Simon Rex', 'Booboo Stewart']",['Fabio Frey 2']
The September Issue,83,71,79,['Documentary'],PG-13,1h 30m,2009,"['Oscar de la Renta', 'Patrick Dempsey', 'John Galliano', 'Jean-Paul Gaultier', 'Candy Pratts']",['Rj Cutler']
Sweethearts of the Prison Rodeo,43,71,52,['Documentary'],,1h 29m,2009,"['Bradley Beesley', 'Bradley Beesley', 'Bradley Beesley', 'Amy Dobson', 'James D. Payne']",['Bradley Beesley']
The Age of Consequences,67,68,67,['Documentary'],,1h 20m,2016,"['Jared P. Scott', 'Jared P. Scott', 'Kelly Nyks', 'Jared P. Scott', 'Sophie Robinson']",['Jared Scott']
