name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
The Lady Vanishes,33,43,36,"['Mystery & Thriller', 'Comedy']",PG,1h 39m,1979,"['Elliott Gould', 'Cybill Shepherd', 'Angela Lansbury', 'Herbert Lom', 'Arthur Lowe']",['1042718 Anthony Page']
First Comes Love,50,66,55,['Documentary'],,1h 46m,2013,"['Nina Davenport', 'Eric E. Oleson', 'Nina Davenport', 'Nina Davenport', 'Nina Davenport']",['Nina Davenport']
Demon,92,54,79,"['Horror', 'Mystery & Thriller']",R,1h 34m,2015,"['Itay Tiran', 'Tomasz Schuchardt', 'Andrzej Grabowski', 'Adam Woronowicz', 'Wlodzimierz Press']",['Marcin Wrona']
Chacun Son Cinema,100,71,90,"['Comedy', 'Drama']",,1h 40m,2007,"['Isabelle Adjani', 'Anouk Aimée', 'George Babluani', 'Theodoros Angelopoulos', 'Olivier Assayas']","['Theo Angelopoulos', 'Oliver Assayas', 'Bille August']"
Home,71,71,71,['Drama'],,1h 40m,2020,"['Jake McLaughlin', 'Kathy Bates', 'Aisling Franciosi', 'Derek Richardson', 'James Jordan']",['Franke Potente']
Happy Christmas,76,37,63,"['Holiday', 'Comedy', 'Drama']",R,1h 18m,2014,"['Anna Kendrick', 'Melanie Lynskey', 'Mark Webber', 'Lena Dunham', 'Joe Swanberg']",['Joe Swanberg']
Wrong Cops,55,42,50,"['Comedy', 'Crime', 'Drama']",,1h 23m,2013,"['Mark Burnham', 'Éric Judor', 'Steve Little', 'Marilyn Manson', 'Grace Zabriskie']",['Quentin Dupieux']
Half of a Yellow Sun,51,36,46,['Drama'],R,1h 53m,2013,"['Thandiwe Newton', 'Chiwetel Ejiofor', 'Anika Noni Rose', 'Joseph Mawle', 'Hakeem Kae-Kazim']",['Biyi Bandele']
Pandora's Promise,65,71,67,['Documentary'],,1h 30m,2013,"['Stewart Brand', 'Richard Rhodes', 'Mark Lynas', 'Michael Shellenberger', 'Helen Caldicott']",['Robert Stone 3']
Bottled Up,33,40,35,['Drama'],R,1h 24m,2013,"['Melissa Leo', 'Marin Ireland', 'Josh Hamilton', 'Jamie Harrold', 'Fredric Lehne']",['Enid Zentelis 8']
