name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Frank Miller's Sin City: A Dame to Kill For,43,44,43,"['Action', 'Crime', 'Drama', 'Mystery & Thriller']",R,1h 41m,2014,"['Mickey Rourke', 'Jessica Alba', 'Josh Brolin', 'Joseph Gordon-Levitt', 'Rosario Dawson']","['Robert Rodriguez', 'Frank Miller']"
Ghost Bird,91,73,85,['Documentary'],,1h 25m,2009,"['Scott Crocker', 'Scott Crocker', 'Zoe Keating', 'Damir Frkovic', 'Scott Crocker']",['Scott Crocker']
Original Gangstas,53,48,51,['Action'],R,1h 38m,1996,"['Fred Williamson', 'Jim Brown', 'Pam Grier', 'Paul Winfield', 'Isabel Sanford']",['Lawrence G Cohen']
The Ninth Configuration,81,75,79,['Mystery & Thriller'],R,1h 48m,1980,"['Stacy Keach', 'Scott Wilson', 'Ed Flanders', 'Jason Miller', 'Neville Brand']",['William Peter Blatty']
Jamie Marks Is Dead,56,44,51,"['Drama', 'Horror']",,1h 41m,2014,"['Cameron Monaghan', 'Noah Silver', 'Morgan Saylor', 'Judy Greer', 'Madisen Beaty']",['Carter Smith']
Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?,40,31,37,"['Comedy', 'Drama']",R,1h 48m,1971,"['Dustin Hoffman', 'Jack Warden', 'Barbara Harris', 'David Burns', 'Gabriel Dell']",['Ulu Grosbard']
Barracuda,92,66,83,"['Mystery & Thriller', 'Drama']",,1h 40m,2017,"['Allison Tolman', 'Sophie Reid', 'JoBeth Williams', 'Luis Bordonada', 'Larry Jack Dotson']","['Jason Cortlund', 'Julia Halperin']"
The Skeleton Twins,86,69,80,"['Comedy', 'Drama', 'LGBTQ+']",R,1h 31m,2014,"['Bill Hader', 'Kristen Wiig', 'Luke Wilson', 'Ty Burrell', 'Boyd Holbrook']",['Craig Johnson 2']
The Odd Way Home,20,67,35,['Drama'],,1h 27m,2013,"['Rumer Willis', 'Veronica Cartwright', 'Chris Marquette', 'Brendan Sexton III', 'Bruce Altman']",['Rajeev Nirmalakhandan']
High Strung Free Dance,50,82,60,['Romance'],PG,1h 43m,2018,"['Thomas Doherty', 'Harry Jarvis', 'Juliet Doherty', 'Jane Seymour', 'Ace Bhatti']",['Michael Damian']
Catch Hell,0,32,10,"['Crime', 'Drama', 'Mystery & Thriller']",,1h 38m,2014,"['Ryan Phillippe', 'Joyful Drake', 'James DuMont', 'Russ Russo', 'Stephen Louis Grush']",['Ryan Philippe']
Kilimanjaro: To the Roof of Africa,90,39,73,"['Documentary', 'Adventure']",,40m,2002,"['Heidi Albertsen', 'Roger Bilham', 'Jacob Kyungai', 'Audrey Salkeld', 'Nicole Wineland-Thomson']",['David Breashears']
The Chase,40,37,39,"['Action', 'Comedy']",PG-13,1h 28m,1994,"['Charlie Sheen', 'Kristy Swanson', 'Henry Rollins', 'Josh Mostel', 'Wayne Grace']",['Adam Rifkin']
Burn,54,45,51,['Mystery & Thriller'],R,1h 28m,2019,"['Tilda Cobham-Hervey', 'Suki Waterhouse', 'Harry Shum Jr.', 'Shiloh Fernandez', 'Josh Hutcherson']",['Mike Gan']
Character,92,92,92,['Drama'],R,2h 0m,1997,"['Fedja van Huêt', 'Jan Decleir', 'Betty Schuurman', 'Victor Löw', 'Tamar van de Dop']",['Mike Van Diem']
ffolkes,43,47,44,['Action'],PG,1h 39m,1980,"['Roger Moore', 'James Mason', 'Anthony Perkins', 'George Baker', 'Lea Brodie']",['Andrew V Mclaglen']
The Human Scale,64,84,70,['Documentary'],,1h 23m,2012,"['Andreas Møl Dalsgaard', 'Andreas Møl Dalsgaard', 'Signe Byrge Sørensen', 'Kristian Eidnes Andersen', 'Manuel Alberto Claro']",['Andreas Mol Dalsgaard']
Jodorowsky's Dune,98,89,95,['Documentary'],PG-13,1h 28m,2013,"['Alejandro Jodorowsky', 'Amanda Lear', 'Brontis Jodorowsky', 'Chris Foss', 'Christian Vander']",['Frank Pavich']
Strange Powers: Stephin Merritt and the Magnetic Fields,77,75,76,['Documentary'],,1h 24m,2010,"['Kerthy Fix', ""Gail O'Hara"", 'Pamela Tanner Boll', 'Kerthy Fix', 'Paul Kloss']","['Kerthy Fix', 'Gail Ohara']"
The Wedding Party,43,25,37,"['Comedy', 'Drama']",,1h 38m,2010,"['Josh Lawson', 'Isabel Lucas', 'Steve Bisley', 'Adam Zwar', 'Nadine Garner']",['Amanda Jane']
We Think the World of You,80,27,62,"['Comedy', 'Drama']",PG,1h 34m,1988,"['Alan Bates', 'Gary Oldman', 'Max Wall', 'Frances Barber', 'Liz Smith']",['Colin Gregg']
The Day of the Locust,61,76,66,['Drama'],R,2h 24m,1975,"['Donald Sutherland', 'William Atherton', 'Karen Black', 'Burgess Meredith', 'Geraldine Page']",['John Schlesinger']
The Pretty One,50,46,48,"['Comedy', 'Drama']",R,1h 30m,2013,"['Zoe Kazan', 'Jake Johnson', 'John Carroll Lynch', 'Ron Livingston', ""Shae D'Lyn""]",['Jenee Lamarque']
Tusk,46,36,42,['Horror'],R,1h 41m,2014,"['Michael Parks', 'Justin Long', 'Haley Joel Osment', 'Genesis Rodriguez', 'Johnny Depp']",['Kevin Smith']
The BFG,75,57,69,"['Kids & Family', 'Fantasy', 'Adventure']",PG,1h 55m,2016,"['Mark Rylance', 'Ruby Barnhill', 'Penelope Wilton', 'Jemaine Clement', 'Rebecca Hall']",['Steve Spielberg']
And So It Goes,18,40,25,"['Romance', 'Comedy', 'Drama']",PG-13,1h 34m,2014,"['Michael Douglas', 'Diane Keaton', 'Sterling Jerins', 'Frances Sternhagen', 'Maurice Jones']",['Rob Reiner']
Manhunter,94,77,88,"['Mystery & Thriller', 'Crime', 'Drama']",R,1h 59m,1986,"['William Petersen', 'Kim Greist', 'Dennis Farina', 'Joan Allen', 'Brian Cox']",['Michael Mann']
The Leisure Seeker,38,57,44,"['Comedy', 'Drama', 'Adventure']",R,1h 52m,2017,"['Helen Mirren', 'Donald Sutherland', 'Christian McKay', 'Kirsty Mitchell', 'Joshua Mikel']",['Paolo Virzi']
Cam2Cam,0,7,2,"['Horror', 'Mystery & Thriller']",,1h 31m,2014,"['Tammin Sursok', 'Ben Wiggins', 'Sarah Bonrepaux', 'Jade Tailor', 'Vincent van Ommen']",['Joel Soisson']
Drones,33,29,31,['Mystery & Thriller'],,1h 39m,2013,"[""Matt O'Leary"", 'Eloise Mumford', 'Amir Khalighi', 'Grant Hubley', 'Treasure Mallory']",['Rick Rosenthal 2']
Locke,91,72,84,['Drama'],R,1h 24m,2013,"['Tom Hardy', 'Ruth Wilson', 'Andrew Scott', 'Tom Holland', 'Olivia Colman']",['Steve Knight 2']
Snowpiercer,94,73,87,"['Sci-Fi', 'Action', 'Mystery & Thriller', 'Drama']",R,2h 5m,2013,"['Chris Evans', 'Song Kang-ho', 'Tilda Swinton', 'Jamie Bell', 'Octavia Spencer']",['Bong Joon Ho']
Seventeen,82,89,84,['Drama'],,1h 40m,2019,"['Biel Montoro', 'Nacho Sánchez', 'Iñigo Aranburu', 'Kandido Uranga', 'Itsaso Arana']",['Daniel Sanchez Arevalo']
No Clue,33,50,38,['Comedy'],,1h 36m,2013,"['Brent Butt', 'Amy Smart', 'David Koechner', 'David Cubitt', 'Dan Payne']",['Carl Bessai']
Out of the Furnace,53,52,52,"['Crime', 'Drama', 'Mystery & Thriller']",R,1h 56m,2013,"['Christian Bale', 'Woody Harrelson', 'Casey Affleck', 'Forest Whitaker', 'Willem Dafoe']",['Scott Cooper']
Isolation,71,64,68,['Horror'],,1h 44m,2021,"['Alix Austin', 'Bob Ballou', 'Fine Belger', 'Nathan Breton', 'Adam R. Brown']","['Alix Austin', 'Adam R Brown', 'Larry Fessenden', 'Dennie Gordon', 'Andrew Kasch']"
Beneath,38,19,31,['Horror'],,1h 29m,2013,"['Brent Briscoe', 'Kurt Caceres', 'Eric Etebari', 'Jeff Fahey', 'Joey Kern']",['Ben Katai']
