name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
The Carpetbaggers,33,61,42,['Drama'],PG,2h 30m,1964,"['George Peppard', 'Alan Ladd', 'Carroll Baker', 'Bob Cummings', 'Martha Hyer']",['Edward Dmytryk']
Shepard & Dark,86,68,80,['Drama'],,1h 32m,2012,"['Treva Wurmfeld', 'Amy Hobby', 'Emily Wachtel', 'Treva Wurmfeld', 'Treva Wurmfeld']",['Treva Wurmfeld']
UFO Sweden,100,83,94,"['Adventure', 'Sci-Fi']",,1h 55m,2022,"['Inez Dahl Torhaug', 'Jesper Barkselius', 'Eva Melander', 'Sara Shirpey', 'Oscar Töringe']",['Victor Danell']
Ring of Fire,33,44,36,"['Drama', 'Biography', 'Romance']",TVPG,1h 30m,2013,"['Jewel', 'Frances Conroy', 'John Doe', 'Matt Ross', 'Austin M. Stack']",['Allison Anders']
Allegiance,29,41,33,"['Drama', 'Mystery & Thriller']",R,1h 31m,2012,"['Seth Gabel', 'Pablo Schreiber', 'Shad ""Bow Wow"" Moss', 'Aidan Quinn', 'Malik Yoba']",['Michael Connors 4']
From Beyond,80,70,76,"['Horror', 'Sci-Fi']",R,1h 25m,1986,"['Jeffrey Combs', 'Barbara Crampton', 'Ted Sorel', 'Ken Foree', 'Carolyn Purdy-Gordon']",['Stuart Gordon']
Photographic Memory,94,64,84,['Documentary'],,1h 24m,2011,"['Ross McElwee', 'Ross McElwee', 'Marie-Emmanuelle Hartness', 'Ross McElwee', 'Marie-Emmanuelle Hartness']",['Ross Mcelwee']
The Man With the Iron Fists,51,40,47,"['Action', 'Adventure']",R,1h 35m,2012,"['RZA', 'Russell Crowe', 'Cung Le', 'Lucy Liu', 'Rick Yune']",['Rza']
A Liar's Autobiography - The Untrue Story of Monty Python's Graham Chapman,44,45,44,"['Comedy', 'LGBTQ+', 'Animation']",R,1h 25m,2012,"['Graham Chapman', 'John Cleese', 'Terry Jones', 'Michael Palin', 'Carol Cleveland']","['Bill Jones 3', 'Jeff Simpson', 'Ben Timlett']"
The Miracle of Morgan's Creek,87,82,85,['Comedy'],,1h 39m,1944,"['Eddie Bracken', 'Betty Hutton', 'William Demarest', 'Diana Lynn', 'Brian Donlevy']",['Preston Sturges']
The Lifeguard,16,26,19,"['Comedy', 'Drama']",R,1h 38m,2013,"['Kristen Bell', 'David Lambert', 'Alex Shaffer', 'Mamie Gummer', 'Martin Starr']",['Liz Garcia']
Scars of Dracula,50,43,47,['Horror'],R,1h 34m,1970,"['Christopher Lee', 'Dennis Waterman', 'Jenny Hanley', 'Christopher Matthews', 'Wendy Hamilton']",['Roy Ward Baker']
Smashed,83,68,78,['Drama'],R,1h 21m,2012,"['Mary Elizabeth Winstead', 'Aaron Paul', 'Nick Offerman', 'Megan Mullally', 'Kyle Gallner']",['James Ponsoldt']
Crystal Fairy & the Magical Cactus,83,49,71,['Comedy'],,1h 40m,2013,"['Michael Cera', 'Gaby Hoffmann', 'Agustín Silva', 'José Miguel Silva', 'Juan Andrés Silva']",['Sebastian Silva 2']
Grave Encounters 2,17,27,20,"['Horror', 'Mystery & Thriller']",,1h 39m,2012,"['Reese Alexander', 'Stephanie Bennett', 'Jeffrey Bowyer-Chapman', 'Richard Harmon', 'Sean Rogerson']",['John Poliquin']
Storm Warning,100,37,78,['Horror'],R,1h 22m,2007,"['Nadia Farès', 'John Brumpton', 'Robert Taylor', 'Jamie Blanks', 'Everett De Roche']",['Jamie Blanks']
The Stormriders,100,66,88,['Fantasy'],PG-13,2h 8m,1998,"['Aaron Kwok', 'Ekin Cheng', 'Sonny Chiba', 'Kristy Yeung', 'Shu Qi']",['Andrew Lau']
