name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Tiptoes,20,23,21,"['Comedy', 'Drama']",R,1h 31m,2003,"['Gary Oldman', 'Peter Dinklage', 'Kate Beckinsale', 'Matthew McConaughey', 'Patricia Arquette']",['Matthew Bright']
Summer Camp,56,39,50,"['Horror', 'Mystery & Thriller']",R,1h 24m,2015,"['Diego Boneta', 'Jocelin Donahue', 'Maiara Walsh', 'Andrés Velencoso', 'Xavier Capdet']",['Alberto Marini']
Thomas & Friends: Sodor's Legend of the Lost Treasure,80,76,78,"['Kids & Family', 'Adventure', 'Animation']",,1h 3m,2015,"['Eddie Redmayne', 'John Hurt', 'Jamie Campbell Bower', 'Olivia Colman', 'William Hope']",['David Stoten']
'Twas the Fight Before Christmas,100,52,83,['Documentary'],,1h 31m,2021,"['Jeremy Morris', 'Becky Read', 'Julia Nottingham', 'Lisa Gomer']",['Becky Read']
War Gods of the Deep,40,23,34,"['Sci-Fi', 'Adventure', 'Fantasy']",,1h 25m,1965,"['Vincent Price', 'Tab Hunter', 'David Tomlinson', 'Susan Hart', 'John Le Mesurier']",['Jacques Tourneur']
Cloud Atlas,66,66,66,"['Drama', 'Mystery & Thriller', 'Sci-Fi']",R,2h 52m,2012,"['Tom Hanks', 'Halle Berry', 'Jim Broadbent', 'Hugo Weaving', 'Jim Sturgess']","['Lana Wachowski', 'Lilly Wachowski', 'Tom Tykwer']"
Character,92,92,92,['Drama'],R,2h 0m,1997,"['Fedja van Huêt', 'Jan Decleir', 'Betty Schuurman', 'Victor Löw', 'Tamar van de Dop']",['Mike Van Diem']
Genesis,89,47,75,['Drama'],,2h 9m,2018,"['Noée Abita', 'Paul Ahmarani', 'Marc Beaupré', 'Émilie Bierre', 'Émile Bilodeau']",['Philippe Lesage']
Halloween Ends,40,57,45,"['Holiday', 'Horror', 'Mystery & Thriller']",R,1h 51m,2022,"['Jamie Lee Curtis', 'Andi Matichak', 'James Jude Courtney', 'Will Patton', 'Rohan Campbell']",['David Gordon Green']
Outsourced,76,73,75,['Comedy'],PG-13,1h 38m,2006,"['Josh Hamilton', 'Ayesha Dharkar', 'Matt Smith', 'Rudolf Rodrigues', 'Sudha Shivpuri']",['John Jeffcoat']
