name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Kiss of Death,68,38,57,"['Crime', 'Drama']",R,1h 41m,1995,"['David Caruso', 'Nicolas Cage', 'Samuel L. Jackson', 'Helen Hunt', 'Kathryn Erbe']",['Barbet Schroeder']
The Loneliest Planet,74,31,59,"['Drama', 'Mystery & Thriller']",,1h 53m,2011,"['Gael García Bernal', 'Hani Furstenberg', 'Bidzina Gujabidze', 'Tali Pitakhelauri', 'Tako Pitakhelauri']",['1178548 Julia Loktev']
Patriots Day,80,86,82,"['Crime', 'Drama', 'Mystery & Thriller']",R,2h 10m,2016,"['Mark Wahlberg', 'Kevin Bacon', 'John Goodman', 'J.K. Simmons', 'Michelle Monaghan']",['Pete Berg']
Ai Weiwei: The Fake Case,93,69,85,['Documentary'],,1h 26m,2013,"['Andreas Johnsen', 'Andreas Johnsen']",['Andreas Johnsen']
Storks,65,62,63,"['Kids & Family', 'Comedy', 'Adventure', 'Animation']",PG,1h 23m,2016,"['Andy Samberg', 'Katie Crown', 'Kelsey Grammer', 'Jennifer Aniston', 'Ty Burrell']","['Nick Stoller', 'Doug Sweetland']"
TransFatty Lives,88,92,89,"['Biography', 'Documentary']",,1h 23m,2015,"[""Patrick O'Brien"", 'Michele Dupree', 'Darin Hallinan', ""Patrick O'Brien"", ""Patrick O'Brien""]",['Patrick Obrien 3']
The Lobster,87,65,79,"['Romance', 'Comedy', 'Fantasy', 'Drama', 'Sci-Fi']",R,1h 58m,2015,"['Colin Farrell', 'Rachel Weisz', 'Léa Seydoux', 'John C. Reilly', 'Olivia Colman']",['Yorgos Lanthimos']
Howl,63,39,55,['Horror'],,1h 29m,2015,"['Ed Speleers', 'Holly Weston', 'Elliot Cowan', 'Amit Shah', 'Sam Gittins']",['Paul Hyett']
Repeaters,20,33,24,"['Drama', 'Sci-Fi', 'Mystery & Thriller']",,1h 29m,2010,"['Dustin Milligan', 'Amanda Crew', 'Richard de Klerk', 'Ben Immanuel', 'Teach Grant']",['Carl Bessai']
Luna,50,53,50,"['Drama', 'Fantasy']",,1h 41m,2014,"['Ben Daniels', 'Dervla Kirwan', 'Stephanie Leonidas', 'Michael Maloney', 'Maurice Roëves']",['Dave Mckean']
Frequencies,100,76,91,"['Sci-Fi', 'Fantasy']",,1h 44m,2014,"['Daniel Fraser', 'Eleanor Wyld', 'Owen Pugh', 'David Broughton-Davies', 'Emma Powell']",['Darren Paul Fisher 2']
The Last Time I Saw Paris,70,50,63,['Drama'],,1h 56m,1954,"['Elizabeth Taylor', 'Van Johnson', 'Walter Pidgeon', 'Donna Reed', 'Eva Gabor']",['1001975 Richard Brooks']
The True Cost,63,81,69,"['Documentary', 'Drama']",PG-13,1h 32m,2015,"['Livia Giuggioli', 'Stella McCartney', 'Vandana Shiva', 'Lucy Siegle', 'Richard D. Wolff']",['Andrew Morgan 4']
Separation,7,35,16,"['Horror', 'Mystery & Thriller']",R,1h 47m,2021,"['Violet McGraw', 'Brian Cox', 'Rupert Friend', 'Madeline Brewer', 'Mamie Gummer']",['William Brent Bell']
