name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Sweeney Todd: The Demon Barber of Fleet Street,86,81,84,"['Musical', 'Mystery & Thriller', 'Crime', 'Drama']",R,1h 57m,2007,"['Johnny Depp', 'Helena Bonham Carter', 'Alan Rickman', 'Timothy Spall', 'Sacha Baron Cohen']",['Tim Burton']
Annie,29,59,39,"['Kids & Family', 'Musical', 'Comedy']",PG,1h 58m,2014,"['Jamie Foxx', 'Quvenzhané Wallis', 'Rose Byrne', 'Bobby Cannavale', 'Adewale Akinnuoye-Agbaje']",['Will Gluck']
Big Driver,50,29,42,['Mystery & Thriller'],TV14,1h 30m,2014,"['Maria Bello', 'Olympia Dukakis', 'Joan Jett', 'Will Harris', 'Ann Dowd']",['Mikael Salomon']
The Discoverers,85,54,74,"['Comedy', 'Drama']",,1h 44m,2012,"['Griffin Dunne', 'Madeleine Martin', 'Devon Graye', 'John C. McGinley', 'Dreama Walker']",['Justin Schwarz']
Beyond the Lights,84,75,81,"['Drama', 'Romance']",PG-13,1h 56m,2014,"['Gugu Mbatha-Raw', 'Nate Parker', 'Minnie Driver', 'Danny Glover', 'Machine Gun Kelly']",['Gina Princebythewood']
A Most Violent Year,90,69,83,"['Crime', 'Drama', 'Mystery & Thriller']",R,2h 4m,2014,"['Oscar Isaac', 'Jessica Chastain', 'David Oyelowo', 'Alessandro Nivola', 'Albert Brooks']",['Jc Chandor']
Documented,75,66,72,['Documentary'],,1h 29m,2013,"['Jose Antonio Vargas', 'Ann Lupo', 'Jose Antonio Vargas']","['Jose Antonio Vargas', 'Ann Lupo 2']"
Monkey Kingdom,93,76,87,['Documentary'],G,1h 22m,2015,"['Tina Fey', 'Mark Linfield', 'Alastair Fothergill', 'Mark Linfield', 'Mark Linfield']","['Mark Linfield 57', 'Alastair Fothergill']"
Preservation,50,23,40,"['Mystery & Thriller', 'Horror']",,1h 30m,2014,"['Wrenn Schmidt', 'Pablo Schreiber', 'Aaron Staton', 'Cody Saintgnue', 'Nick Saso']",['Christopher Denham']
Black or White,39,65,47,['Drama'],PG-13,2h 1m,2014,"['Kevin Costner', 'Octavia Spencer', 'Jillian Estell', 'Bill Burr', 'Mpho Koaho']",['Mike Binder']
Being Evel,98,83,93,"['Documentary', 'Biography']",,1h 42m,2015,"['Daniel Junge', 'Daniel Junge', 'Davis Coombe', 'Johnny Knoxville', 'Mat Hoffman']",['Daniel Junge']
Spy,95,78,89,"['Comedy', 'Action']",R,1h 55m,2015,"['Melissa McCarthy', 'Jason Statham', 'Rose Byrne', 'Miranda Hart', 'Bobby Cannavale']",['Paul Feig']
Laggies,65,50,59,"['Comedy', 'Drama', 'Romance']",R,1h 40m,2014,"['Keira Knightley', 'Chloë Grace Moretz', 'Sam Rockwell', 'Ellie Kemper', 'Mark Webber']",['1187785 Lynn Shelton']
Society,64,60,62,['Horror'],R,1h 39m,1989,"['Billy Warlock', 'Devin DeVasquez', 'Evan Richards', 'Ben Meyerson', 'Charles Lucia']",['Brian Yuzna']
