name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Oka! Amerikee,71,41,60,['Drama'],,1h 46m,2010,"['Kris Marshall', 'Haviland Morris', 'Will Yun Lee', 'Peter Riegert', 'Isaach de Bankolé']",['Lavinia Currier']
Greenwich Village: Music That Defined a Generation,71,44,61,['Documentary'],,2h 1m,2012,"['Laura Archibald', 'Laura Archibald', 'Rob Lindsay', 'Kevin Wallis']",['Laura Archibald']
Hansel & Gretel: Witch Hunters,16,53,28,"['Fantasy', 'Horror', 'Action', 'Adventure']",R,1h 28m,2013,"['Jeremy Renner', 'Gemma Arterton', 'Famke Janssen', 'Peter Stormare', 'Thomas Mann']",['Tommy Wirkola']
Prince Avalanche,82,53,72,"['Comedy', 'Drama']",R,1h 33m,2013,"['Paul Rudd', 'Emile Hirsch', 'Lance LeGault', 'Joyce Payne', 'Gina Grande']",['David Gordon Green']
Resolution,80,65,75,"['Horror', 'Mystery & Thriller']",,1h 33m,2012,"['Peter Cilella', 'Vinny Curran', 'Zahn McClarnon', 'Bill Oberst Jr.', 'Kurt David Anderson']","['Justin Benson', 'Aaron Moorhead']"
The Color of Paradise,87,96,90,['Drama'],PG,1h 30m,1999,"['Mohsen Ramezani', 'Hossein Mahjoub', 'Salime Feizi', 'Elham Sharifi', 'Farahnaz Safari']",['Majid Majidi']
Won't Back Down,35,61,43,['Drama'],PG,2h 1m,2012,"['Maggie Gyllenhaal', 'Viola Davis', 'Holly Hunter', 'Oscar Isaac', 'Rosie Perez']",['Daniel Barnz']
Molly's Theory of Relativity,10,12,10,['Drama'],,1h 42m,2013,"['Rebecca Schull', 'Adam LeFevre', 'Daisy Tahan', 'Sophia Takal', 'Cady Huffman']",['Jeff Lipsky']
Admission,37,32,35,"['Comedy', 'Drama']",PG-13,1h 57m,2013,"['Tina Fey', 'Paul Rudd', 'Michael Sheen', 'Wallace Shawn', 'Gloria Reuben']",['Paul Weitz']
The Seasoning House,21,41,27,"['Horror', 'Mystery & Thriller']",,1h 30m,2012,"['Rosie Day', 'Sean Pertwee', 'Kevin Howarth', 'Anna Walton', 'Jemma Powell']",['Paul Hyett']
The Numbers Station,30,31,30,"['Action', 'Mystery & Thriller']",R,1h 29m,2013,"['John Cusack', 'Malin Akerman', 'Liam Cunningham', 'Richard Brake', 'Bryan Dick']",['Kasper Barfoed']
Things Never Said,67,82,72,['Drama'],R,1h 51m,2012,"['Shanola Hampton', 'Elimu Nelson', 'Omari Hardwick', 'Tamala Jones', 'Michael Beach']",['Charles Murray 2']
Last Love,33,53,39,['Drama'],,1h 56m,2013,"['Michael Caine', 'Clémence Poésy', 'Justin Kirk', 'Michelle Goddet', 'Jane Alexander']",['Sandra Nettelbeck']
Invasion of the Bee Girls,44,32,40,['Sci-Fi'],R,1h 25m,1973,"['Victoria Vetri', 'William Smith', 'Anitra Ford', 'Ben Hammer', 'Anna Aries']",['Denis Sanders']
The Host,25,75,41,"['Crime', 'Drama', 'Mystery & Thriller']",R,1h 43m,2020,"['Maryam Hassouni', 'Mike Beckingham', 'Dougie Poynter', 'Nigel Barber', 'Suan-Li Ong']",['Andy Newbery']
Red Line 7000,60,33,51,"['Adventure', 'Drama']",,1h 50m,1965,"['James Caan', 'Laura Devon', 'Gail Hire', 'Charlene Holt', 'John Robert Crawford']",['Howard Hawks']
A Man in a Hurry (Un homme pressé),44,83,57,[],,2018,2018,"['Fabrice Luchini', 'Leïla Bekhti', 'Rebecca Marder', 'Igor Gotesman', 'Hervé Mimran']",['Herve Mimran']
