name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
The Swimmer,92,81,88,"['Drama', 'LGBTQ+']",,1h 25m,2021,"['Omer Perelman Striks', 'Asaf Jonas', 'Igal Reznik', 'Nadia Kucher', 'Aviv Karmi']",['Adam Kalderon 2']
Attica,100,85,94,"['Documentary', 'History']",,1h 56m,2021,"['Clarence Jones', 'Stanley Nelson', 'Traci Curry', 'Stanley Nelson', 'Stanley Nelson']","['Stanley Nelson', 'Traci Curry 2']"
Afternoon Delight,66,41,57,"['Comedy', 'Drama']",R,1h 39m,2013,"['Kathryn Hahn', 'Juno Temple', 'Josh Radnor', 'Jane Lynch', 'Jessica St. Clair']",['Joey Soloway']
Ride Along 2,14,48,25,"['Comedy', 'Action']",PG-13,1h 41m,2016,"['Ice Cube', 'Kevin Hart', 'Tika Sumpter', 'Benjamin Bratt', 'Olivia Munn']",['Tim Story']
The Incredibly True Adventure of Two Girls in Love,79,69,75,['Romance'],R,1h 34m,1995,"['Laurel Holloman', 'Nicole Ari Parker', 'Maggie Moore', 'Kate Stafford', 'Sabrina Artel']",['Maria Maggenti']
Chef,50,52,50,"['Comedy', 'Drama']",,2h 13m,2017,"['Saif Ali Khan', 'Padmapriya', 'Svar Kamble', 'Chandan Roy Sanyal', 'Dinesh Nair']",['Raja Krishna Menon']
Around the Block,67,38,57,['Drama'],,1h 44m,2013,"['Christina Ricci', 'Hunter Page-Lochard', 'Mark Coles Smith', 'Jack Thompson', 'Matt Nable']",['Sarah Spillane']
Contracted,50,29,42,"['Horror', 'Mystery & Thriller']",,1h 24m,2013,"['Najarra Townsend', 'Caroline Williams', 'Alice Macdonald', 'Katie Stegeman', 'Matt Mercer']",['Eric England']
The Hero of Color City,29,46,34,"['Kids & Family', 'Adventure', 'Animation']",G,1h 17m,2014,"['Christina Ricci', 'Rosie Perez', 'Craig Ferguson', 'Wayne Brady', 'David Kaye']",['Frank Gladstone']
Flex Is Kings,75,38,62,['Documentary'],,1h 23m,2013,"['Andrew Boyce', ""Jamar 'Soup' Campbell"", 'Jeff Takacs', 'Vibez', 'Michael Beach Nichols']","['Michael Beach Nichols', 'Deidre Schoo']"
How I Live Now,66,55,62,['Drama'],R,1h 41m,2013,"['Saoirse Ronan', 'Tom Holland', 'Anna Chancellor', 'George MacKay', 'Harley Bird']",['Kevin Macdonald']
The Forest of Love,100,60,86,"['Drama', 'Horror', 'Mystery & Thriller']",,2h 31m,2019,"['Kippei Shiina', 'Kyoko Hinami', 'Michael Shen', 'Shinnosuke Mitsushima', 'Eri Kamataki']",['Sion Sono']
36 Hours,83,77,81,['Mystery & Thriller'],,1h 55m,1964,"['James Garner', 'Eva Marie Saint', 'Rod Taylor', 'Werner Peters', 'Alan Napier']",['George Seaton']
A Previous Engagement,37,33,35,"['Romance', 'Comedy']",,1h 58m,2008,"['Juliet Stevenson', 'Tchéky Karyo', 'Daniel Stern', 'Valerie Mahaffey', 'Kate Miles']",['Joan Carr Wiggin']
Sharknado 2: The Second One,61,31,51,"['Action', 'Mystery & Thriller', 'Sci-Fi', 'Adventure', 'Comedy', 'Horror']",TV14,1h 30m,2014,"['Ian Ziering', 'Tara Reid', 'Vivica A. Fox', 'Kari Wuhrer', 'Mark McGrath']",['Anthony C Ferrante']
Larry Crowne,37,41,38,"['Romance', 'Comedy']",PG-13,1h 38m,2011,"['Tom Hanks', 'Julia Roberts', 'Bryan Cranston', 'Cedric the Entertainer', 'Taraji P. Henson']",['Tom Hanks']
