name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
I Am Ali,65,59,62,"['Documentary', 'Biography']",PG,1h 54m,2014,"['Muhammad Ali', 'Hana Ali', 'George Foreman', 'Muhammad Ali Jr.', 'Jim Brown']",['Clare Lewins']
Siegfried,91,91,91,"['Fantasy', 'Adventure', 'Drama']",,1h 58m,1924,"['Paul Richter', 'Margarethe Schon', 'Hanna Ralph', 'Theodor Loos', 'Hans Adalbert Schlettow']",['Fritz Lang']
Attila Marcel,79,57,71,['Comedy'],,1h 46m,2013,"['Guillaume Gouix', 'Anne Le Ny', 'Bernadette Lafont', 'Hélène Vincent', 'Luis Rego']",['Sylvain Chomet']
Oldboy,39,37,38,"['Mystery & Thriller', 'Drama']",R,1h 43m,2013,"['Josh Brolin', 'Elizabeth Olsen', 'Sharlto Copley', 'Michael Imperioli', 'Linda Emond']",['Spike Lee']
The Little Foxes,100,87,95,['Drama'],,1h 56m,1941,"['Bette Davis', 'Herbert Marshall', 'Dan Duryea', 'Teresa Wright', 'Richard Carlson']",['William Wyler']
Werewolf by Night,89,89,89,"['Fantasy', 'Action', 'Adventure', 'Horror']",,54m,2022,"['Gael García Bernal', 'Laura Donnelly', 'Harriet Sansom Harris', 'Michael Giacchino', 'Heather Quinn']",['Michael Giacchino']
Big Joy: The Adventures of James Broughton,91,72,84,['Documentary'],,1h 22m,2013,"['Dawn Logsdon', 'Stephen Silha', 'Eric Slade', 'Franklin Abbott', 'Libby Atkins']","['Dawn Logsdon', 'Stephen Silha', 'Eric Slade']"
May I Kill U?,13,47,24,"['Comedy', 'Horror', 'Mystery & Thriller']",,1h 27m,2012,"['Kevin Bishop', 'Jack Doolan', 'Frances Barber', 'Kasia Koleczek', 'Rosemary Leach']",['Stuart Urban']
Pompeii,27,34,29,"['Adventure', 'Action', 'History', 'Drama']",PG-13,1h 45m,2014,"['Kit Harington', 'Carrie-Anne Moss', 'Emily Browning', 'Adewale Akinnuoye-Agbaje', 'Jessica Lucas']",['Paul Anderson']
Tru Loved,39,39,39,"['Comedy', 'Drama', 'Romance', 'LGBTQ+']",R,1h 39m,2008,"['Najarra Townsend', 'Jake Abel', 'Matthew Thompson', 'Tye Olson', 'Alexandra Paul']",['Stewart Wade']
The Monuments Men,30,44,34,"['History', 'Drama', 'War']",PG-13,1h 58m,2014,"['George Clooney', 'Matt Damon', 'Bill Murray', 'John Goodman', 'Jean Dujardin']",['George Clooney']
"Sex, Lies, and Videotape",96,79,90,['Drama'],R,1h 41m,1989,"['James Spader', 'Andie MacDowell', 'Peter Gallagher', 'Laura San Giacomo', 'Ron Vawter']",['Steven Soderbergh']
The Thin Man Goes Home,75,79,76,"['Comedy', 'Drama']",,1h 40m,1944,"['William Powell', 'Myrna Loy', 'Lucile Watson', 'Gloria DeHaven', 'Anne Revere']",['Richard Thorpe']
The Son of Bigfoot,75,43,64,"['Kids & Family', 'Comedy', 'Adventure', 'Animation']",PG,1h 32m,2017,"['Pappy Faulkner', 'Christopher L. Parson', 'Cinda Adams', 'Joey Camen', 'David Epstein']","['Jeremy Degruson', 'Ben Stassen']"
Mother of George,91,65,82,['Drama'],R,1h 47m,2013,"['Isaach de Bankolé', 'Danai Gurira', 'Anthony Okungbowa', 'Bukky Ajayi', 'Yaya DaCosta']",['Andrew Dosunmu']
Big Sur,44,37,41,['Drama'],R,1h 40m,2013,"['Stana Katic', 'Radha Mitchell', 'Josh Lucas', 'Kate Bosworth', 'Henry Thomas']",['Mike Polish']
Pulling Strings,58,71,62,"['Romance', 'Comedy']",PG,1h 52m,2013,"['Tom Arnold', 'Jaime Camil', 'Stockard Channing', 'Omar Chaparro', 'Laura Ramsey']",['Pitipol Ybarra']
The Punk Singer,91,83,88,"['Documentary', 'Biography', 'Music']",,1h 21m,2013,"['Kathleen Hanna', 'Corin Tucker', 'Allison Victoria-Wolfe', 'Ann Powers', 'Carrie Brownstein']",['Sini Anderson']
The Final Terror,33,25,30,"['Horror', 'Mystery & Thriller']",R,1h 22m,1983,"['Adrian Zmed', 'Daryl Hannah', 'Rachel Ward', 'John Friedrich', 'Joe Pantoliano']",['1022918 Andrew Davis']
Ms. 45,85,72,80,['Mystery & Thriller'],R,1h 22m,1981,"['Zoë Lund', 'S. Edward Singer', 'Jack Thibeau', 'Peter Yellen', 'Darlene Stuto']",['Jimmy Laine']
Grand Champion,20,67,35,"['Kids & Family', 'Drama']",G,1h 33m,2002,"['Joey Lauren Adams', 'Jacob Fisher', 'Emma Roberts', 'Barry Tubb', 'Cache Williams']",['Barry Tubb']
Girl on a Bicycle,8,54,23,"['Romance', 'Comedy']",R,1h 41m,2013,"['Vincenzo Amato', 'Nora Tschirner', 'Paddy Considine', 'Louise Monnot', 'Stéphane Debac']",['Jeremy Leven']
Awful Nice,22,37,27,['Comedy'],R,1h 28m,2013,"['James Pumphrey', 'Alex Rennie', 'Christopher Meloni', 'Brett Gelman', 'Keeley Hazell']",['Todd Sklar']
Devil's Workshop,57,47,53,['Horror'],R,1h 26m,Horror,"['Radha Mitchell', 'Timothy Granaderos', 'Emile Hirsch', 'Miles Doleac', 'Lindsay Anne Williams']",['Chris Vonhoffmann']
The Paw Project,100,82,93,['Documentary'],,58m,2012,"['Jennifer Conrad', 'Audrey M. Steele', 'Danna Kinsky', 'Allan Holzman']",['Jennifer Conrad']
Into the Inferno,92,73,85,['Documentary'],,1h 44m,2016,"['Werner Herzog', 'Clive Oppenheimer', 'Katia Krafft', 'Maurice Krafft', 'Tim D. White']","['Werner Herzog', 'Clive Oppenheimer 2']"
Transformers: Age of Extinction,18,50,28,"['Action', 'Adventure', 'Sci-Fi']",PG-13,2h 45m,2014,"['Mark Wahlberg', 'Stanley Tucci', 'Li Bingbing', 'Kelsey Grammer', 'Nicola Peltz']",['Michael Bay']
Closed Circuit,43,31,39,['Mystery & Thriller'],R,1h 36m,2013,"['Eric Bana', 'Rebecca Hall', 'Ciarán Hinds', 'Jim Broadbent', 'Riz Ahmed']",['John Crowley']
Raging Bull,92,93,92,"['Biography', 'Drama']",R,2h 8m,1980,"['Robert De Niro', 'Cathy Moriarty', 'Joe Pesci', 'Frank Vincent', 'Nicholas Colasanto']",['Martin Scorsese']
Kiss the Water,87,53,75,"['Documentary', 'Biography']",,1h 20m,2013,"['Richard Poe', 'Gerda Stevenson', 'Eric Steel', 'Andrea Calderwood', 'Eric Steel']",['Eric Steel']
Life According to Sam,100,91,96,['Documentary'],,1h 34m,2013,"['Sean Fine', 'Andrea Nix', 'Sheila Nevins', 'Nancy Abraham', 'Miriam Weintraub']","['Sean Fine', 'Andrea Nix Fine']"
Targets,91,81,87,['Mystery & Thriller'],R,1h 32m,1968,"['Boris Karloff', ""Tim O'Kelly"", 'Nancy Hsueh', 'James Brown', 'Sandy Baron']",['Peter Bogdanovich']
