name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Paradox,50,37,45,['Action'],,1h 41m,2017,"['Louis Koo', 'Yue Wu', 'Ka Tung Lam', 'Chris Collins', 'Tony Jaa']",['Wilson Yip']
Tiger Eyes,63,53,59,['Drama'],PG-13,1h 32m,2012,"['Willa Holland', 'Tatanka Means', 'Amy Jo Johnson', 'Elise Eberle', 'Cynthia Stevenson']",['Lawrence Blume']
Holiday in the Wild,38,49,41,"['Holiday', 'Romance']",,1h 25m,2019,"['Kristin Davis', 'Rob Lowe', 'Fezile Mpela', 'Johnowen Lowe', 'Colin Moss']",['Ernie Barbarash']
Overcomer,56,98,70,['Drama'],PG,1h 55m,2019,"['Alex Kendrick', 'Priscilla C. Shirer', 'Cameron Arnett', 'Shari Rigby', 'Aryn Wright-Thompson']",['Alex Kendrick']
The Russian Five,100,98,99,['Documentary'],,1h 42m,2018,"['Jeff Daniels', 'Sergei Fedorov', 'Viacheslav Fetisov', 'Wayne Gretzky', 'Vladimir Konstantinov']",['Joshua Riehl']
Someone Great,83,65,77,"['Romance', 'Comedy']",R,1h 32m,2019,"['Gina Rodriguez', 'Brittany Snow', 'DeWanda Wise', 'LaKeith Stanfield', 'Michelle Buteau']",['Jennifer Kaytin Robinson']
Freeway II: Confessions of a Trickbaby,36,64,45,"['Comedy', 'Drama']",R,1h 37m,1999,"['Natasha Lyonne', 'Maria Celedonio', 'Vincent Gallo', 'David Alan Grier', 'Michael T. Weiss']",['Matthew Bright']
Patriot Games,72,72,72,"['Mystery & Thriller', 'Action']",R,1h 56m,1992,"['Harrison Ford', 'Anne Archer', 'Patrick Bergin', 'Sean Bean', 'Thora Birch']",['Phillip Noyce']
Ever Since the World Ended,75,28,59,"['Sci-Fi', 'Drama']",,1h 18m,2001,"['Adam Savage', 'Mark Routhier', 'Angie Thieriot', 'Josiah Clark', 'Jessica Viola']","['Calum Grant', 'Joshua Atesh Litle']"
Trial by Jury,8,29,15,['Mystery & Thriller'],R,1h 42m,1994,"['Joanne Whalley', 'Armand Assante', 'Gabriel Byrne', 'William Hurt', 'Kathleen Quinlan']",['Heywood Gould']
