name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Submission,51,50,50,['Drama'],R,1h 46m,2017,"['Stanley Tucci', 'Addison Timlin', 'Kyra Sedgwick', 'Janeane Garofalo', 'Ritchie Coster']",['Richard Levine']
The First Purge,55,27,45,"['Action', 'Mystery & Thriller', 'Horror']",R,1h 37m,2018,"[""Y'lan Noel"", 'Lex Scott Davis', 'Joivan Wade', 'Mugga', 'Patch Darragh']",['Gerard Mcmurray']
Ghost Rider: Spirit of Vengeance,19,31,23,"['Action', 'Fantasy']",PG-13,1h 36m,2011,"['Nicolas Cage', 'Idris Elba', 'Ciarán Hinds', 'Violante Placido', 'Fergus Riordan']","['Mark Neveldine', 'Brian Taylor']"
Hidden in Plain Sight,78,70,75,['Documentary'],,1h 11m,2003,"['Martin Sheen', 'John Smihula', 'VÍvÍ Letsou', 'John Smihula', 'Andrès Thomas Conteris']",['John Smihula']
"Game Over, Man!",18,47,27,"['Comedy', 'Action']",TVMA,1h 41m,2018,"['Adam DeVine', 'Anders Holm', 'Blake Anderson', 'Neal McDonough', 'Kyle Newacheck']",['Kyle Newacheck']
Finian's Rainbow,53,52,52,['Fantasy'],G,2h 25m,1968,"['Fred Astaire', 'Petula Clark', 'Tommy Steele', 'Keenan Wynn', 'Al Freeman Jr.']",['Francis Ford Coppola']
Suck,50,53,50,"['Comedy', 'Horror']",R,1h 31m,2009,"['Malcolm McDowell', 'Jessica Paré', 'Dave Foley', 'Nicole de Boer', 'Henry Rollins']",['Rob Stefaniuk']
Paris,66,66,66,"['Comedy', 'Drama', 'Romance']",R,2h 8m,2008,"['Juliette Binoche', 'Romain Duris', 'Fabrice Luchini', 'Albert Dupontel', 'François Cluzet']",['Cedric Klapisch']
Dark House,9,23,13,"['Horror', 'Mystery & Thriller']",R,1h 43m,2014,"['Luke Kleintank', 'Alex McKenna', 'Zack Ward', 'Lacey Anzelc', 'Ethan S. Smith']",['Victor Salva']
Molly Moon and the Incredible Book of Hypnotism,29,40,32,"['Kids & Family', 'Adventure']",PG,1h 38m,2015,"['Dominic Monaghan', 'Lesley Manville', 'Emily Watson', 'Joan Collins', 'Raffey Cassidy']",['Christopher N Rowley']
Lockdown,58,78,64,"['Drama', 'Action']",R,1h 41m,2003,"['Richard T. Jones', 'Gabriel Casseus', 'Melissa De Sousa', 'Bill Nunn', 'Clifton Powell']",['John Luessenhop']
Bad Samaritan,53,66,57,['Mystery & Thriller'],R,1h 47m,2018,"['David Tennant', 'Robert Sheehan', 'Carlito Olivero', 'Kerry Condon', 'Jacqueline Byers']",['Dean Devlin']
Pippi Longstocking,43,55,47,"['Kids & Family', 'Musical', 'Animation']",G,1h 15m,1997,"['Melissa Altro', ""Catherine O'Hara"", 'Carole Pope', 'David Thomas', 'Gordon Pinsent']","['Michael Schaack', 'Clive A Smith']"
The Lodgers,57,38,50,"['Horror', 'Mystery & Thriller']",R,1h 33m,2017,"['Charlotte Vega', 'Bill Milner', 'Eugene Simon', 'David Bradley', ""Deirdre O'Kane""]",['Brian Omalley']
Popstar: Never Stop Never Stopping,79,65,74,"['Comedy', 'Music']",R,1h 26m,2016,"['Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer', 'Sarah Silverman', 'Tim Meadows']","['Akiva Schaffer', '1180165 Jorma Taccone']"
The Road to Wellville,39,44,40,['Comedy'],R,2h 0m,1994,"['Anthony Hopkins', 'Bridget Fonda', 'Matthew Broderick', 'John Cusack', 'Dana Carvey']",['1042742 Alan Parker']
Everything Everywhere All at Once,94,86,91,"['Comedy', 'Adventure', 'Sci-Fi', 'Fantasy']",R,2h 12m,2022,"['Michelle Yeoh', 'Stephanie Hsu', 'Ke Huy Quan', 'James Hong', 'Jamie Lee Curtis']","['Daniel Kwan 2', 'Daniel Scheinert']"
Ratter,60,64,61,"['Mystery & Thriller', 'Drama']",R,1h 20m,2015,"['Ashley Benson', 'Matt McGorry', 'Karl Glusman', 'Rebecca Naomi Jones', 'Michael William Freeman']",['Branden Kramer 2']
Strange Nature,43,74,53,['Mystery & Thriller'],,1h 40m,2018,"['Stephen Tobolowsky', 'John Morrison', 'Lisa Sheridan', 'Carlos Alazraqui', 'Tiffany Shepis']",['James Ojala 2']
Flamin' Hot,69,88,75,"['Comedy', 'Drama', 'Biography']",PG-13,2h 9m,2023,"['Jesse Garcia', 'Annie Gonzalez', 'Emilio Rivera', 'Dennis Haysbert', 'Tony Shalhoub']",['Eva Longoria']
