name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Further Beyond,100,100,99,['Documentary'],,1h 29m,2016,"['Joe Lawlor', 'Christine Molloy', 'Joe Lawlor', 'Christine Molloy', 'Joe Lawlor']","['Joe Lawlor', 'Christine Molloy']"
We Believe In Dinosaurs,91,80,87,['Documentary'],,1h 45m,2019,"['Clayton Brown', 'Monica Long Ross', 'Clayton Brown', 'Monica Long Ross', 'Amy Ellison']","['Clayton Brown', 'Monica Long Ross']"
Ladyworld,52,33,45,['Mystery & Thriller'],,1h 33m,2018,"['Ariela Barer', 'Annalise Basso', 'Ryan Simpkins', ""Odessa A'zion"", 'Maya Hawke']",['Amanda Kramer']
Alleluia! The Devil's Carnival,100,84,94,"['Musical', 'Fantasy']",,1h 38m,2015,"['David Hasselhoff', 'Emilie Autumn', 'Paul Sorvino', 'Adam Pascal', 'Ted Neeley']",['Darren Lynn Bausman']
Beauties of the Night,100,75,91,['Comedy'],,1h 30m,1952,"['Michel Simon', 'Gérard Philipe', 'Nicole Besnard', 'Simone Valere', 'Carlo Ninchi']",['Rene Clair 2']
The Bridge,73,33,59,['Drama'],,1h 28m,1999,"['Carole Bouquet', 'Gérard Depardieu', 'Charles Berling', 'Stanislas Crevillen', 'Dominique Reymond']","['Gerard Depardieu', 'Frederic Auburtin']"
Riverdance: The Animated Adventure,57,70,61,"['Fantasy', 'Animation']",,1h 40m,2021,"['Brendan Gleeson', 'Pierce Brosnan', 'Lilly Singh', 'Jermaine Fowler', 'John Kavanagh']","['Eamonn Butler', 'Dave Rosenbaum']"
Moonlight Sonata: Deafness in Three Movements,86,90,87,['Documentary'],,1h 30m,2019,['Irene Taylor'],['Irene Taylor 2']
Dead of Night,93,86,90,['Horror'],,1h 44m,1945,"['Mervyn Johns', 'Michael Redgrave', 'Roland Culver', 'Mary Merrall', 'Frederick Valk']","['Alberto Cavalcanti', 'Basil Dearden', 'Robert Hamer', 'Charles Crichton']"
The 5 Browns,100,100,99,"['Documentary', 'Biography', 'Drama']",,1h 37m,2018,"['Priscilla Alarcon', 'Deondra Brown', 'Ryan Brown', 'Desirae Brown', 'Ben Niles']",['Ben Niles']
Friday the 13th,25,47,32,"['Horror', 'Mystery & Thriller']",R,1h 37m,2009,"['Jared Padalecki', 'Danielle Panabaker', 'Amanda Righetti', 'Travis Van Winkle', 'Aaron Yoo']",['Marcus Nispel']
3 From Hell,58,55,57,['Horror'],R,2h 2m,2019,"['Bill Moseley', 'Sid Haig', 'Sheri Moon Zombie', 'Danny Trejo', 'Dee Wallace']",['Rob Zombie']
Last Call,0,73,24,['Comedy'],R,1h 42m,2021,"['Jeremy Piven', 'Taryn Manning', 'Bruce Dern', 'Zach McGowan', 'Jamie Kennedy']",['Paolo Pilladi']
Kaleidoscope,64,45,57,['Mystery & Thriller'],,1h 40m,2016,"['Anne Reid', 'Sinead Matthews', 'Deborah Findlay', 'Karl Johnson', 'Toby Jones']",['Undefined']
Saving Santa,17,43,25,"['Kids & Family', 'Holiday', 'Comedy', 'Fantasy', 'Animation']",,1h 24m,2013,"['Martin Freeman', 'Tim Curry', 'Noel Clarke', 'Tom Baker', 'Pam Ferris']","['Leon Joosen', 'Aaron Seelman']"
Imaginary Crimes,60,62,60,['Drama'],PG,1h 44m,1994,"['Harvey Keitel', 'Fairuza Balk', 'Kelly Lynch', ""Vincent D'Onofrio"", 'Diane Baker']",['Anthony Drazan']
Toy Story 4,97,94,95,"['Kids & Family', 'Comedy', 'Adventure', 'Fantasy', 'Animation']",G,1h 40m,2019,"['Tom Hanks', 'Tim Allen', 'Annie Potts', 'Tony Hale', 'Keegan-Michael Key']",['Josh Cooley']
All Roads Lead to Rome,0,16,5,"['Romance', 'Comedy']",PG-13,1h 27m,2015,"['Sarah Jessica Parker', 'Raoul Bova', 'Claudia Cardinale', 'Rosie Day', 'Paz Vega']",['1194040 Ella Lemhagen']
Prey,94,74,87,"['Action', 'Adventure', 'Sci-Fi']",R,1h 39m,2022,"['Amber Midthunder', 'Dakota Beavers', 'Stormee Kipp', 'Michelle Thrush', 'Julian Black Antelope']",['Dan Trachtenberg']
Scary Stories to Tell in the Dark,77,72,75,"['Horror', 'Mystery & Thriller', 'Adventure']",PG-13,1h 51m,2019,"['Zoe Margaret Colletti', 'Michael Garza', 'Gabriel Rush', 'Austin Abrams', 'Dean Norris']",['Andre Ovredal']
Death Wish II,33,45,37,"['Action', 'Crime', 'Drama']",R,1h 33m,1982,"['Charles Bronson', 'Jill Ireland', 'Vincent Gardenia', 'J.D. Cannon', 'Anthony Franciosa']",['Michael Winner']
Blood in the Mobile,100,57,85,['Documentary'],,1h 22m,2010,"['Frank Piasechi Poulsen', 'Bernhard', 'Chance', 'Annie Dunnebacke', 'Pekka Isosomppi']",['Frank Piasechi Poulsen']
The Tracker,88,86,87,['Drama'],,1h 38m,2002,"['David Gulpilil', 'Gary Sweet', 'Damon Gameau', 'Grant Page', 'Noel Wilton']",['Rolf De Heer']
Wrath of the Titans,26,49,33,"['Fantasy', 'Adventure', 'Action']",PG-13,1h 39m,2012,"['Sam Worthington', 'Liam Neeson', 'Ralph Fiennes', 'Edgar Ramírez', 'Toby Kebbell']",['Jonathan Liebesman']
Being Frank: The Chris Sievey Story,96,94,95,"['Documentary', 'Music']",,1h 40m,2018,"['Johnny Vegas', 'Ross Noble', 'John Cooper-Clarke', 'Mark Radcliffe', 'John Thomson']",['Steve Sullivan 2']
Satanic Panic,63,41,55,"['Comedy', 'Horror']",,1h 28m,2019,"['Hayley Griffith', 'Ruby Modine', ""Jerry O'Connell"", 'Rebecca Romijn', 'Jordan Ladd']",['Chelsea Stardust']
Toni Morrison: The Pieces I Am,97,96,96,['Documentary'],PG-13,1h 59m,2019,"['Toni Morrison', 'Oprah Winfrey', 'Russell Banks', 'Walter Mosley', 'Fran Lebowitz']",['Timothy Greenfieldsanders']
Skid Row Marathon,100,100,99,['Documentary'],,1h 25m,2017,"['Craig Mitchell', 'Ben Shirley', 'Rafael Cabrera', 'David Askew', 'Rebecca Hayes']",['Mark Hayes 2']
Chained for Life,100,54,84,['Drama'],,1h 31m,2018,"['Jess Weixler', 'Adam Pearson', 'Stephen Plunkett', 'Charlie Korsmo', 'Sari Lennick']",['Aaron Schimberg']
The Goldfinch,25,72,40,['Drama'],R,2h 29m,2019,"['Oakes Fegley', 'Ansel Elgort', 'Nicole Kidman', 'Jeffrey Wright', 'Luke Wilson']",['John Crowley']
How to Lose Friends & Alienate People,36,42,38,['Comedy'],R,1h 49m,2008,"['Simon Pegg', 'Kirsten Dunst', 'Danny Huston', 'Gillian Anderson', 'Megan Fox']",['Robert B Weide']
The Other Woman,26,57,36,"['Romance', 'Comedy']",PG-13,1h 49m,2014,"['Cameron Diaz', 'Leslie Mann', 'Kate Upton', 'Nikolaj Coster-Waldau', 'Taylor Kinney']",['Nick Cassavetes']
Dracula Has Risen From the Grave,80,60,73,['Horror'],G,1h 32m,1968,"['Christopher Lee', 'Rupert Davies', 'Veronica Carlson', 'Michael Ripper', 'Barbara Ewing']",['Ken Barnett']
For the Birds,93,88,91,"['Documentary', 'Drama']",,1h 32m,2018,"['Richard Miron', 'Cindy Meehl', 'Brian Reed', 'Holly Meehl', 'Richard Miron']",['Richard Miron']
"Love, Antosha",97,92,95,['Documentary'],R,1h 32m,2019,"['Kristen Stewart', 'Chris Pine', 'John Cho', 'Simon Pegg', 'J.J. Abrams']",['Garret Price']
The Ranger,76,35,62,['Horror'],,1h 20m,2018,"['Chloë Levine', 'Jeremy Holm', 'Granit Lahu', 'Jeremy Pope', 'Bubba Weiler']",['Jenn Wexler']
Employee of the Month,11,52,24,['Comedy'],R,1h 37m,2004,"['Matt Dillon', 'Christina Applegate', 'Steve Zahn', 'Peter Jason', 'Andrea Bendewald']",['Mitch Rouse']
Itsy Bitsy,64,43,57,"['Horror', 'Mystery & Thriller']",,1h 35m,2019,"['Bruce Davison', 'Denise Crosby', 'Elizabeth A. Roberts', 'Arman Darbo', 'Chloe Perrin']",['Micah Gallo']
Inferno,23,36,27,"['Mystery & Thriller', 'Action', 'Adventure']",PG-13,1h 56m,2016,"['Tom Hanks', 'Felicity Jones', 'Omar Sy', 'Irrfan Khan', 'Sidse Babett Knudsen']",['Ron Howard']
The Brawler,88,79,85,"['Drama', 'Action']",,2h 25m,2017,"['Vineet Kumar Singh', 'Rajesh Tailang', 'Zoya Hussain', 'Ravi Kishan', 'Jimmy Shergill']",['Anurag Kashyap']
Trauma Center,20,55,31,"['Action', 'Mystery & Thriller']",R,1h 30m,2019,"['Bruce Willis', 'Nicky Whelan', 'Steve Guttenberg', 'Texas Battle', 'Tito Ortiz']",['Matt Eskandari']
Cats,19,53,30,"['Musical', 'Comedy', 'Drama']",PG,1h 50m,2019,"['Taylor Swift', 'Idris Elba', 'Judi Dench', 'Jennifer Hudson', 'James Corden']",['Tomhooper']
Line of Duty,56,61,57,"['Action', 'Mystery & Thriller']",R,1h 39m,2019,"['Dina Meyer', 'Giancarlo Esposito', 'Aaron Eckhart', 'Benjamin McKenzie', 'Courtney Eaton']",['Steven C Miller']
The Most Dangerous Year,92,100,94,['Documentary'],,1h 30m,2018,"['Vlada Knowlton', 'Vlada Knowlton', 'Vlada Knowlton', 'Lulu Gargiulo', 'Vlada Knowlton']",['Vlada Knowlton 2']
The Seven-Per-Cent Solution,71,68,70,['Mystery & Thriller'],PG,1h 53m,1976,"['Nicol Williamson', 'Alan Arkin', 'Robert Duvall', 'Vanessa Redgrave', 'Laurence Olivier']",['Herbert Ross']
The Tunnel,65,59,62,"['Mystery & Thriller', 'Drama']",,1h 45m,2019,"['Thorbjørn Harr', 'Ylva Fuglerud', 'Lisa Carlehed', 'Ingvild Holthe Bygdnes', 'Mikkel Bratt Silset']",['Pl Ie']
