name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Forever My Girl,24,79,42,"['Romance', 'Drama', 'Music']",PG,1h 48m,2018,"['Alex Roe', 'Jessica Rothe', 'Abby Ryder Fortson', 'Peter Cambor', 'John Benjamin Hickey']",['Bethany Ashton Wolf 2']
The Adventures of Ford Fairlane,25,67,39,"['Comedy', 'Action', 'Mystery & Thriller']",R,1h 44m,1990,"['Andrew Dice Clay', 'Wayne Newton', 'Priscilla Presley', 'Morris Day', 'Lauren Holly']",['Renny Harlin']
Unbroken: Path to Redemption,38,73,49,"['Biography', 'History', 'Drama']",PG-13,1h 38m,2018,"['Samuel Hunt', 'Merritt Patterson', 'Bobby Campo', 'David Sakurai', 'Vincenzo Amato']",['Harold Cronk']
Party Girl,75,42,64,['Drama'],,1h 36m,2014,"['Angélique Litzenburger', 'Joseph Bour', 'Mario Theis', 'Samuel Theis', 'Séverine Litzenburger']","['Marie Amachoukeli Barsacq', 'Claire Burger', 'Samuel Theis']"
Imagining the Indian: The Fight Against Native American Mascoting,80,71,77,['Documentary'],,1h 35m,2021,"['Aviva Kempner', 'Ben West', 'Aviva Kempner', 'Ben West', 'Yocha Dehe Wintun Nation']","['Aviva Kempner', 'Ben West']"
Gangster Land,0,30,10,"['Crime', 'Drama']",,1h 28m,2017,"['Sean Faris', 'Milo Gibson', 'Jason Patric', 'Jamie-Lynn Sigler', 'Peter Facinelli']",['Timothy Woodward Jr']
Tomorrow You're Gone,7,9,7,['Mystery & Thriller'],,1h 31m,2012,"['Stephen Dorff', 'Michelle Monaghan', 'Willem Dafoe', 'Tara Buck', 'Robert LaSardo']",['David Jacobson']
Camille 2000,14,65,30,['Drama'],R,2h 14m,1969,"['Danièle Gaubert', 'Nino Castelnuovo', 'Eleonora Rossi Drago', 'Roberto Bisacco', 'Massimo Serato']",['Radley Metzger']
The Legacy of a Whitetail Deer Hunter,28,42,32,"['Comedy', 'Drama']",,1h 23m,2018,"['Josh Brolin', 'Danny McBride', 'Montana Jordan', 'Scoot McNairy', 'Rory Scovel']",['1186251 Jody Hill']
Mistress America,82,66,76,['Comedy'],R,1h 24m,2015,"['Greta Gerwig', 'Lola Kirke', 'Matthew Shear', 'Jasmine Cephas Jones', 'Heather Lind']",['Noah Baumbach']
Chappie,32,56,40,"['Sci-Fi', 'Action', 'Mystery & Thriller']",R,2h 0m,2015,"['Sharlto Copley', 'Dev Patel', 'Ninja', 'Yo-Landi Visser', 'Jose Pablo Cantillo']",['1184322 Neill Blomkamp']
Cold Skin,50,56,51,"['Horror', 'Mystery & Thriller']",,1h 36m,2017,"['Ray Stevenson', 'David Oakes', 'Aura Garrido', 'John Benfield', 'Iván González']",['1180705 Xavier Gens']
Pin Cushion,90,71,83,['Drama'],,1h 22m,2017,"['Joanna Scanlan', 'Lily Newmark', 'Chanel Cresswell', 'Sacha Cordy-Nice', 'Loris Scarpa']",['Deborah Haywood']
Rock the Casbah,100,45,81,"['Comedy', 'Drama']",,1h 40m,2013,"['Morjana Alaoui', 'Nadine Labaki', 'Lubna Azabal', 'Hiam Abbass', 'Adel Bencherif']",['Laila Marrakchi']
The Lords of Salem,48,30,42,['Horror'],R,1h 40m,2012,"['Sheri Moon Zombie', 'Bruce Davison', 'Jeff Daniel Phillips', 'Ken Foree', 'Dee Wallace']",['Rob Zombie']
Valentine's Day,18,47,27,"['Holiday', 'Romance', 'Comedy', 'LGBTQ+']",PG-13,1h 59m,2010,"['Jessica Alba', 'Kathy Bates', 'Jessica Biel', 'Bradley Cooper', 'Eric Dane']",['Gary Marshall']
First Blood,86,85,85,"['Action', 'Adventure']",R,1h 35m,1982,"['Sylvester Stallone', 'Richard Crenna', 'Brian Dennehy', 'David Caruso', 'Jack Starrett']",['Ted Kotcheff']
Distorted,18,79,38,['Mystery & Thriller'],R,1h 27m,2018,"['Christina Ricci', 'John Cusack', 'Brendan Fletcher', 'Vicellous Reon Shannon', 'Nicole Anthony']",['Rob W King 2']
God Told Me To,79,52,70,"['Horror', 'Crime', 'Drama', 'Sci-Fi']",R,1h 31m,1976,"['Tony Lo Bianco', 'Sandy Dennis', 'Richard Lynch', 'Deborah Raffin', 'Sylvia Sidney']",['Lawrence G Cohen']
Dolly Parton's Christmas on the Square,64,50,59,"['Holiday', 'Musical']",,1h 38m,2020,"['Dolly Parton', 'Christine Baranski', 'Treat Williams', 'Jenifer Lewis', 'Josh Segarra']",['Debbie Allen']
A Little Something for Your Birthday,18,45,27,"['Romance', 'Comedy']",R,1h 34m,2017,"['Sharon Stone', 'Tony Goldwyn', 'Famke Janssen', 'Liza Lapira', 'Caitlin FitzGerald']",['Susan Walter']
For Me and My Gal,100,83,94,['Musical'],,1h 44m,1942,"['Judy Garland', 'Gene Kelly', 'George Murphy', 'Mártha Eggerth', 'Ben Blue']",['Busby Berkeley']
All Nighter,14,39,22,['Comedy'],R,1h 26m,2017,"['J.K. Simmons', 'Emile Hirsch', 'Lio Tipton', 'Taran Killam', 'Kristen Schaal']",['Gavin Wiesen']
The World Is Not Enough,51,49,50,['Action'],PG-13,2h 5m,1999,"['Pierce Brosnan', 'Sophie Marceau', 'Robert Carlyle', 'Denise Richards', 'Robbie Coltrane']",['Michael Apted']
Summer Interlude,100,81,93,['Drama'],,1h 34m,1950,"['Maj-Britt Nilsson', 'Alf Kjellin', 'Birger Malmsten', 'Georg Funkquist', 'Annalisa Ericson']",['Ingar Bergman']
Beyond the Clouds,55,71,60,['Drama'],,2h 0m,2017,"['Ishaan Khattar', 'Malavika Mohanan', 'Tannishtha Chatterjee', 'Sharada', 'Goutam Ghose']",['Majid Majidi']
Like Me,69,51,63,"['Horror', 'Mystery & Thriller']",,1h 20m,2017,"['Addison Timlin', 'Ian Nelson', 'Larry Fessenden', 'Jeremy Gardner', 'Stuart Rudin']",['Robert Mockler']
