name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Mail Order Monster,100,61,86,['Drama'],,1h 29m,2018,"['Charisma Carpenter', 'Josh Hopkins', 'Emma Rayne Lyle', 'Madison Horcher', 'Lea Hutton Beasmore']",['Paulina Lagudi']
The Titan,20,15,18,"['Sci-Fi', 'Romance']",,1h 37m,2017,"['Sam Worthington', 'Taylor Schilling', 'Tom Wilkinson', 'Agyness Deyn', 'Nathalie Emmanuel']",['Lennart Ruff']
Jerichow,89,58,78,['Drama'],,1h 29m,2008,"['Benno Fürmann', 'Nina Hoss', 'Hilmi Sözer', 'André Hennicke', 'Claudia Geisler']",['Christian Petzold']
Hasee Toh Phasee,80,58,72,"['Romance', 'Comedy']",,2h 20m,2014,"['Sidharth Malhotra', 'Parineeti Chopra', 'Adah Sharma', 'Manoj Joshi', 'Sharad Saxena']",['Vinil Mathew']
"Hello, Bookstore",88,83,86,['Documentary'],,1h 26m,2022,"['Matthew Tannenbaum', 'A.B. Zax', 'A.B. Zax', 'Mark Franks', 'Melissa Nathan']",['Ab Zax']
Destination Wedding,51,57,53,"['Romance', 'Comedy']",R,1h 26m,2018,"['Keanu Reeves', 'Winona Ryder', 'DJ Dallenbach', 'Ted Dubost', 'D. Rosh Wright']",['Victor Levin']
The Rainbow Experiment,56,67,59,['Drama'],,1h 29m,2018,"['Christian Coulson', 'Francis Benhamou', 'Kevin Kane', 'Vandit Bhatt', 'Chris Beetem']",['Christina Kallas 2']
Very Young Girls,70,76,72,['Documentary'],,1h 23m,2007,"['David Schisgall', 'David Schisgall', 'Priya Swaminathan', 'Nina Alvarez', 'John Moser']",['David Schisgall']
All the Creatures Were Stirring,62,26,49,"['Holiday', 'Horror', 'Comedy']",,1h 20m,2018,"['Constance Wu', 'Jonathan Kite', 'Mark Kelly', 'Jocelin Donahue', 'Ashley Clements']","['Rebekah Mckendry 2', 'David Ian Mckendry']"
Proud Mary,25,45,31,"['Action', 'Mystery & Thriller']",R,1h 28m,2018,"['Taraji P. Henson', 'Billy Brown', ""Jahi Di'Allo Winston"", 'Neal McDonough', 'Margaret Avery']",['Babak Najafi']
Compulsion,100,85,94,"['Crime', 'Drama']",,1h 43m,1959,"['Orson Welles', 'Dean Stockwell', 'Bradford Dillman', 'Diane Varsi', 'E.G. Marshall']",['Richard Fleischer']
Hope Springs Eternal,88,31,69,"['Comedy', 'Drama']",PG,1h 18m,2018,"['Mia Rose Frampton', 'Stony Blyden', 'Beau Brooks', 'Lauren Giraldo', 'Pej Vahdat']",['Jack C Newell']
Loveless,95,83,91,['Drama'],R,2h 7m,2017,"['Maryana Spivak', 'Alexey Rozin', 'Matvey Novikov', 'Marina Vasilyeva', 'Andris Keishs']",['Andrei Zvyagintsev']
Searching,92,88,90,['Mystery & Thriller'],PG-13,1h 42m,2018,"['John Cho', 'Debra Messing', 'Joseph Lee', 'Michelle La', 'Sara Sohn']",['Aneesh Chaganty']
"Love, Cecil",83,76,80,['Documentary'],,1h 38m,2017,"['Hamish Bowles', 'Leslie Caron', 'Rupert Everett', 'David Hockney', 'Isaac Mizrahi']",['Lisa Immordino Vreeland']
The Bag Man,11,22,14,"['Crime', 'Drama', 'Mystery & Thriller']",R,1h 48m,2014,"['Robert De Niro', 'John Cusack', 'Dominic Purcell', 'Crispin Glover', 'Martin Klebba']",['David Grovic']
Starstruck,83,77,81,"['Musical', 'Comedy']",PG,1h 40m,1982,"['Jo Kennedy', ""Ross O'Donovan"", 'Pat Evison', 'Margo Lee', 'Max Cullen']",['Gillian Armstrong']
BlacKkKlansman,96,83,91,"['Comedy', 'Drama', 'Crime']",R,2h 14m,2018,"['John David Washington', 'Adam Driver', 'Laura Harrier', 'Topher Grace', 'Jasper Pääkkönen']",['Spike Lee']
The Neon Bible,55,46,52,['Drama'],,1h 32m,1995,"['Gena Rowlands', 'Jacob Tierney', 'Diana Scarwid', 'Drake Bell', 'Denis Leary']",['Terence Davies']
Genius,52,46,50,"['Biography', 'History', 'Drama']",PG-13,1h 44m,2016,"['Colin Firth', 'Jude Law', 'Nicole Kidman', 'Laura Linney', 'Guy Pearce']",['Michael Grandage']
The Loft,14,37,21,['Mystery & Thriller'],R,1h 43m,2014,"['Karl Urban', 'James Marsden', 'Wentworth Miller', 'Eric Stonestreet', 'Matthias Schoenaerts']",['Erik Van Looy']
Antidote,60,31,50,"['Horror', 'Mystery & Thriller']",,1h 28m,2021,"['Louis Mandylor', 'Ashlynn Yennie', 'Yorgos Karamihos', 'Augie Duke', 'Christos Vasilopoulos']",['Peter Daskaloff']
Five Fingers for Marseilles,77,88,80,"['Drama', 'Mystery & Thriller', 'Western']",,2h 0m,2017,"['Zethu Dlomo', 'Kenneth Fok', 'Garth Breytenbach', 'Warren Masemola', 'Anthony Oseyemi']",['Michael Matthews 3']
High School Musical 2,83,72,79,"['Kids & Family', 'Musical', 'Comedy']",TVG,1h 30m,2007,"['Zac Efron', 'Vanessa Hudgens', 'Ashley Tisdale', 'Lucas Grabeel', 'Corbin Bleu']",['Kenny Ortega']
From a House on Willow Street,46,80,57,['Horror'],,1h 30m,2016,"['Carlyn Burchell', 'Gustav Gerdener', 'Zino Ventura', 'Sharni Vinson', 'Steven John Ward']",['Alastair Orr']
Sidemen: Long Road to Glory,100,100,99,"['Documentary', 'Music']",,1h 17m,2016,"['Marc Maron', 'Scott D. Rosenbaum', 'Jasin Cadic', 'Scott D. Rosenbaum', 'Jasin Cadic']",['Scott D Rosenbaum']
Big Star: Nothing Can Hurt Me,92,83,89,['Documentary'],PG-13,1h 53m,2012,"['Jon Auer', 'Alex Chilton', 'Rick Clark', 'Andy Hummel', 'John Lightman']",['Drew Denicola']
The Fruit Machine,71,62,68,"['Mystery & Thriller', 'Comedy']",R,1h 42m,1988,"['Emile Charles', 'Tony Forsyth', 'Robert Stephens', 'Clare Higgins', 'Bruce Payne']",['Philip Saville']
Elf,85,79,83,"['Kids & Family', 'Holiday', 'Comedy', 'Fantasy']",PG,1h 37m,2003,"['Will Ferrell', 'James Caan', 'Bob Newhart', 'Ed Asner', 'Mary Steenburgen']",['Jon Favreau 2']
The 4th Company,100,57,85,"['Action', 'Crime', 'Drama']",,1h 49m,2016,"['Adrián Ladrón', 'Hernán Mendoza', 'Andoni Gracia', 'Gabino Rodríguez', 'Juan Carlos Flores']","['Amir Galvan Cervera', 'Mitzi Vanessa Arreola']"
The Bleeding Edge,100,83,94,['Documentary'],,1h 39m,2018,"['Kirby Dick', 'Kirby Dick', 'Amy Ziering', 'Amy Herdy', 'Amy Ziering']",['Kirby Dick']
Epidemic,25,55,35,['Horror'],,1h 46m,1987,"['Lars von Trier', 'Niels Vørsel', 'Udo Kier', 'Susanne Ottesen', 'Claes Kastholm Hansen']",['Lars Von Trier']
Una,76,50,67,['Drama'],R,1h 36m,2016,"['Rooney Mara', 'Ben Mendelsohn', 'Riz Ahmed', 'Tobias Menzies', 'Tara Fitzgerald']",['Benedict Andrews']
Three Miles North of Molkom,100,61,86,['Documentary'],,1h 52m,2007,"['Regina Lund', 'Robert Cannan', 'Corinna McFarlane', 'Robert Cannan', 'Corinna McFarlane']","['Robert Cannan', 'Corinna Villari Mcfarlane 2']"
Alexander the Great,0,42,14,"['History', 'Drama']",,2h 21m,1956,"['Richard Burton', 'Fredric March', 'Claire Bloom', 'Danielle Darrieux', 'Barry Jones']",['Robert Rossen']
The Leading Man,69,73,70,"['Romance', 'Comedy']",R,1h 39m,1996,"['Jon Bon Jovi', 'Lambert Wilson', 'Anna Galiena', 'Thandiwe Newton', 'Barry Humphries']",['John Duigan']
Coming Home in the Dark,92,45,76,"['Horror', 'Mystery & Thriller']",,1h 30m,2021,"['Daniel Gillies', 'Matthias Luafutu', 'Miriama McDowell', 'Erik Thomson', 'Frankie Paratene']",['James Ashcroft']
Safe House,53,63,56,"['Action', 'Mystery & Thriller']",R,1h 55m,2012,"['Denzel Washington', 'Ryan Reynolds', 'Vera Farmiga', 'Brendan Gleeson', 'Sam Shepard']",['Daniel Espinosa']
Boarding School,33,62,42,"['Horror', 'Mystery & Thriller']",R,1h 50m,2018,"['Luke Prael', 'Sterling Jerins', 'Samantha Mathis', 'Will Patton', 'Nadia Alexander']",['Boaz Yakin']
