Year,Rank,Release Group,Worldwide,Domestic,Domestic %,Foreign,Foreign %
2022,157,Till,"$11,348,094","$9,000,202",79.3%,"$2,347,892",20.7%
2022,158,Bergen,"$11,325,405",-,-,"$11,325,405",100%
2022,159,Rise,"$11,196,824",-,-,"$11,196,824",100%
2022,160,The Eight Mountains,"$11,164,824","$302,456",2.7%,"$10,862,368",97.3%
2022,161,Men,"$11,152,071","$7,587,853",68%,"$3,564,218",32%
2022,162,Chickenhare and the Hamster of Darkness,"$10,885,116",-,-,"$10,885,116",100%
2022,163,Warriors of Future,"$10,490,328",-,-,"$10,490,328",100%
2022,164,Jurassic Park 2022 Re-release,"$10,374,018",-,-,"$10,374,018",100%
2022,165,Land of Legends,"$10,357,479",-,-,"$10,357,479",100%
2022,166,The Pirates: The Last Royal Treasure,"$10,258,331",-,-,"$10,258,331",100%
2022,167,Vaillante,"$10,143,170",-,-,"$10,143,170",100%
2022,168,Table for Six,"$10,138,355",-,-,"$10,138,355",100%
2022,169,The Beasts,"$10,040,651","$20,574",0.2%,"$10,020,077",99.8%
2022,170,Smack Dab Kakha,"$9,995,945",-,-,"$9,995,945",100%
2022,171,F3: Fun and Frustration,"$9,849,193","$1,195,000",12.1%,"$8,654,193",87.9%
2022,172,"Good Luck to You, Leo Grande","$9,795,364",-,-,"$9,795,364",100%
2022,173,Pearl,"$9,747,742","$9,423,445",96.7%,"$324,297",3.3%
2022,174,Rheingold,"$9,691,707",-,-,"$9,691,707",100%
2022,175,Spider-Man: No Way Home 2022 Re-release,"$9,613,518","$9,321,593",97%,"$291,925",3%
2022,176,Redeeming Love,"$9,464,198","$9,214,020",97.4%,"$250,178",2.6%
2022,177,Women Talking,"$9,273,140","$5,456,531",58.8%,"$3,816,609",41.2%
2022,178,Sword Art Online the Movie: Progressive - Scherzo of Deep Night,"$9,071,701",-,-,"$9,071,701",100%
2022,179,Samrat Prithviraj,"$8,568,339",-,-,"$8,568,339",100%
2022,180,Life Is Beautiful,"$8,458,639",-,-,"$8,458,639",100%
2022,181,Yolki 9,"$8,385,030",-,-,"$8,385,030",100%
2022,182,Aftersun,"$8,353,813","$1,658,790",19.9%,"$6,695,023",80.1%
2022,183,Don,"$8,287,406",-,-,"$8,287,406",100%
2022,184,Shotgun Wedding,"$8,277,788",-,-,"$8,277,788",100%
2022,185,Vikram Vedha,"$8,234,166","$1,589,362",19.3%,"$6,644,804",80.7%
2022,186,Re/Member,"$8,166,175",-,-,"$8,166,175",100%
2022,187,Rabbit Academy: Mission Eggpossible,"$8,064,443",-,-,"$8,064,443",100%
2022,188,Acharya,"$8,048,175","$832,000",10.3%,"$7,216,175",89.7%
2022,189,Il grande giorno,"$8,021,940",-,-,"$8,021,940",100%
2022,190,The Tatta's,"$8,000,956",-,-,"$8,000,956",100%
2022,191,Ducobu 4 President,"$7,858,171",-,-,"$7,858,171",100%
2022,192,Phases of the Moon,"$7,564,756",-,-,"$7,564,756",100%
2022,193,777 Charlie,"$7,523,995",-,-,"$7,523,995",100%
2022,194,Bachchhan Paandey,"$7,387,882",-,-,"$7,387,882",100%
2022,195,Lesson in Murder,"$7,348,964",-,-,"$7,348,964",100%
2022,196,Family Affairs,"$7,330,755",-,-,"$7,330,755",100%
2022,197,Listy do M. 5,"$7,328,061",-,-,"$7,328,061",100%
2022,198,Laid-Back Camp Movie,"$7,317,913",-,-,"$7,317,913",100%
2022,199,Osomatsusan the Movie 2022 Re-release,"$7,297,522",-,-,"$7,297,522",100%
2022,200,The New Toy,"$7,295,051",-,-,"$7,295,051",100%
2023,1,Barbie,"$1,441,730,965","$636,130,965",44.1%,"$805,600,000",55.9%
2023,2,The Super Mario Bros. Movie,"$1,361,990,276","$574,934,330",42.2%,"$787,055,946",57.8%
2023,3,Oppenheimer,"$949,003,780","$325,253,780",34.3%,"$623,750,000",65.7%
2023,4,Guardians of the Galaxy Vol. 3,"$845,555,777","$358,995,815",42.5%,"$486,559,962",57.5%
2023,5,Fast X,"$704,709,660","$145,960,660",20.7%,"$558,749,000",79.3%
2023,6,Spider-Man: Across the Spider-Verse,"$690,516,673","$381,311,319",55.2%,"$309,205,354",44.8%
2023,7,The Little Mermaid,"$569,626,289","$298,172,056",52.3%,"$271,454,233",47.7%
2023,8,Mission: Impossible - Dead Reckoning Part One,"$567,535,383","$172,135,383",30.3%,"$395,400,000",69.7%
2023,9,Elemental,"$495,707,546","$154,426,697",31.2%,"$341,280,849",68.8%
2023,10,Ant-Man and the Wasp: Quantumania,"$476,071,180","$214,504,909",45.1%,"$261,566,271",54.9%
2023,11,John Wick: Chapter 4,"$440,146,694","$187,131,806",42.5%,"$253,014,888",57.5%
2023,12,Transformers: Rise of the Beasts,"$438,966,392","$157,066,392",35.8%,"$281,900,000",64.2%
2023,13,Meg 2: The Trench,"$395,000,317","$82,600,317",20.9%,"$312,400,000",79.1%
2023,14,Indiana Jones and the Dial of Destiny,"$383,963,057","$174,480,468",45.4%,"$209,482,589",54.6%
2023,15,Creed III,"$275,248,615","$156,248,615",56.8%,"$119,000,000",43.2%
2023,16,The Flash,"$270,633,313","$108,133,313",40%,"$162,500,000",60%
2023,17,The Nun II,"$268,062,443","$86,262,443",32.2%,"$181,800,000",67.8%
2023,18,Five Nights at Freddy's,"$255,720,021","$128,314,475",50.2%,"$127,405,546",49.8%
2023,19,Sound of Freedom,"$244,646,945","$184,173,171",75.3%,"$60,473,774",24.7%
2023,20,Taylor Swift: The Eras Tour,"$241,639,051","$172,721,036",71.5%,"$68,918,015",28.5%
2023,21,Dungeons & Dragons: Honor Among Thieves,"$208,177,026","$93,277,026",44.8%,"$114,900,000",55.2%
2023,22,The Equalizer 3,"$189,976,478","$92,331,906",48.6%,"$97,644,572",51.4%
2023,23,Insidious: The Red Door,"$189,086,877","$82,156,962",43.4%,"$106,929,915",56.6%
2023,24,PAW Patrol: The Mighty Movie,"$188,907,360","$64,707,360",34.3%,"$124,200,000",65.7%
2023,25,Teenage Mutant Ninja Turtles: Mutant Mayhem,"$180,513,586","$118,613,586",65.7%,"$61,900,000",34.3%
2023,26,Scream VI,"$168,961,389","$108,161,389",64%,"$60,800,000",36%
2023,27,Evil Dead Rise,"$146,733,054","$67,233,054",45.8%,"$79,500,000",54.2%
2023,28,Killers of the Flower Moon,"$138,055,029","$60,855,029",44.1%,"$77,200,000",55.9%
2023,29,Shazam! Fury of the Gods,"$133,838,006","$57,638,006",43.1%,"$76,200,000",56.9%
2023,30,The Exorcist: Believer,"$133,271,972","$65,202,500",48.9%,"$68,069,472",51.1%
2023,31,Blue Beetle,"$129,288,072","$72,488,072",56.1%,"$56,800,000",43.9%
2023,32,Pathaan,"$128,780,000","$17,487,476",13.6%,"$95,095,974",73.8%
2023,33,Gran Turismo,"$121,610,607","$44,413,567",36.5%,"$77,197,040",63.5%
2023,34,A Haunting in Venice,"$121,531,814","$42,461,578",34.9%,"$79,070,236",65.1%
2023,35,Haunted Mansion,"$117,431,902","$67,653,287",57.6%,"$49,778,615",42.4%
2023,36,The Marvels,"$114,702,018","$51,784,180",45.1%,"$62,917,838",54.9%
2023,37,Detective Conan: Black Iron Submarine,"$106,464,725",-,-,"$106,464,725",100%
2023,38,Saw X,"$104,936,096","$53,537,919",51%,"$51,398,177",49%
2023,39,The Creator,"$103,457,626","$40,679,196",39.3%,"$62,778,430",60.7%
2023,40,Talk to Me,"$91,829,528","$48,299,436",52.6%,"$43,530,092",47.4%
2023,41,Air,"$90,060,106","$52,460,106",58.3%,"$37,600,000",41.7%
2023,42,Cocaine Bear,"$88,030,527","$64,388,510",73.1%,"$23,642,017",26.9%
2023,43,No Hard Feelings,"$87,242,276","$50,452,282",57.8%,"$36,789,994",42.2%
2023,44,The Roundup: No Way Out,"$83,410,298","$909,411",1.1%,"$82,500,887",98.9%
2023,45,The Boy and the Heron,"$77,658,590",-,-,"$77,658,590",100%
2023,46,The Pope's Exorcist,"$76,987,621","$20,009,380",26%,"$56,978,241",74%
2023,47,Plane,"$74,191,973","$32,111,181",43.3%,"$42,080,792",56.7%
2023,48,Titanic 25 Year Anniversary,"$70,157,472","$15,033,795",21.4%,"$55,123,677",78.6%
2023,49,Trolls Band Together,"$68,752,907",-,-,"$68,752,907",100%
2023,50,The Boogeyman,"$67,307,243","$43,244,282",64.2%,"$24,062,961",35.8%
2023,51,65,"$60,730,568","$32,062,904",52.8%,"$28,667,664",47.2%
2023,52,Magic Mike's Last Dance,"$57,105,156","$26,005,156",45.5%,"$31,100,000",54.5%
2023,53,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,"$56,119,404","$10,117,806",18%,"$46,001,598",82%
2023,54,Knock at the Cabin,"$54,760,947","$35,397,980",64.6%,"$19,362,967",35.4%
2023,55,Mummies,"$54,375,970","$4,275,970",7.9%,"$50,100,000",92.1%
2023,56,Jesus Revolution,"$54,236,400","$52,102,987",96.1%,"$2,133,413",3.9%
2023,57,Asteroid City,"$53,809,267","$28,153,025",52.3%,"$25,656,242",47.7%
2023,58,Operation Fortune: Ruse de Guerre,"$49,091,651","$6,496,125",13.2%,"$42,595,526",86.8%
2023,59,Missing,"$48,767,848","$32,502,025",66.6%,"$16,265,823",33.4%
2023,60,Asterix & Obelix: The Middle Kingdom,"$46,494,699",-,-,"$46,494,699",100%
2023,61,"Ruby Gillman, Teenage Kraken","$45,480,322","$15,753,600",34.6%,"$29,726,722",65.4%
2023,62,80 for Brady,"$40,362,938","$39,330,588",97.4%,"$1,032,350",2.6%
2023,63,"Miraculous: Ladybug & Cat Noir, the Movie","$38,955,339",-,-,"$38,955,339",100%
2023,64,My Big Fat Greek Wedding 3,"$38,660,874","$28,496,030",73.7%,"$10,164,844",26.3%
2023,65,Doraemon the Movie: Nobita's Sky Utopia,"$37,475,850",-,-,"$37,475,850",100%
2023,66,Smugglers,"$36,825,379",-,-,"$36,825,379",100%
2023,67,Expend4bles,"$36,710,487","$16,710,153",45.5%,"$20,000,334",54.5%
2023,68,Kingdom 3,"$36,259,522",-,-,"$36,259,522",100%
2023,69,Ride On,"$36,258,730","$128,950",0.4%,"$36,129,780",99.6%
2023,70,Strays,"$35,519,251","$23,988,885",67.5%,"$11,530,366",32.5%
2023,71,Alibi.com 2,"$34,113,752",-,-,"$34,113,752",100%
2023,72,The Three Musketeers - Part I: D'Artagnan,"$31,399,805",-,-,"$31,399,805",100%
2023,73,Don't Call it Mystery: The Movie,"$30,331,895",-,-,"$30,331,895",100%
2023,74,Tokyo MER,"$30,226,383",-,-,"$30,226,383",100%
2023,75,BTS: Yet to Come in Cinemas,"$29,291,883","$8,093,270",27.6%,"$21,198,613",72.4%
2023,76,Book Club: The Next Chapter,"$28,978,431","$17,556,340",60.6%,"$11,422,091",39.4%
2023,77,Concrete Utopia,"$28,859,372",-,-,"$28,859,372",100%
2023,78,Jawan,"$28,499,044","$15,198,530",53.3%,"$13,300,514",46.7%
2023,79,Toy Story 2023 Re-release,"$27,503,709",-,-,"$27,503,709",100%
2023,80,Renfield,"$26,348,651","$17,152,625",65.1%,"$9,196,026",34.9%
2023,81,Interstellar 2023  Re-release,"$25,950,515",-,-,"$25,950,515",100%
2023,82,Gravity 2023 Re-release (10th Anniversary),"$24,981,634",-,-,"$24,981,634",100%
2023,83,The Challenge,"$23,511,565",-,-,"$23,511,565",100%
2023,84,The Last Voyage of the Demeter,"$21,783,158","$13,637,180",62.6%,"$8,145,978",37.4%
2023,85,The Covenant,"$21,632,392","$16,938,039",78.3%,"$4,694,353",21.7%
2023,86,"Are You There God? It's Me, Margaret.","$21,464,043","$20,372,406",94.9%,"$1,091,637",5.1%
2023,87,The Wish of the Fairy Fish,"$19,843,942",-,-,"$19,843,942",100%
2023,88,My Happy Marriage,"$19,506,407",-,-,"$19,506,407",100%
2023,89,The House of No Man,"$19,490,980",-,-,"$19,490,980",100%
2023,90,Dumb Money,"$19,164,613","$13,919,484",72.6%,"$5,245,129",27.4%
2023,91,Champions,"$18,906,947","$16,271,910",86.1%,"$2,635,037",13.9%
2023,92,IDOLiSH7 Movie: LIVE 4bit - BEYOND THE PERiOD,"$18,463,044",-,-,"$18,463,044",100%
2023,93,The Blackening,"$18,169,453","$17,707,207",97.5%,"$462,246",2.5%
2023,94,About My Father,"$18,167,819","$12,089,391",66.5%,"$6,078,428",33.5%
2023,95,Retribution,"$17,939,438","$6,937,696",38.7%,"$11,001,742",61.3%
2023,96,Mavka: The Forest Song,"$17,678,579",-,-,"$17,678,579",100%
2023,97,Past Lives,"$17,638,831","$10,923,569",61.9%,"$6,715,262",38.1%
2023,98,The Blind,"$17,265,487","$17,265,487",100%,-,-
2023,99,Tokyo Revengers 2: Bloody Halloween - Destiny,"$17,216,567",-,-,"$17,216,567",100%
