name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
The East,73,53,66,"['War', 'Drama', 'Mystery & Thriller']",,2h 20m,2020,"['Martijn Lakemeier', 'Marwan Kenzari', 'Jonas Smulders', 'Abel van Gijlswijk', 'Coen Bril']",['Jim Taihuttu']
Breakup at a Wedding,67,63,65,"['Romance', 'Comedy']",,1h 25m,2013,"['A.M. Lukas', 'Victor Quinaz', 'Richard Brown', 'Neal Dodson', 'Steve Golin']",['Victor Quinaz']
Love Happens,16,37,23,"['Romance', 'Drama']",PG-13,1h 49m,2009,"['Aaron Eckhart', 'Jennifer Aniston', 'Dan Fogler', 'Judy Greer', 'Joe Anderson']",['Brandon Camp']
Stranded,0,9,3,"['Horror', 'Sci-Fi']",,1h 25m,2013,"['Christian Slater', 'Brendan Fehr', 'Amy Matysio', 'Michael Therriault', 'Ryland Alexander']",['Roger Christian']
The Comebacks,9,33,17,['Comedy'],PG-13,1h 28m,2007,"['David Koechner', 'Carl Weathers', 'Melora Hardin', 'Matthew Lawrence', 'Brooke Nevin']",['1140240 Tom Brady']
Petunia,20,36,25,"['Comedy', 'Drama']",,1h 48m,2012,"['Tobias Segal', 'Thora Birch', 'Christine Lahti', 'Brittany Snow', 'Michael Urie']",['1179956 Ash Christian']
Take the Lead,44,77,55,"['Musical', 'Drama']",PG-13,1h 57m,2006,"['Antonio Banderas', 'Rob Brown', 'Alfre Woodard', 'Yaya DaCosta', 'Lauren Collins']",['Liz Friedlander']
Ghost Stories,36,19,30,['Horror'],,2h 24m,2020,"['Janhvi Kapoor', 'Surekha Sikri', 'Vijay Varma', 'Sobhita Dhulipala', 'Sagar Arya']","['1195125 Zoya Akhtar', 'Dibakar Banaerjee', 'Karan Johar', 'Anurag Kashyap']"
The Corruptor,48,43,46,['Action'],R,1h 50m,1999,"['Chow Yun-Fat', 'Mark Wahlberg', 'Ric Young', 'Jon Kit Lee', 'Elizabeth Lindsey']",['James Foley']
The Court Jester,97,93,95,"['Musical', 'Comedy']",,1h 41m,1955,"['Danny Kaye', 'Glynis Johns', 'Basil Rathbone', 'Angela Lansbury', 'Cecil Parker']","['Melvin Frank', 'Norman Panama']"
Adopt a Highway,69,69,69,['Drama'],,1h 21m,2019,"['Ethan Hawke', 'Chris Sullivan', 'Christopher Heyerdahl', 'Elaine Hendrix', 'Betty Gabriel']",['Logan Marshallgreen']
