name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Paradise,55,60,56,"['Sci-Fi', 'Mystery & Thriller']",,1h 57m,2023,"['Marlene Tanczik', 'Kostja Ullmann', 'Iris Berben', 'Corinna Kirchhoff', 'Lisa-Marie Koroll']",['Boris Kunz']
The Brooklyn Brothers Beat the Best,33,62,42,['Comedy'],,1h 37m,2011,"[""Ryan O'Nan"", 'Michael Weston', 'Arielle Kebbel', 'Andrew McCarthy', 'Jason Ritter']",['Ryan Onan']
Army of One,25,28,25,['Comedy'],R,1h 33m,2016,"['Nicolas Cage', 'Wendi McLendon-Covey', 'Russell Brand', ""Denis O'Hare"", 'Rainn Wilson']",['Larry Charles']
Intersection,9,39,19,['Drama'],R,1h 38m,1994,"['Richard Gere', 'Sharon Stone', 'Lolita Davidovich', 'Martin Landau', 'David Selby']",['Mark Rydell']
Ain't Them Bodies Saints,77,61,71,['Drama'],R,1h 35m,2013,"['Rooney Mara', 'Casey Affleck', 'Ben Foster', 'Keith Carradine', 'Kennadie Smith']",['David Lowery']
The Three Stooges,51,47,49,['Comedy'],PG,1h 32m,2012,"['Sean Hayes', 'Will Sasso', 'Chris Diamantopoulos', 'Jane Lynch', 'Sofía Vergara']","['Peter Farrelly', 'Bobby Farrelly']"
Rising From Ashes,79,84,80,['Documentary'],,1h 20m,2012,"['Forest Whitaker', 'T.C. Johnstone', 'T.C. Johnstone', 'Lee Alfred', 'Greg Kwedar']",['Tc Johnstone']
Oz the Great and Powerful,56,56,55,"['Kids & Family', 'Fantasy', 'Adventure']",PG,2h 10m,2013,"['James Franco', 'Mila Kunis', 'Rachel Weisz', 'Michelle Williams', 'Zach Braff']",['Sam Raimi']
Visions of Light: The Art of Cinematography,95,85,91,"['Documentary', 'History', 'Drama']",,1h 30m,1993,"['Ernest R. Dickerson', 'Michael Chapman', 'Allen Daviau', 'Caleb Deschanel', 'Conrad L. Hall']","['Arnold Glassman', 'Stuart Samuels', 'Todd Mccarthy']"
SEAL Team Six: The Raid on Osama bin Laden,50,45,48,"['Drama', 'Action']",,1h 30m,2012,"['Cam Gigandet', 'Anson Mount', 'Freddy Rodríguez', 'Xzibit', 'Kathleen Robertson']",['John Stockwell']
Star Trek Into Darkness,84,89,85,"['Sci-Fi', 'Adventure', 'Action', 'Fantasy']",PG-13,2h 12m,2013,"['Chris Pine', 'Zachary Quinto', 'Karl Urban', 'Zoe Saldana', 'Anton Yelchin']",['Jj Abrams']
The Colony,54,35,47,"['Sci-Fi', 'Mystery & Thriller', 'Drama']",,1h 44m,2021,"['Nora Arnezeder', 'Sarah-Sofie Boussnina', 'Iain Glen', 'Sope Dirisu', 'Joel Basman']",['Tim Fehlbaum']
The Runway,80,68,76,"['Comedy', 'Drama']",,1h 41m,2010,"['James Cosmo', 'Kerry Condon', 'Demián Bichir', 'Bruno Bichir', 'Pat Laffan']",['Ian Power']
The Man Who Shook the Hand of Vicente Fernandez,40,68,49,"['Comedy', 'Drama']",,1h 39m,2012,"['Ernest Borgnine', 'Carla Ortiz', 'Dale Dickey', 'Tony Plana', 'Barry Corbin']",['Elia Petridis']
My Awkward Sexual Adventure,63,54,60,['Comedy'],,1h 39m,2012,"['Jonas Chernick', 'Emily Hampshire', 'Sarah Manninen', 'Vik Sahay', 'Randy Apostle']",['688062589']
Valhalla Rising,71,49,63,"['Action', 'Adventure']",,1h 40m,2009,"['Mads Mikkelsen', 'Gary Lewis', 'Jamie Sives', 'Ewan Stewart', 'Alexander Morton']",['Nicolaswindingrefn']
Scary Movie V,4,38,15,['Comedy'],PG-13,1h 25m,2013,"['Ashley Tisdale', 'Simon Rex', 'Erica Ash', 'Katt Williams', 'Gracie Whitton']",['Malcolm Lee']
Toad Road,67,49,61,"['Horror', 'Mystery & Thriller']",,1h 16m,2012,"['Sara Anne Jones', 'James Davidson', 'Jim Driscoll', 'Andy Martin', 'Whitleigh Higuera']",['Jason Banker']
