name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Neshoba: The Price of Freedom,88,92,89,['Documentary'],,1h 30m,2008,"['Micki Dickoff', 'Micki Dickoff', 'Tony Pagano', 'Micki Dickoff', 'Tony Pagano']","['Micki Dickoff', 'Tony Pagano']"
Blood,58,51,55,"['Horror', 'Mystery & Thriller']",,1h 48m,2022,"['Michelle Monaghan', 'Skeet Ulrich', 'Finlay Wojtak-Hissong', 'June B. Wilde', 'Skylar Morgan Jones']",['Brad Anderson']
Somewhere,70,48,62,"['Comedy', 'Drama']",R,1h 38m,2010,"['Stephen Dorff', 'Elle Fanning', 'Chris Pontius', 'Michelle Monaghan', 'Laura Chiatti']",['Sofia Coppola']
Twelve Thirty,17,17,17,['Drama'],,2h 0m,2010,"['Jonathan Groff', 'Mamie Gummer', 'Barbara Barrie', 'Karen Young', 'Halley Feiffer']",['Jeff Lipsky']
Desert Flower,50,72,57,"['Biography', 'Drama']",R,2h 4m,2009,"['Liya Kebede', 'Sally Hawkins', 'Timothy Spall', 'Juliet Stevenson', 'Craig Parkinson']",['Sherry Hormann']
Johnny Cool,50,44,47,"['Crime', 'Drama']",,1h 43m,1963,"['Henry Silva', 'Elizabeth Montgomery', 'Jim Backus', 'Richard Anderson', 'Joey Bishop']",['Bill Asher']
"America, America",67,85,73,['Drama'],,2h 48m,1963,"['Stathis Giallelis', 'Frank Wolff', 'Elena Karam', 'Lou Antonio', 'John Marley']",['Elia Kazan']
Nightwing,33,24,30,['Horror'],PG,1h 45m,1979,"['Nick Mancuso', 'David Warner', 'Kathryn Harrold', 'Stephen Macht', 'Strother Martin']",['Arthur Hiller']
The Windmill Movie,86,67,79,['Documentary'],,1h 22m,2008,"['Alexander Olch', 'Alexander Olch', 'Andrew Fierberg', 'David Grubin', 'Susan Meiselas']",['Alexander Olch']
Hellraiser: Inferno,14,35,21,['Horror'],R,1h 39m,2000,"['Craig Sheffer', 'Doug Bradley', 'Nicholas Turturro', 'Nicholas Sadler', 'Lindsay Taylor']",['Scott Derrickson']
Waiting for Dublin,7,22,12,"['Romance', 'Comedy']",,1h 23m,2007,"['Andrew Keegan', 'Jade Yourell', ""Hugh O'Conor"", 'Frank Kelly', 'Jenne Decleir']",['Roger Tucker']
Rabbit Hole,87,72,82,['Drama'],PG-13,1h 31m,2010,"['Nicole Kidman', 'Aaron Eckhart', 'Dianne Wiest', 'Miles Teller', 'Tammy Blanchard']",['John Cameron Mitchell']
