name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
When in Rome,17,41,25,"['Romance', 'Comedy']",PG-13,1h 31m,2010,"['Kristen Bell', 'Josh Duhamel', 'Anjelica Huston', 'Danny DeVito', 'Will Arnett']",['Mark Steven Johnson']
The Education of Little Tree,59,75,64,['Drama'],PG,1h 52m,1997,"['James Cromwell', 'Tantoo Cardinal', 'Joseph Ashton', 'Graham Greene', 'James Rae']",['Richard Friedenberg']
Deep Red,93,86,90,"['Horror', 'Mystery & Thriller']",R,2h 6m,1975,"['David Hemmings', 'Daria Nicolodi', 'Gabriele Lavia', 'Clara Calamai', 'Macha Méril']",['Dario Argento']
Love & Mercy,89,85,87,"['Biography', 'Drama']",PG-13,2h 0m,2014,"['John Cusack', 'Paul Dano', 'Elizabeth Banks', 'Paul Giamatti', 'Jake Abel']",['William Pohlad']
The Phantom of the Open,86,90,87,"['Comedy', 'Drama']",PG-13,1h 46m,2021,"['Mark Rylance', 'Sally Hawkins', 'Rhys Ifans', 'Jake Davies', 'Christian Lees']",['Craig Roberts']
Fists of Fury,69,73,70,['Action'],R,1h 43m,1971,"['Bruce Lee', 'Maria Yi', 'Ying-Chieh Han', 'Tony Liu', 'Marilyn Bautista']",['Wei Lo']
Saving Mr. Wu,100,68,89,"['Crime', 'Drama', 'Mystery & Thriller']",,1h 45m,2015,"['Andy Lau', 'Ye Liu', 'Wu Ruofu', 'Qianyuan Wang', 'Suet Lam']",['Sheng Ding']
Raiders of the Lost Ark,93,96,94,"['Adventure', 'Action']",PG,1h 55m,1981,"['Harrison Ford', 'Karen Allen', 'Paul Freeman', 'Wolf Kahler', 'Ronald Lacey']",['Steve Spielberg']
Speed-Dating,25,40,29,"['Comedy', 'Romance']",R,1h 38m,2010,"['Wesley Jonathan', 'Chico Benymon', 'Leonard Armond Robinson', 'Mekita Faiye', 'Holly Robinson Peete']",['Joseph A Elmore Jr']
The Boondock Saints II: All Saints Day,22,58,34,"['Action', 'Crime', 'Drama', 'Mystery & Thriller']",R,1h 55m,2009,"['Sean Patrick Flanery', 'Norman Reedus', 'Judd Nelson', 'Billy Connolly', 'Clifton Collins Jr.']",['Troy Duffy']
Examined Life,77,74,76,['Documentary'],,1h 27m,2008,"['Kwame Anthony Appiah', 'Judith Butler', 'Michael Hardt', 'Martha Nussbaum', 'Avital Ronell']",['Astra Taylor']
