name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Day of Wrath,100,91,96,['Drama'],,1h 37m,1943,"['Thorkild Roose', 'Lisbeth Movin', 'Sigrid Neiiendam', 'Preben Lerdorff Rye', 'Anna Svierkier']",['Carl Theodor Dreyer']
Worry Dolls,60,11,43,"['Horror', 'Mystery & Thriller']",,1h 26m,2016,"['Christopher Wiehl', 'Brea Grant', 'Samantha Smith', 'Kennedy Brice', 'Kym Jackson']",['Padraig Reynolds']
The Woman in Black 2: Angel of Death,23,24,23,"['Horror', 'Mystery & Thriller']",PG-13,1h 38m,2014,"['Phoebe Fox', 'Jeremy Irvine', 'Helen McCrory', 'Adrian Rawlins', 'Oaklee Pendergast']",['1176833 Tom Harper']
We Need to Talk About Kevin,75,78,76,['Drama'],R,1h 51m,2011,"['Tilda Swinton', 'John C. Reilly', 'Ezra Miller', 'Jasper Newell', 'Rocky Duer']",['Lynne Ramsay']
The Take,48,42,46,"['Action', 'Mystery & Thriller']",R,1h 32m,2016,"['Idris Elba', 'Richard Madden', 'Charlotte Le Bon', 'Kelly Reilly', 'José Garcia']",['James Watkins']
Give Up Tomorrow,100,89,96,"['Documentary', 'Crime', 'Drama', 'Mystery & Thriller']",,1h 35m,2011,"['Michael Collins', 'Michael Collins', 'Eric Daniel Metzgar', 'Ramona S. Diaz', 'Eric Daniel Metzgar']",['Michael Collins 2']
Neil Young Journeys,89,60,79,['Documentary'],PG,1h 27m,2011,"['Neil Young', 'Jonathan Demme', 'Jonathan Demme', 'Elliot Rabinowitz', 'Marc Benioff']",['Jonathan Demme']
The Lady of Silence: The Mataviejitas Murders,57,75,63,"['Crime', 'Documentary']",,1h 51m,2023,['Maria Jose Cuevas'],['Maria Jose Cuevas']
Trade of Innocents,0,56,18,"['Drama', 'Mystery & Thriller']",PG-13,1h 31m,2012,"['Dermot Mulroney', 'Mira Sorvino', 'John Billingsley', 'Trieu Tran', 'Sahajak Boonthanakit']",['Christopher Bessette']
Premium Rush,75,60,70,"['Action', 'Mystery & Thriller']",PG-13,1h 31m,2012,"['Joseph Gordon-Levitt', 'Michael Shannon', 'Dania Ramirez', 'Jamie Chung', 'Wole Parks']",['David Koepp']
Charlotte Rampling: The Look,84,52,73,['Documentary'],,1h 38m,2011,"['Angelina Maccarone', 'Angelina Maccarone', 'Michael Trabitzsch', 'Gerd Haag', 'Serge Lalou']",['Angelina Maccarone']
The Whistleblower,13,50,25,['Action'],,2h 14m,2019,"['Jiayin Lei', 'Wei Tang', 'Xi Qi', 'John Batchelor', 'Ce Wang']",['Xiao Lu Xue']
All In: The Poker Movie,45,41,43,['Documentary'],,1h 40m,2012,"['Douglas Tirola', 'Robert Greene']",['Douglas Tirola']
Surviving Progress,71,79,73,['Documentary'],,1h 26m,2011,"['Mathieu Roy', 'Harold Crooks', 'Harold Crooks', 'Mathieu Roy']","['Mathieu Roy', 'Harold Crooks']"
Avenging Angelo,13,33,19,"['Romance', 'Comedy', 'Action']",R,1h 36m,2002,"['Sylvester Stallone', 'Madeleine Stowe', 'Raoul Bova', 'Anthony Quinn', 'Harry Van Gorkum']",['Martyn Burke']
Feels Good Man,95,82,90,['Documentary'],,1h 32m,2020,"['Jeremy Blackburn', 'Susan Blackmore', 'Matt Braynard', 'Joel Finkelstein', 'Matt Furie']",['Arthur Jones']
Falling Overnight,40,65,48,['Drama'],,1h 28m,2011,"['Parker Croft', 'Emilia Ares', 'Barak Hardley', 'Millie Zinner', 'Jake Olson']",['Conrad Jackson']
On Wings of Eagles,60,61,60,"['History', 'Drama', 'Biography']",PG-13,1h 44m,2017,"['Joseph Fiennes', 'Shawn Dou', 'Bruce Locke', 'Elizabeth Arends', 'Jesse Kove']","['Stephen Shin 2', 'Michael Parker 3']"
The Golden Child,21,47,29,"['Comedy', 'Adventure', 'Fantasy']",PG-13,1h 31m,1986,"['Eddie Murphy', 'Charles Dance', 'Charlotte Lewis', 'Victor Wong', 'Randall ""Tex"" Cobb']",['Michael Ritchie']
Janie Jones,56,52,54,['Drama'],,1h 54m,2010,"['Abigail Breslin', 'Alessandro Nivola', 'Elisabeth Shue', 'Peter Stormare', 'Brittany Snow']","['300371284', 'Jim Thacker']"
Hell and Back Again,100,69,89,['Documentary'],,1h 28m,2011,"['Nathan Harris', 'Ashley Harris', 'Eric Meador', 'Doug Webb', 'Danfung Dennis']",['Danfung Dennis']
Ivory Tower,83,87,84,"['Documentary', 'History', 'Drama']",PG-13,1h 30m,2014,"['Jerry Brown', 'Clayton Christensen', 'Michael Crow', 'Andrew Delbanco', 'Drew Faust']",['Andrew Ross 2']
Dead Man Down,42,47,43,"['Crime', 'Drama', 'Mystery & Thriller']",R,1h 58m,2013,"['Colin Farrell', 'Noomi Rapace', 'Terrence Howard', 'Dominic Cooper', 'Isabelle Huppert']",['Niels Ardenand160Oplev']
Retreat,62,40,54,"['Mystery & Thriller', 'Sci-Fi']",R,1h 30m,2011,"['Cillian Murphy', 'Jamie Bell', 'Thandiwe Newton', 'Jimmy Yuill', 'Marilyn Mantle']",['Carl Tibbetts']
Certifiably Jonathan,25,50,33,['Comedy'],,1h 25m,2007,"['Jonathan Winters', 'Robin Williams', 'Howie Mandel', 'Nora Dunn', 'Sarah Silverman']",['Jim Pasternak']
