name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
"Food, Inc.",95,86,92,['Documentary'],PG,1h 34m,2008,"['Eric Schlosser', 'Michael Pollan', 'Joel Salatin', 'Gary Hirshberg', 'Richard Lobb']",['Robert Kenner']
Enchanted April,85,83,84,"['Romance', 'Comedy']",PG,1h 33m,1991,"['Miranda Richardson', 'Joan Plowright', 'Alfred Molina', 'Josie Lawrence', 'Polly Walker']",['Mike Newell']
March of the Wooden Soldiers,100,78,92,"['Kids & Family', 'Holiday', 'Fantasy']",,1h 13m,1934,"['Stan Laurel', 'Oliver Hardy', 'Charlotte Henry', 'Felix Knight', 'Henry Brandon']","['Gus Meins', 'Charley Rogers']"
Shadow: Dead Riot,33,23,29,"['Horror', 'Action']",R,1h 29m,2006,"['Tony Todd', 'Carla Lorraine', 'Matt Murray', 'Nina Hodoruk', 'Derek Wan']",['Derek Wan']
Night of the Creeps,73,70,72,"['Horror', 'Comedy']",R,1h 25m,1986,"['Jason Lively', 'Steve Marshall', 'Jill Whitlow', 'Tom Atkins', 'Wally Taylor']",['Fred Dekker']
Jennifer's Body,46,35,42,"['Horror', 'Comedy']",R,1h 41m,2009,"['Megan Fox', 'Amanda Seyfried', 'Johnny Simmons', 'Adam Brody', 'J.K. Simmons']",['Karyn Kusama']
Date With an Angel,11,58,26,"['Romance', 'Comedy']",PG,1h 45m,1987,"['Michael E. Knight', 'Phoebe Cates', 'Emmanuelle Béart', 'David Dukes', 'Phillip Brock']",['Tom Mcloughlin']
Rich in Love,69,38,58,['Drama'],PG-13,1h 45m,1992,"['Albert Finney', 'Jill Clayburgh', 'Kathryn Erbe', 'Kyle MacLachlan', 'Piper Laurie']",['Bruce Beresford']
Hitler: The Last Ten Days,43,55,47,"['History', 'Drama']",PG,1h 46m,1973,"['Alec Guinness', 'Simon Ward', 'Adolfo Celi', 'Diane Cilento', 'Gabriele Ferzetti']",['Ennio De Concini']
El Norte,92,82,88,['Drama'],R,2h 19m,1983,"['Zaide Silvia Gutiérrez', 'David Villalpando', 'Ernesto Gómez Cruz', 'Stella Quan', 'Eraclio Zepeda']",['Gregory Nava']
Islander,88,80,85,['Drama'],R,1h 40m,2006,"['Tom Hildreth', 'Amy Jo Johnson', 'Mark Kiely', 'Philip Baker Hall', 'Emma Ford']",['Ian Mccrudden']
Mr. Lucky,100,70,89,"['Comedy', 'Drama']",,1h 40m,1943,"['Cary Grant', 'Laraine Day', 'Charles Bickford', 'Gladys Cooper', 'Alan Carney']",['H C Potter']
Born Losers,60,63,61,"['Crime', 'Drama']",PG,1h 52m,1967,"['Tom Laughlin', 'Elizabeth James', 'Jane Russell', 'Jeremy Slate', 'William Wellman Jr.']",['Tom Laughlin']
Catherine the Great,50,50,49,"['History', 'Drama']",,1h 34m,1934,"['Douglas Fairbanks Jr.', 'Elisabeth Bergner', 'Flora Robson', 'Gerald du Maurier', 'Irene Vanbrugh']",['Paul Czinner']
Raiders of the Lost Ark,93,96,94,"['Adventure', 'Action']",PG,1h 55m,1981,"['Harrison Ford', 'Karen Allen', 'Paul Freeman', 'Wolf Kahler', 'Ronald Lacey']",['Steve Spielberg']
Doctor Jekyll,38,92,56,"['Drama', 'Horror', 'Mystery & Thriller']",,1h 29m,2023,"['Suzy Eddie Izzard', 'Scott Chambers', 'Lindsay Duncan', 'Robyn Cara', 'Jonathan Hyde']",['Joe Stephenson 2']
Messiah of Evil,100,55,84,['Horror'],R,1h 29m,1975,"['Michael Greer', 'Marianna Hill', 'Joy Bang', 'Anitra Ford', 'Royal Dano']",['Willard Huyck']
Half Baked,28,81,45,['Comedy'],R,1h 24m,1998,"['Dave Chappelle', 'Guillermo Díaz', 'Jim Breuer', 'Harland Williams', 'Rachel True']",['Tamra Davis']
The Curious Case of Benjamin Button,71,80,74,"['Fantasy', 'Drama', 'Romance']",PG-13,2h 47m,2008,"['Brad Pitt', 'Cate Blanchett', 'Taraji P. Henson', 'Julia Ormond', 'Jason Flemyng']",['David Fincher']
Mama's Boy,86,84,85,"['Biography', 'Documentary']",,Biography/Documentary,2022,"['Dustin Lance Black', 'Rosanne Bische', 'Tom Daley', 'Paris Barclay', 'Chad Griffin']",['Laurent Bouzereau']
