name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
The Hills Run Red,57,33,49,"['Horror', 'Mystery & Thriller']",R,1h 21m,2009,"['Sophie Monk', 'Tad Hilgenbrink', 'William Sadler', 'Janet Montgomery', 'Alex Wyndham']",['Dave Parker']
Green Lantern: First Flight,57,70,61,"['Kids & Family', 'Action', 'Adventure', 'Animation']",PG-13,1h 17m,2009,"['Christopher Meloni', 'Victor Garber', 'Tricia Helfer', 'Michael Madsen', 'John Larroquette']",['Lauren Montgomery']
Model Shop,83,44,70,['Drama'],PG,1h 30m,1969,"['Anouk Aimée', 'Gary Lockwood', 'Alexandra Hay', 'Carol Cole', 'Tom Holland']",['Jacques Demy']
Baby on Board,20,19,19,"['Comedy', 'Romance']",R,1h 35m,2008,"[""Jerry O'Connell"", 'Heather Graham', 'John Corbett', 'Katie Finneran', 'Ian Ziering']",['Brian  Herzlinger']
The Accidental Husband,6,36,16,"['Romance', 'Comedy']",PG-13,1h 30m,2008,"['Uma Thurman', 'Colin Firth', 'Jeffrey Dean Morgan', 'Sam Shepard', 'Isabella Rossellini']",['Griffin Dunne']
The Soloist,56,56,55,"['Drama', 'Biography']",PG-13,1h 57m,2009,"['Jamie Foxx', 'Robert Downey Jr.', 'Catherine Keener', 'Tom Hollander', 'LisaGay Hamilton']",['Joe Wright']
Splice,75,37,62,"['Sci-Fi', 'Horror']",R,1h 47m,2009,"['Adrien Brody', 'Sarah Polley', 'Delphine Chaneac', 'Simona Maicanescu', 'David Hewlett']",['Vincenzo Natali']
Police Academy 6: City Under Siege,0,28,9,['Comedy'],PG,1h 24m,1989,"['Bubba Smith', 'David Graf', 'Michael Winslow', 'Leslie Easterbrook', 'Marion Ramsey']",['Peter Bonerz']
Silat Warriors: Deed of Death,56,43,51,['Action'],,1h 42m,2019,"['Namron', 'Khoharullah Majid', 'Feiyna Tajudin', 'Fad Anuar', 'Azlan Komeng']",['Areel Abu Bakar']
The In-Between,100,78,92,"['Drama', 'Comedy']",,1h 18m,2019,"['Jennifer Stone', 'Mindy Bledsoe', 'Rane Jameson', 'Louise Alt', 'John Doren']",['Mindy Bledsoe']
