11,Objectified,81,76,79,['Documentary'],,1h 15m,2009,"['Paola Antonelli', 'Jonathan Ive', 'Naoto Fukasawa', 'Gary Hustwit', 'Gary Hustwit']",['1181996 Gary Hustwit']
12,The Pizzagate Massacre,100,61,86,"['Action', 'Adventure', 'Comedy', 'Crime']",,1h 32m,2020,"['Lee Eddy', 'Gary Teague', 'Reynolds Washam', 'J.J. Summers', 'Christopher Lee Herod']",['John Valley']
13,In Search of Darkness: Part II,86,100,90,['Documentary'],,4h 23m,2020,"['Robert Englund', 'Tom Savini', 'Nancy Allen', 'Linnea Quigley', 'Geretta Geretta']",['David A Weiner']
14,White Lie,92,86,90,['Drama'],,1h 36m,2019,"['Kacey Rohl', 'Amber Anderson', 'Martin Donovan', 'Thomas Antony Olajide', 'Connor Jessup']","['Yonah Lewis', 'Calvin Thomas']"
15,Dashcam,89,62,80,['Mystery & Thriller'],,1h 28m,2021,"['Larry Fessenden', 'Zachary Booth', 'Eric Tabach', 'Noa Fisher', 'Giullian Yao Gioiello']",['Christian Nilsson']
16,Dreamcatcher,40,37,39,"['Horror', 'Mystery & Thriller']",,1h 49m,2021,"['Niki Koss', 'Zachary Gordon', 'Travis Burns', 'Blaine Kern III', 'Olivia Sui']",['Jacob Johnston 2']
17,Cat Ballou,90,74,84,"['Western', 'Comedy']",,1h 36m,1965,"['Jane Fonda', 'Lee Marvin', 'Michael Callan', 'Dwayne Hickman', 'Tom Nardini']",['Elliot Silverstein']
18,The Mouse That Roared,90,73,84,['Comedy'],,1h 23m,1959,"['Peter Sellers', 'Jean Seberg', 'David Kossoff', 'William Hartnell', 'Timothy Bateson']",['Jack Arnold']
19,My Heart Can't Beat Unless You Tell It To,98,61,85,"['Horror', 'Drama']",,1h 30m,2020,"['Patrick Fugit', 'Ingrid Sophie Schram', 'Owen Campbell', 'Moises L. Tovar', 'Judah Bateman']",['Jonathan Cuartas']
20,Expired,33,77,47,"['Sci-Fi', 'Mystery & Thriller']",R,1h 42m,2022,"['Ryan Kwanten', 'Hugo Weaving', 'Jillian Nguyen', 'Keiichi Enomoto', 'Bianca Wallace']",['Ivan Sen']
21,Bruised,50,56,51,['Drama'],R,2h 12m,2020,"['Halle Berry', 'Stephen Henderson', 'Adan Canto', 'Shamier Anderson', 'Marcella Lentz-Pope']",['Halle Berry']
22,12 Mighty Orphans,63,94,73,"['History', 'Drama']",PG-13,1h 58m,2021,"['Luke Wilson', 'Vinessa Shaw', 'Wayne Knight', 'Jake Austin Walker', 'Robert Duvall']",['Ty Roberts']
23,In the Same Breath,96,82,91,['Documentary'],,1h 40m,2021,"['Nanfu Wang', 'Christopher Clements', 'Carolyn Hepburn', 'Sara Rodriguez', 'Nanfu Wang']",['Nanfu Wang']
24,The Minimalists: Less Is Now,0,29,9,['Documentary'],,Documentary,2021,"['Dave Ramsey', 'Ryan Nicodemus', 'Joshua Fields Millburn', ""Matt D'Avella""]",['Matt Davella 3']
25,Skater Girl,89,83,87,['Drama'],PG,1h 49m,2021,"['Amy Maghera', 'Rachel Saanchita Gupta', 'Jonathan Readwin', 'Shafin Patel', 'Anurag Arora']",['Manjari Makijany 2']
26,Antidote,60,31,50,"['Horror', 'Mystery & Thriller']",,1h 28m,2021,"['Louis Mandylor', 'Ashlynn Yennie', 'Yorgos Karamihos', 'Augie Duke', 'Christos Vasilopoulos']",['Peter Daskaloff']
27,A Dark Foe,60,91,70,"['Mystery & Thriller', 'Crime', 'Drama']",R,1h 20m,2020,"['Oscar Cardenas', 'Kenzie Dalton', 'Bill Bellamy', 'Selma Blair', 'Graham Greene']",['Maria Gabriela Cardenas']
28,Don't Look Up,55,78,62,['Comedy'],R,2h 18m,2021,"['Leonardo DiCaprio', 'Jennifer Lawrence', 'Meryl Streep', 'Rob Morgan', 'Jonah Hill']",['Adam Mckay']
29,Summertime,80,87,82,"['Comedy', 'Drama']",R,1h 35m,2020,"['Tyris Winter', 'Marquesha Babers', 'Maia Mayor', 'Austin Antoine', 'Bryce Banks']",['Carlos Lopez Estrada']
30,The Age of Shadows,100,83,94,"['Action', 'Mystery & Thriller']",,2h 20m,2016,"['Song Kang-ho', 'Gong Yoo', 'Han Ji-min', 'Uhm Tae-goo', 'Shingo Tsurumi']",['Ji Woon Kim']
31,Like a House on Fire,100,57,85,['Drama'],,1h 24m,2020,"['Sarah Sutherland', 'Jared Abrahamson', 'Dominique Provost-Chalkley', 'Amanda Brugel', 'Hubert Lenoir']",['Jesse Noah Klein']
32,Just Another Girl on the I.R.T.,67,83,72,['Drama'],R,1h 32m,1992,"['Ariyan Johnson', 'Kevin Thigpen', 'Ebony Jerido', 'Chequita Jackson', 'William Badget']",['Leslie Harris']
33,Feels Good Man,95,82,90,['Documentary'],,1h 32m,2020,"['Jeremy Blackburn', 'Susan Blackmore', 'Matt Braynard', 'Joel Finkelstein', 'Matt Furie']",['Arthur Jones']
34,Dramarama,100,77,92,"['Comedy', 'Drama', 'LGBTQ+']",,1h 31m,2020,"['Nick Pugliese', 'Nico Greetham', 'Zak Henri', 'Anna Grace Barlow', 'Megan Suri']",['Jonathan Wysocki']
35,Viena and the Fantomes,20,27,22,"['Drama', 'Romance', 'Music']",R,1h 45m,2020,"['Dakota Fanning', 'Zoë Kravitz', 'Jeremy Allen White', 'Caleb Landry Jones', 'Frank Dillane']",['Gerardo Naranjo']
36,Bone,57,75,63,['Comedy'],R,1h 35m,1972,"['Yaphet Kotto', 'Andrew Duggan', 'Joyce Van Patten', 'Jeannie Berlin', 'Casey King']",['Lawrence G Cohen']
37,LEGO Star Wars Terrifying Tales,100,69,89,"['Action', 'Adventure', 'Animation', 'Kids & Family', 'Sci-Fi']",,44m,2021,"['Jake Green', 'Raphael Alejandro', 'Dana Snyder', 'Tony Hale', 'Christian Slater']",['Ken Cunningham']
38,Made You Look: A True Story About Fake Art,88,77,84,['Documentary'],,1h 29m,2020,"['Barry Avrich', 'Barry Avrich', 'Barry Avrich', 'Caitlin Cheddie', 'Jay Hennick']",['Barry Avrich']
39,Supernova,89,69,82,"['Drama', 'Romance', 'LGBTQ+']",R,1h 33m,2020,"['Colin Firth', 'Stanley Tucci', 'Pippa Haywood', 'Peter MacQueen', 'Nina Marlin']",['Harry Macqueen 2']
40,Mortal Kombat Legends: Battle of the Realms,50,58,52,"['Action', 'Adventure', 'Animation']",R,1h 17m,2021,"['Joel McHale', 'Jennifer Carpenter', 'Jordan Rodrigues', 'Patrick Seitz', 'Artt Butler']",['Ethan Spaulding']
41,"Tick, Tick... Boom!",88,96,90,"['Musical', 'Drama', 'Biography']",PG-13,1h 55m,2021,"['Andrew Garfield', 'Alexandra Shipp', 'Vanessa Hudgens', 'Bradley Whitford', 'Judith Light']",['Linmanuel Miranda']
42,Broken Diamonds,56,77,62,"['Comedy', 'Drama']",PG-13,1h 30m,2021,"['Ben Platt', 'Yvette Nicole Brown', 'Lola Kirke', 'Lynda Boyd', 'Christine Lee']",['Peter Sattler']
43,Beast Beast,79,81,79,['Drama'],,1h 25m,2020,"['Shirley Chen', 'Will Madden', 'Jose Angeles', 'Courtney Dietz', 'Daniel Rashid']",['Danny Madden']
44,Burn It All,40,0,26,"['Action', 'Mystery & Thriller']",,1h 42m,2021,"['Elizabeth Cotter', 'Emily Gateley', 'Ryan Postell', 'Elena Flory-Barnes', 'Greg Michaels']",['Brady Hall']
45,Chasing Wonders,69,90,76,['Drama'],,Drama,2020,"['Antonio de la Torre', 'Paz Vega', 'Quim Gutiérrez', 'Jessica Marais', 'Michael Crisafulli']",['Paul Meins']
46,Darling Companion,21,29,23,"['Comedy', 'Drama']",PG-13,1h 43m,2012,"['Diane Keaton', 'Kevin Kline', 'Dianne Wiest', 'Richard Jenkins', 'Sam Shepard']",['Lawrence Kasdan']
47,Outlaw Johnny Black,65,92,74,"['Western', 'Comedy', 'Action']",PG-13,2h 15m,2023,"['Michael Jai White', 'Anika Noni Rose', 'Erica Ash', 'Byron Minns', 'Chris Browning']",['Michael J White']
48,Army Of The Dead,67,75,69,"['Horror', 'Action', 'Adventure', 'Crime']",R,2h 28m,2021,"['Dave Bautista', 'Ella Purnell', 'Omari Hardwick', 'Ana de la Reguera', 'Theo Rossi']",['Zack Snyder']
49,Mosquito State,62,42,55,"['Drama', 'Horror', 'Mystery & Thriller']",,1h 40m,2020,"['Beau Knapp', 'Charlotte Vega', 'Jack Kesy', 'Olivier Martinez', 'Audrey Wasilewski']",['Filip Jan Rymsza']
50,The Power of Nightmares,88,98,91,['Documentary'],,2h 37m,2004,"['Adam Curtis', 'Adam Curtis', 'Adam Curtis']",['Adam Curtis']
51,Respect,68,95,77,"['Biography', 'Drama', 'Music']",PG-13,2h 25m,2021,"['Jennifer Hudson', 'Forest Whitaker', 'Marlon Wayans', 'Audra McDonald', 'Marc Maron']",['Liesl Tommy']
52,Haymaker,38,44,40,"['Action', 'Drama']",,1h 23m,2021,"['Nomi Ruiz', 'Nick Sasso', 'John Ventimiglia', 'Zoe Bell', 'Verónica Falcón']",['Nick Sasso 2']
53,Set!,100,100,99,"['Documentary', 'Special Interest']",,1h 45m,2021,"['Scott Gawlik', 'Scott Gawlik', 'Jon Salmon', 'Scott Gawlik']",['Scott Gawlik']
54,Last Call,0,73,24,['Comedy'],R,1h 42m,2021,"['Jeremy Piven', 'Taryn Manning', 'Bruce Dern', 'Zach McGowan', 'Jamie Kennedy']",['Paolo Pilladi']
55,Akilla's Escape,79,50,69,"['Crime', 'Drama', 'Mystery & Thriller']",,1h 30m,2020,"['Saul Williams', 'Thamela Mpumlwana', 'Donisha Rita Claire Prendergast', 'Vic Mensa', 'Olunike Adeliyi']",['Charles Officer']
56,I Am Love,81,68,76,"['Drama', 'Romance']",R,1h 59m,2009,"['Tilda Swinton', 'Flavio Parenti', 'Edoardo Gabbriellini', 'Alba Rohrwacher', 'Pippo Delbono']",['763949215']
57,A Nightmare Wakes,53,43,49,"['Mystery & Thriller', 'Horror']",,1h 30m,2020,"['Alix Wilton Regan', 'Giullian Yao Gioiello', 'Philippe Bowgen', 'Claire Glassford', 'Lee Garrett']",['Nora Unkel 2']
58,A Wake in Providence,70,25,55,['Comedy'],R,1h 34m,1999,"['Vincent Pagano', 'Victoria Rowell', 'Mike Pagano', 'Adrienne Barbeau', 'Micole Mercurio']",['Rosario Roveto Jr']
59,The Show,79,69,75,"['Fantasy', 'Drama']",,1h 55m,2020,"['Ellie Bamber', 'Tom Burke', ""Darrell D'Silva"", 'Christopher Fairbank', 'Antonia Campbell-Hughes']",['Mitch Jenkins']
60,"Our Father, The Devil",97,85,92,"['Mystery & Thriller', 'Drama']",,1h 48m,2022,"['Babetida Sadjo', 'Souléymane Sy Savané', 'Jennifer Tchiakpe', 'Franck Saurel', 'Martine Amisse']",['Ellie Foumbi']
61,Sator,88,37,71,"['Horror', 'Mystery & Thriller']",,1h 26m,2019,"['June Peterson', 'Michael Daniel', 'Rachel Johnson', 'Aurora Lowe', 'Gabriel Nicholson']",['Jordan Graham']
62,The Exchange,65,71,67,['Comedy'],,1h 33m,2021,"['Ed Oxenbould', 'Avan Jogia', 'Justin Hartley', 'Jennifer Irwin', 'Paul Braunstein']",['1174894 Dan Mazer']
63,FernGully ... the Last Rainforest,67,64,66,"['Kids & Family', 'Fantasy', 'Adventure', 'Animation']",G,1h 16m,1992,"['Tim Curry', 'Samantha Mathis', 'Christian Slater', 'Jonathan Ward', 'Robin Williams']",['Bill Kroyer']
64,Four Hours at the Capitol,89,62,80,['Documentary'],,1h 30m,2021,"['Rep. Jim McGovern', 'Eric Swalwell', 'Ruben Gallego', 'Rep. Buddy Carter', 'Rep. Rosa DeLauro']",['Jamie Roberts 3']
65,Wind River,88,90,88,"['Mystery & Thriller', 'Crime', 'Drama']",R,1h 51m,2017,"['Jeremy Renner', 'Elizabeth Olsen', 'Gil Birmingham', 'Jon Bernthal', 'Julia Jones']",['Taylor Sheridan']
66,Forget Everything and Run,43,68,51,"['Horror', 'Mystery & Thriller']",,1h 41m,2021,"['Jason Tobias', 'Marci Miller', 'Justin Dray', 'Danny Ruiz', 'Cece Kelly']","['Geoff Reisner 2', 'Jason Tobias']"
67,The Independents,100,97,98,"['Comedy', 'Drama']",,1h 37m,2018,"['Rich Price', 'Greg Naughton', ""Kelli O'Hara"", 'Brian Chartrand', 'Richard Kind']",['Greg Naughton']
68,Texas Killing Fields,39,27,35,"['Crime', 'Drama', 'Mystery & Thriller']",R,1h 45m,2011,"['Sam Worthington', 'Jeffrey Dean Morgan', 'Jessica Chastain', 'Chloë Grace Moretz', 'Sheryl Lee']",['Ami Canaan Mann']
69,Body Brokers,61,66,62,"['Crime', 'Drama', 'Mystery & Thriller']",R,1h 53m,2021,"['Jack Kilmer', 'Frank Grillo', 'Melissa Leo', 'Michael Kenneth Williams', 'Jessica Rothe']",['John Swab']
70,A Christmas Carol,86,89,87,"['Holiday', 'Fantasy']",,1h 26m,1951,"['Alastair Sim', 'Kathleen Harrison', 'Mervyn Johns', 'Hermione Baddeley', 'Clifford Mollison']",['Brian Desmond Hurst']
71,Endangered Species,19,20,19,"['Adventure', 'Mystery & Thriller', 'Action']",R,1h 41m,2021,"['Rebecca Romijn', 'Philip Winchester', ""Jerry O'Connell"", 'Isabel Bassett', 'Michael Johnston']",['Mj Bassett']
72,Planet of the Apes,44,27,38,"['Sci-Fi', 'Action', 'Adventure']",PG-13,2h 0m,2001,"['Mark Wahlberg', 'Tim Roth', 'Helena Bonham Carter', 'Michael Clarke Duncan', 'Paul Giamatti']",['Tim Burton']
73,Mauvaises fréquentations,38,62,46,['Drama'],,1h 38m,1999,"['Maud Forget', 'Lou Doillon', 'Micheline Presle', 'Ariane Ascaride', 'Robinson Stévenin']",['Jean Pierre Ameris']
74,Bo Burnham: Inside,95,93,94,"['Comedy', 'Stand-Up']",,1h 27m,2021,"['Bo Burnham', 'Bo Burnham', 'Bo Burnham', 'Josh Senior']",['Bo Burnham']
75,Night Warning,92,65,83,['Horror'],R,1h 34m,1981,"['Jimmy McNichol', 'Susan Tyrrell', 'Bo Svenson', 'Marcia Lewis', 'Julia Duffy']",['Bill Asher']
76,I Am Lisa,90,65,81,"['Horror', 'Mystery & Thriller']",,1h 32m,2020,"['Kristen Vaganos', 'Jennifer Seward-DeRock', 'Manon Halliburton', 'Carmen Anello', 'Chris Bylsma']",['Patrick Rea']
77,Broken Law,100,62,87,"['Mystery & Thriller', 'Crime', 'Drama']",,1h 25m,2020,"['Tristan Heanue', 'Graham Earley', 'Gemma-Leah Devereux', 'John Connors', 'Ryan Lincoln']",['Paddy Slattery']
78,The Strings,100,25,74,"['Horror', 'Mystery & Thriller']",,1h 34m,2020,"['Teagan Johnston', 'Jenna Schaefer', 'April Aliermo', 'Ryan Glover', 'Ryan Glover']",['Ryan Glover']
79,A Ghost Waits,93,82,89,"['Comedy', 'Romance']",,1h 20m,2020,"['MacLeod Andrews', 'Natalie Walker', 'Adam Stovall']",['Adam Stovall']
80,French Exit,65,43,57,"['Comedy', 'Drama']",R,1h 50m,2020,"['Michelle Pfeiffer', 'Lucas Hedges', 'Tracy Letts', 'Valerie Mahaffey', 'Susan Coyne']",['1186457 Azazel Jacobs']
81,The Real McCoy,22,50,31,['Mystery & Thriller'],PG-13,1h 44m,1993,"['Kim Basinger', 'Val Kilmer', 'Terence Stamp', 'Gailard Sartain', 'Zach English']",['Russell Mulcahy']
82,The Stylist,90,42,74,"['Horror', 'Mystery & Thriller']",,1h 45m,2020,"['Brea Grant', 'Najarra Townsend', 'Millie Milan', 'Sarah McGuire', 'Jennifer Seward-DeRock']",['Jill Gevargizian']
83,Get the Gringo,81,68,76,"['Action', 'Mystery & Thriller']",R,1h 36m,2012,"['Mel Gibson', 'Daniel Giménez Cacho', 'Jesús Ochoa', 'Roberto Sosa', 'Dolores Heredia']",['Adrian Grunberg']
84,Oslo,75,68,72,['Drama'],,1h 58m,2021,"['Ruth Wilson', 'Andrew Scott', 'Jeff Wilbusch', 'Salim Dau', 'Waleed Zuaiter']",['Bartlett Sher']
85,The Human Voice,97,69,87,['Drama'],R,30m,2020,"['Tilda Swinton', 'Pedro Almodóvar', 'Pedro Almodóvar', 'Alberto Iglesias', 'José Luis Alcaine']",['Pedro Almodovar']
86,Domino: Battle of the Bones,57,68,60,['Comedy'],R,1h 50m,2021,"['Baron Davis', 'David Arquette', 'Snoop Dogg', 'Tasie Lawrence', 'Lou Beatty Jr.']",['Baron Davis']
87,Stake Land,75,62,70,['Horror'],R,1h 36m,2010,"['Nick Damici', 'Connor Paolo', 'Danielle Harris', 'Kelly McGillis', 'Sean Nelson']",['1183112 Jim Mickle']
88,I Am All Girls,80,66,75,"['Crime', 'Drama']",,1h 47m,2021,"['Deon Lotz', 'Erica Wessels', 'Masasa Mbangeni', 'Hlubi Mboya', 'Lizz Meiring']",['Donovan Marsh']
89,The Survivalist,96,66,86,"['Mystery & Thriller', 'Drama']",,1h 44m,2015,"['Martin McCann', 'Mia Goth', 'Olwen Fouéré', 'Andrew Simpson', 'Douglas Russell']",['Stephen Fingleton']
90,"Yor, the Hunter From the Future",14,47,25,['Sci-Fi'],PG,1h 28m,1983,"['Reb Brown', 'Corinne Clery', 'John Steiner', 'Carole André', 'Luciano Pigozzi']",['Dawson Anthony']
91,Bigga Than Ben,60,60,60,['Drama'],,1h 22m,2008,"['Ben Barnes', 'Andrey Chadov', 'Ovidiu Matesan', 'Terence Anderson', 'Amy De Bhrún']",['Suzie Halewood 2']
92,Old,50,53,50,"['Horror', 'Mystery & Thriller']",PG-13,1h 48m,2021,"['Gael García Bernal', 'Vicky Krieps', 'Rufus Sewell', 'Ken Leung', 'Alex Wolff']",['M Night Shyamalan']
93,Future People: The Family of Donor 5114,100,94,97,['Documentary'],,1h 38m,2021,"['Unknown Actor', 'Michael Rothman', 'Jason Momoa']",['Michael Rothman']
94,Shadow in the Cloud,77,32,61,"['Action', 'Horror', 'War']",R,1h 23m,2020,"['Chloë Grace Moretz', 'Nick Robinson', 'Beulah Koale', 'Taylor John Smith', 'Callan Mulvey']",['Roseanne Liang']
95,"Stallone: Frank, That Is",60,67,62,['Documentary'],,1h 13m,2020,"['Frank Stallone', 'Sylvester Stallone', 'Billy Dee Williams', 'Joe Mantegna', 'Talia Shire']",['Derek Wayne Johnson']
96,The Rookies,21,27,23,"['Action', 'Mystery & Thriller']",,1h 53m,2019,"['Milla Jovovich', 'Yung-yung Chang', 'Talu Wang', 'Timmy Xu', 'David Lee McInnis']",['Alan Yuen']
97,Moxie,70,69,69,"['Comedy', 'Drama']",PG-13,1h 51m,2021,"['Hadley Robinson', 'Lauren Tsai', 'Josephine Langford', 'Patrick Schwarzenegger', 'Alycia Pascual-Peña']",['Amy Poehler']
98,Yearly Departed,86,57,76,"['Comedy', 'Stand-Up']",,Comedy/Stand-up,2020,"['Rachel Brosnahan', 'Ziwe Fumudoh', 'Tiffany Haddish', 'Natasha Leggero', 'Natasha Rothwell']",['Linda Mendoza']
99,The Get Together,89,85,87,['Comedy'],,1h 14m,2020,"['Alejandro Rose-Garcia', 'Johanna Braddy', 'Jacob Artist', 'Courtney Parchman', 'Stephanie Hunt']",['Will Bakke']
100,Pixie,76,58,70,"['Comedy', 'Mystery & Thriller', 'Crime']",R,1h 33m,2020,"['Olivia Cooke', 'Alec Baldwin', 'Ben Hardy', 'Daryl McCormack', 'Colm Meaney']",['1064382 Barnaby Thompson']
101,The Lost City of Z,86,58,76,"['Adventure', 'History', 'Drama', 'Biography']",PG-13,2h 21m,2016,"['Charlie Hunnam', 'Robert Pattinson', 'Sienna Miller', 'Tom Holland', 'Edward Ashley']",['James Gray']
102,A Christmas Carol,58,40,52,"['Holiday', 'Drama', 'Animation']",,1h 34m,2020,"['Carey Mulligan', 'Martin Freeman', 'Andy Serkis', 'Daniel Kaluuya', 'Leslie Caron']",['770841859']
103,The Show,79,69,75,"['Fantasy', 'Drama']",,1h 55m,2020,"['Ellie Bamber', 'Tom Burke', ""Darrell D'Silva"", 'Christopher Fairbank', 'Antonia Campbell-Hughes']",['Mitch Jenkins']
104,13 Minutes,27,64,39,"['Mystery & Thriller', 'Drama', 'Action']",PG-13,1h 48m,2021,"['Amy Smart', 'Thora Birch', 'Peter Facinelli', 'Trace Adkins', 'Paz Vega']",['Lindsay Gossling']
105,Judas and the Black Messiah,97,95,96,"['History', 'Drama', 'Biography']",R,2h 6m,2021,"['Daniel Kaluuya', 'LaKeith Stanfield', 'Jesse Plemons', 'Dominique Fishback', 'Ashton Sanders']",['Shaka King']
106,The World to Come,74,62,70,"['Romance', 'Drama', 'LGBTQ+']",R,1h 38m,2020,"['Katherine Waterston', 'Vanessa Kirby', 'Casey Affleck', 'Christopher Abbott', 'Karina Ziana Gherasim']",['Mona Fastvold']
107,Stop Making Sense,100,97,98,"['Documentary', 'Music']",PG,1h 28m,1984,"['David Byrne', 'Chris Frantz', 'Tina Weymouth', 'Jerry Harrison', 'Bernie Worrell']",['Jonathan Demme']
108,City Slickers II: The Legend of Curly's Gold,15,31,20,['Comedy'],PG-13,1h 56m,1994,"['Billy Crystal', 'Daniel Stern', 'Jon Lovitz', 'Jack Palance', 'Patricia Wettig']",['Paul Weiland']
109,Flora and Ulysses,72,60,68,"['Adventure', 'Fantasy', 'Kids & Family', 'Comedy']",,1h 35m,2020,"['Alyson Hannigan', 'Kate Micucci', 'Danny Pudi', 'Bobby Moynihan', 'Nancy Robertson']",['Lena Khan 3']
110,The Alphabet Killer,13,23,16,"['Crime', 'Drama', 'Mystery & Thriller']",R,1h 38m,2008,"['Eliza Dushku', 'Cary Elwes', 'Timothy Hutton', 'Tom Malloy', 'Michael Ironside']",['Rob Schmidt']
111,Turtle Diary,82,75,79,"['Comedy', 'Drama']",PG,1h 35m,1985,"['Glenda Jackson', 'Ben Kingsley', 'Richard Johnson', 'Michael Gambon', 'Rosemary Leach']",['John Irvin']
112,Summer with the Guys,100,100,99,['Comedy'],,1h 28m,2023,"['Terrence Green', 'Brashaad Mayweather', 'James Hal Hardy', 'Brannon ""B Watts"" Watson', 'Lina Outler']",['Terrence Green']
113,The Other End of the Line,35,50,40,['Romance'],PG-13,1h 46m,2008,"['Shriya Saran', 'Jesse Metcalfe', 'Larry Miller', 'Anupam Kher', 'Sara Foster']",['James Dodson']
114,Secret Santa,33,57,41,['Horror'],,1h 29m,2018,"['Michelle Renee Allaire', 'Petra Areskoug', 'Scott Burkett', 'Melissa Corkern', 'Pat Destro']",['Adam Marcus']
115,How It Ends,69,73,70,"['Comedy', 'Drama']",R,1h 22m,2021,"['Cailee Spaeny', 'Olivia Wilde', 'Fred Armisen', 'Helen Hunt', 'Lamorne Morris']","['Zoe Listerjones', '1192637 Daryl Wein']"
116,Encounters at the End of the World,94,83,90,['Documentary'],G,1h 39m,2007,"['Werner Herzog', 'Scott Rowland', 'Stefan Pashov', 'Doug MacAyeal', 'Ryan Andrew Evans']",['Werner Herzog']
117,Stars Fell on Alabama,54,51,53,"['Romance', 'Comedy']",PG-13,1h 43m,2021,"['James Maslow', 'Ciara Hanna', 'Mike Bash', 'Lesa Wilson', 'Johnnie Mack']",['Vw Scheich']
118,Desperation Road,69,85,74,"['Action', 'Mystery & Thriller']",R,1h 52m,2023,"['Garrett Hedlund', 'Willa Fitzgerald', 'Mel Gibson', 'Ryan Hurst', 'Woody McClain']",['Nadine Nicole Crocker']
119,Muppets Haunted Mansion,73,62,69,"['Comedy', 'Fantasy', 'Kids & Family', 'Musical']",,52m,2021,"['Darren Criss', 'Dave Goelz', 'Bill Barretta', 'Eric Jacobson', 'Matt Vogel']",['Kirk R Thatcher']
120,The Sound of Identity,91,99,93,"['Documentary', 'LGBTQ+', 'Music']",,1h 30m,2020,"['Lucia Lucas', 'James Kicklighter', 'Russ Kirkpatrick', 'Joshua Bachove', 'Andy Kinslow']",['James Kicklighter']
121,Punch,78,83,79,"['Drama', 'LGBTQ+', 'Sports']",,1h 38m,2022,"['Tim Roth', 'Jordan Oosterhof', 'Conan Hayes', 'Abigail Laurent', 'Sage Klein']",['Welby Ings']
122,Sublet,92,81,88,"['Comedy', 'Drama', 'LGBTQ+']",,1h 29m,2020,"['John Benjamin Hickey', 'Niv Nissim', 'Lihi Kornowski', 'Miki Kam', 'Peter Spears']",['Eytan Fox']
123,Stop and Go,76,72,74,['Comedy'],,1h 20m,2021,"['Whitney Call', 'Mallory Everton', 'Julia Jolley', 'Anne Sward Hansen', 'Jessica Drolet']","['Mallory Everton', 'Stephen Meek']"
124,Saint Maud,92,66,83,['Horror'],R,1h 24m,2019,"['Morfydd Clark', 'Jennifer Ehle', 'Lily Frazer', 'Lily Knight', 'Marcus Hutton']",['Rose Glass']
125,My Name Is Pauli Murray,93,91,92,['Documentary'],PG-13,1h 31m,2021,"['Patricia Bell-Scott', 'Dolores Chandler', 'Brittney Cooper', 'Betsy West', 'Julie Cohen']","['Betsy West', 'Julie Cohen 2']"
126,The Black Waters of Echo's Pond,22,18,20,"['Horror', 'Mystery & Thriller']",R,1h 32m,2009,"['Robert Patrick', 'Danielle Harris', 'Sean Lawlor', 'James Duval', 'Nick Mennell']",['Gabriel Bologna 2']
127,Implanted,63,95,73,"['Mystery & Thriller', 'Sci-Fi']",,1h 33m,2021,"['Michelle Girolami', 'Ivo Velon', ""Susan O'Doherty"", 'Tony Sallemi', 'Édouard Montoute']",['Fabien Dufils']
